cluster_id,lat,lon,count,dwell_minutes,center_method,radius_m,type,polygon,distance_to_coast,inside_china_land,land_overlap_action,terminal_overlap_action
1,35.28385725721925,119.6703211425611,195,564744.7,arithmetic_mean_stop_location,,anchorage,"POLYGON ((119.827232 35.183157, 119.825377 35.179018, 119.820201 35.171297, 119.81325 35.164571, 119.809193 35.161666, 119.80012 35.156921, 119.790073 35.153745, 119.779455 35.152266, 119.768689 35.152543, 119.758205 35.154565, 119.701843 35.170726, 119.605321 35.208191, 119.565425 35.227554, 119.561025 35.229966, 119.553196 35.235786, 119.546911 35.242743, 119.542412 35.250568, 119.540889 35.254713, 119.539872 35.25896, 119.53939 35.267594, 119.540984 35.276138, 119.542544 35.280272, 119.593006 35.366819, 119.603974 35.384057, 119.609055 35.390554, 119.61588 35.39779, 119.623322 35.404221, 119.632193 35.409307, 119.637054 35.411279, 119.647381 35.413981, 119.658163 35.414943, 119.663588 35.414757, 119.668963 35.414127, 119.679343 35.411565, 119.688884 35.40736, 119.758486 35.368838, 119.76765 35.362433, 119.771515 35.358644, 119.795656 35.332075, 119.800382 35.325847, 119.817244 35.292014, 119.819252 35.283729, 119.829391 35.200585, 119.829382 35.191783, 119.827232 35.183157))",18592.434685943936,False,unchanged,unchanged
2,39.15236266484811,119.12357994834912,594,1969827.2,arithmetic_mean_stop_location,,anchorage,"POLYGON ((119.095837 38.943126, 119.08517 38.944739, 119.075135 38.947984, 119.066141 38.952728, 119.058554 38.958779, 119.052682 38.965889, 119.043132 38.98068, 118.961901 39.126106, 119.010062 39.162951, 119.029339 39.171777, 119.031403 39.172824, 119.033336 39.174012, 119.03512 39.175333, 119.036741 39.176775, 119.059636 39.199123, 119.081791 39.217009, 119.083094 39.218139, 119.114512 39.247488, 119.114545 39.247518, 119.123542 39.255953, 119.305203 39.249249, 119.315574 39.247238, 119.320516 39.245646, 119.360947 39.2268, 119.389823 39.207471, 119.393214 39.20445, 119.398803 39.197723, 119.402633 39.190293, 119.403843 39.186399, 119.404566 39.182432, 119.40453 39.17443, 119.402526 39.166578, 119.400806 39.162799, 119.39601 39.155711, 119.229049 38.957629, 119.218046 38.94824, 119.209671 38.94336, 119.200242 38.939831, 119.195242 38.938616, 119.184328 38.937317, 119.176211 38.937416, 119.095837 38.943126))",12750.11406251978,False,land_area_clipped,unchanged
9,38.91993080364819,118.27570249875693,1062,3090826.5,arithmetic_mean_stop_location,,anchorage,"POLYGON ((118.04479 38.750831, 118.025832 38.752368, 118.014568 38.754207, 118.009654 38.755516, 118.000424 38.759206, 117.996193 38.761553, 117.988695 38.767141, 117.982709 38.773745, 117.973541 38.787039, 117.922621 38.885393, 117.92025 38.891125, 117.899866 38.956026, 117.89837 38.964276, 117.899001 38.972591, 117.901736 38.980644, 117.911147 38.995605, 117.916852 39.001613, 117.934983 39.017517, 117.942436 39.022923, 117.951066 39.027142, 117.955727 39.028757, 117.965534 39.030927, 118.055377 39.043816, 118.18897 39.06113, 118.215513 39.038875, 118.217215 39.037569, 118.219059 39.036386, 118.221032 39.035334, 118.223116 39.034422, 118.225297 39.033657, 118.257867 39.023561, 118.260266 39.022917, 118.262732 39.022452, 118.265243 39.022169, 118.292795 39.020085, 118.314485 39.012038, 118.317158 39.01118, 118.319935 39.010549, 118.322783 39.010153, 118.325669 39.009997, 118.343843 39.009774, 118.346362 39.009834, 118.348863 39.010077, 118.351324 39.010501, 118.353724 39.011102, 118.35604 39.011874, 118.358254 39.012811, 118.360345 39.013904, 118.362295 39.015145, 118.376081 39.024782, 118.393016 39.032045, 118.422735 39.044473, 118.424545 39.045302, 118.426266 39.046238, 118.443756 39.05656, 118.454419 39.052246, 118.453515 39.050735, 118.45264 39.048793, 118.452014 39.046794, 118.443009 39.010257, 118.442617 39.00802, 118.442537 39.005763, 118.443758 38.969995, 118.44396 38.967929, 118.444424 38.965889, 118.445145 38.963894, 118.446115 38.961964, 118.447326 38.960118, 118.450421 38.955926, 118.45016 38.952372, 118.449237 38.951182, 118.449235 38.951179, 118.449233 38.951176, 118.449232 38.951172, 118.449231 38.951169, 118.44898 38.949836, 118.44898 38.949833, 118.44898 38.94983, 118.44898 38.949827, 118.448981 38.949823, 118.449275 38.948756, 118.442734 38.948658, 118.442729 38.948658, 118.442725 38.948658, 118.44272 38.948657, 118.441045 38.948232, 118.441041 38.94823, 118.441037 38.948229, 118.441033 38.948227, 118.44103 38.948225, 118.439693 38.947331, 118.43969 38.947329, 118.439687 38.947326, 118.439685 38.947323, 118.439682 38.94732, 118.439681 38.947317, 118.43874 38.945413, 118.438739 38.94541, 118.438738 38.945407, 118.438737 38.945403, 118.438737 38.9454, 118.438884 38.941297, 118.438884 38.941294, 118.438885 38.94129, 118.438886 38.941287, 118.439416 38.940024, 118.439417 38.940021, 118.439419 38.940018, 118.439421 38.940015, 118.439424 38.940012, 118.440521 38.938994, 118.440524 38.938992, 118.440527 38.93899, 118.440531 38.938988, 118.440534 38.938986, 118.440538 38.938985, 118.442885 38.938224, 118.442889 38.938223, 118.442893 38.938222, 118.442897 38.938221, 118.442901 38.938221, 118.449457 38.938142, 118.449461 38.938142, 118.449465 38.938143, 118.449469 38.938143, 118.449473 38.938144, 118.452545 38.939049, 118.452549 38.939051, 118.452553 38.939052, 118.452557 38.939054, 118.452561 38.939057, 118.452564 38.93906, 118.454053 38.940467, 118.454056 38.940469, 118.454058 38.940472, 118.45406 38.940475, 118.454061 38.940479, 118.454062 38.940482, 118.45449 38.942143, 118.454491 38.942146, 118.454491 38.942149, 118.454491 38.942152, 118.454232 38.945324, 118.454883 38.944647, 118.454885 38.944645, 118.454888 38.944642, 118.454891 38.94464, 118.454894 38.944639, 118.456092 38.944029, 118.455205 38.942509, 118.454337 38.940506, 118.453733 38.938445, 118.453398 38.936347, 118.453337 38.934234, 118.45355 38.932126, 118.454034 38.930046, 118.454786 38.928014, 118.455797 38.926051, 118.457056 38.924178, 118.458552 38.922413, 118.460269 38.920773, 118.462189 38.919277, 118.484612 38.903482, 118.486648 38.902183, 118.488837 38.901044, 118.491159 38.900077, 118.49359 38.899291, 118.496109 38.898694, 118.49869 38.89829, 118.50131 38.898085, 118.503943 38.898079, 118.515552 38.898497, 118.51807 38.89868, 118.520554 38.899045, 118.522413 38.899463, 118.509323 38.871983, 118.501183 38.855928, 118.498958 38.852116, 118.493107 38.845101, 118.485585 38.839129, 118.474206 38.833069, 118.469965 38.831418, 118.461009 38.829017, 118.062698 38.751895, 118.050798 38.750664, 118.04479 38.750831))",16855.410528058,False,land_area_clipped,terminal_area_clipped
10,38.90258276375318,118.66703464927332,480,1418217.85,arithmetic_mean_stop_location,,anchorage,"POLYGON ((118.7002 38.796764, 118.605594 38.806284, 118.576354 38.811247, 118.55301 38.817198, 118.536532 38.822601, 118.528014 38.826426, 118.524126 38.828776, 118.517255 38.834253, 118.506179 38.847102, 118.502275 38.854122, 118.500071 38.861576, 118.499632 38.865389, 118.500632 38.881604, 118.503779 38.89808, 118.503943 38.898079, 118.515552 38.898497, 118.51807 38.89868, 118.520554 38.899045, 118.522983 38.899591, 118.525336 38.900311, 118.527593 38.9012, 118.529732 38.902249, 118.531735 38.903449, 118.611747 38.956214, 118.613956 38.957845, 118.615914 38.959661, 118.617596 38.961636, 118.631552 38.980228, 118.640564 38.982593, 118.704167 38.98893, 118.708934 38.989223, 118.718475 38.98882, 118.727775 38.987113, 118.814258 38.964788, 118.823447 38.96165, 118.831728 38.957241, 118.835437 38.954607, 118.841831 38.948591, 118.846681 38.941757, 118.870419 38.899387, 118.872257 38.895623, 118.874502 38.887771, 118.87489 38.883756, 118.874177 38.875729, 118.871509 38.867956, 118.846914 38.828611, 118.840755 38.822217, 118.833152 38.816848, 118.824381 38.812698, 118.814759 38.809919, 118.714447 38.796834, 118.709707 38.796483, 118.7002 38.796764))",12833.871472837911,False,land_area_clipped,unchanged
11,39.541923669659106,121.05515434469503,14,42385.58333333333,arithmetic_mean_stop_location,,anchorage,"POLYGON ((121.043148 39.473849, 121.032323 39.474474, 121.02188 39.47676, 121.012241 39.480615, 121.0038 39.485882, 120.996896 39.492347, 120.991812 39.499748, 120.988752 39.507784, 120.982003 39.567083, 120.982168 39.575327, 120.984441 39.583383, 120.988734 39.590933, 120.991587 39.594425, 120.994876 39.597681, 121.002627 39.60336, 121.01168 39.607748, 121.021681 39.610672, 121.026914 39.611547, 121.037587 39.612079, 121.048187 39.610977, 121.058296 39.608283, 121.067515 39.604105, 121.104882 39.578334, 121.11106 39.572081, 121.113546 39.568645, 121.115599 39.565042, 121.118337 39.55747, 121.122142 39.521601, 121.121756 39.517378, 121.119329 39.50913, 121.114789 39.501431, 121.108325 39.494599, 121.100202 39.488917, 121.095622 39.486583, 121.085661 39.483051, 121.059141 39.476065, 121.048566 39.474171, 121.043148 39.473849))",18826.948470841646,False,unchanged,unchanged
13,39.853550172256256,119.7063508954075,279,819346.95,arithmetic_mean_stop_location,,anchorage,"POLYGON ((119.64602 39.672536, 119.640602 39.673053, 119.630107 39.675334, 119.620425 39.679195, 119.616013 39.68167, 119.608276 39.687583, 119.555861 39.736686, 119.552752 39.739903, 119.547815 39.746952, 119.546033 39.750717, 119.543925 39.758556, 119.540183 39.785948, 119.539581 39.795169, 119.539959 39.795259, 119.542412 39.796057, 119.54475 39.797036, 119.54695 39.798187, 119.548993 39.7995, 119.550856 39.800961, 119.552523 39.802557, 119.553977 39.80427, 119.555203 39.806086, 119.556191 39.807986, 119.556929 39.809951, 119.557411 39.811963, 119.557633 39.814001, 119.557592 39.816046, 119.557288 39.818078, 119.551488 39.845024, 119.551152 39.846325, 119.547703 39.857738, 119.550341 39.864759, 119.556893 39.876475, 119.5654 39.880346, 119.577914 39.883953, 119.605444 39.885846, 119.60863 39.886214, 119.611736 39.88687, 119.629314 39.89147, 119.631674 39.892184, 119.633937 39.893065, 119.636081 39.894106, 119.670146 39.912417, 119.672013 39.912506, 119.672107 39.912192, 119.672108 39.912189, 119.67211 39.912186, 119.672112 39.912183, 119.672114 39.91218, 119.672116 39.912177, 119.673484 39.910937, 119.673487 39.910934, 119.673491 39.910932, 119.673494 39.91093, 119.673499 39.910928, 119.675036 39.910372, 119.67504 39.910371, 119.675043 39.91037, 119.675047 39.910369, 119.67788 39.909955, 119.677884 39.909954, 119.677888 39.909954, 119.677892 39.909954, 119.677896 39.909955, 119.6779 39.909955, 119.679921 39.91038, 119.679925 39.910381, 119.679929 39.910382, 119.679933 39.910384, 119.679936 39.910386, 119.67994 39.910388, 119.681926 39.911818, 119.681929 39.91182, 119.681932 39.911823, 119.681934 39.911826, 119.681936 39.911828, 119.681938 39.911832, 119.682463 39.913003, 119.709886 39.914307, 119.712833 39.914573, 119.715724 39.915086, 119.718524 39.915839, 119.7212 39.916824, 119.755302 39.931201, 119.771756 39.929946, 119.774299 39.929845, 119.776843 39.929928, 119.779365 39.930195, 119.781844 39.930643, 119.784256 39.931268, 119.78658 39.932066, 119.788796 39.933028, 119.790883 39.934146, 119.792824 39.93541, 119.801167 39.941387, 119.91776 39.873934, 119.921467 39.871052, 119.927693 39.864525, 119.932146 39.857192, 119.934655 39.849333, 119.935147 39.8453, 119.934583 39.837218, 119.914728 39.777301, 119.912735 39.773616, 119.907415 39.766771, 119.900487 39.760836, 119.896499 39.75828, 119.847187 39.729647, 119.838945 39.725704, 119.702378 39.68401, 119.667534 39.674701, 119.65692 39.672777, 119.64602 39.672536))",11772.841882692623,False,land_area_clipped,terminal_area_clipped
14,39.34626748116948,121.19005225770806,158,435567.7166666667,arithmetic_mean_stop_location,,anchorage,"POLYGON ((121.167708 39.279917, 121.037127 39.294569, 121.026961 39.296505, 121.022108 39.298037, 121.013091 39.302154, 121.005272 39.307542, 121.001907 39.310651, 120.996423 39.317551, 120.994356 39.321277, 120.991669 39.329105, 120.99099 39.337186, 120.991414 39.341226, 120.992343 39.345215, 120.995678 39.35289, 121.000869 39.35992, 121.00772 39.366042, 121.015972 39.371023, 121.084703 39.404748, 121.178238 39.441906, 121.183264 39.443225, 121.193695 39.44469, 121.204297 39.444549, 121.214657 39.442808, 121.219621 39.441357, 121.228875 39.437361, 121.235867 39.433584, 121.235566 39.432794, 121.235099 39.430997, 121.232007 39.415616, 121.231742 39.41375, 121.230685 39.400974, 121.230672 39.398479, 121.231045 39.396, 121.232917 39.387861, 121.233549 39.385754, 121.234461 39.383709, 121.235642 39.381748, 121.23708 39.379892, 121.238759 39.378162, 121.243723 39.373563, 121.245566 39.37202, 121.2476 39.370629, 121.249805 39.369404, 121.252159 39.368356, 121.254637 39.367496, 121.257215 39.366834, 121.26576 39.365002, 121.268436 39.364541, 121.271159 39.364291, 121.273901 39.364258, 121.276633 39.364439, 121.279328 39.364835, 121.281956 39.36544, 121.305149 39.371789, 121.30751 39.372535, 121.309769 39.373449, 121.3104 39.373767, 121.310886 39.372017, 121.311699 39.370056, 121.312758 39.368168, 121.314053 39.366369, 121.315571 39.364677, 121.317298 39.36311, 121.319216 39.361682, 121.321308 39.360408, 121.323551 39.359299, 121.325926 39.358367, 121.328408 39.35762, 121.344684 39.353428, 121.345177 39.353318, 121.345219 39.352988, 121.344967 39.348982, 121.342981 39.341116, 121.341265 39.33733, 121.339086 39.33369, 121.333424 39.326976, 121.326207 39.321224, 121.28903 39.296798, 121.280437 39.292182, 121.270853 39.288937, 121.260639 39.287185, 121.181938 39.279789, 121.17244 39.27955, 121.167708 39.279917))",10105.1184323024,False,land_area_clipped,unchanged
16,40.31148035912762,121.93361269729468,521,1533085.5166666666,arithmetic_mean_stop_location,,anchorage,"POLYGON ((121.52353 40.094028, 121.498381 40.101166, 121.48946 40.105342, 121.485438 40.107907, 121.478463 40.113869, 121.473124 40.120747, 121.469624 40.128284, 121.468093 40.136196, 121.46859 40.144183, 121.469596 40.148111, 121.529064 40.332109, 121.532478 40.339521, 121.534866 40.343007, 121.540894 40.349377, 121.54448 40.352204, 121.646558 40.412624, 121.65199 40.41544, 121.657832 40.417731, 121.806149 40.467422, 121.841775 40.475928, 121.851698 40.476803, 121.861662 40.47627, 121.871326 40.474347, 121.87594 40.472884, 122.159786 40.370791, 122.163617 40.369231, 122.162065 40.367806, 122.113635 40.342957, 122.112003 40.34205, 122.110464 40.341052, 122.087894 40.325262, 122.086122 40.323901, 122.084525 40.32242, 122.083116 40.320832, 122.081906 40.31915, 122.081017 40.317582, 122.077202 40.317941, 122.075216 40.319383, 122.075213 40.319386, 122.075209 40.319387, 122.075206 40.319389, 122.075202 40.31939, 122.075198 40.319391, 122.075194 40.319392, 122.07519 40.319393, 122.072244 40.319643, 122.07224 40.319643, 122.072235 40.319643, 122.072231 40.319642, 122.072226 40.319641, 122.072222 40.31964, 122.069952 40.318927, 122.069948 40.318926, 122.069944 40.318924, 122.06994 40.318922, 122.069937 40.318919, 122.069934 40.318917, 122.068337 40.317363, 122.068335 40.31736, 122.068332 40.317357, 122.06833 40.317354, 122.068329 40.31735, 122.068328 40.317347, 122.06805 40.315708, 122.06805 40.315705, 122.06805 40.315702, 122.06805 40.315698, 122.068051 40.315695, 122.068816 40.313545, 122.069146 40.305357, 122.069147 40.305354, 122.069148 40.305351, 122.069149 40.305347, 122.06915 40.305344, 122.069152 40.305341, 122.069155 40.305338, 122.069157 40.305336, 122.071094 40.303641, 122.071097 40.303639, 122.071101 40.303637, 122.071104 40.303635, 122.071108 40.303633, 122.071112 40.303632, 122.071116 40.303631, 122.07112 40.30363, 122.074528 40.303141, 122.074595 40.302052, 122.073444 40.301102, 122.073441 40.3011, 122.073439 40.301097, 122.073437 40.301094, 122.073435 40.301091, 122.072828 40.299859, 122.072826 40.299856, 122.072825 40.299853, 122.072825 40.29985, 122.072825 40.299847, 122.072825 40.299843, 122.073141 40.2979, 122.073141 40.297896, 122.073143 40.297893, 122.073145 40.297889, 122.073147 40.297886, 122.074229 40.296507, 122.074231 40.296505, 122.074233 40.296502, 122.074236 40.2965, 122.074239 40.296498, 122.075581 40.295678, 122.075585 40.295676, 122.075588 40.295674, 122.075592 40.295673, 122.075596 40.295672, 122.077244 40.295296, 122.077249 40.295295, 122.077254 40.295295, 122.077259 40.295295, 122.077264 40.295295, 122.079384 40.295528, 122.079388 40.295529, 122.079392 40.29553, 122.079396 40.295531, 122.0794 40.295532, 122.079404 40.295534, 122.080925 40.296353, 122.081637 40.291214, 122.081245 40.284845, 122.081229 40.283231, 122.081379 40.281622, 122.082277 40.275425, 122.080979 40.266201, 122.080487 40.264932, 122.079096 40.264571, 122.079092 40.26457, 122.079088 40.264569, 122.079085 40.264567, 122.079081 40.264565, 122.079078 40.264562, 122.077583 40.263337, 122.077581 40.263334, 122.077578 40.263332, 122.077576 40.263329, 122.077574 40.263325, 122.077573 40.263322, 122.077017 40.261703, 122.077016 40.2617, 122.077016 40.261697, 122.077016 40.261695, 122.076943 40.255794, 122.076747 40.25529, 122.069316 40.240293, 122.043124 40.225927, 122.041627 40.225043, 122.02396 40.213836, 122.009106 40.208441, 121.989828 40.207544, 121.987199 40.207323, 121.984612 40.206906, 121.982091 40.206297, 121.979903 40.205582, 121.979609 40.205564, 121.979605 40.205563, 121.979601 40.205563, 121.979597 40.205562, 121.979594 40.20556, 121.97959 40.205559, 121.977662 40.204686, 121.977658 40.204684, 121.977655 40.204682, 121.977652 40.20468, 121.977649 40.204677, 121.977647 40.204675, 121.977644 40.204672, 121.97763 40.20465, 121.977342 40.204529, 121.97516 40.203388, 121.973136 40.202088, 121.971288 40.200644, 121.969634 40.199067, 121.968191 40.197375, 121.966971 40.195583, 121.965988 40.193707, 121.96525 40.191768, 121.964764 40.189782, 121.964535 40.187769, 121.964566 40.185749, 121.964856 40.183741, 121.965401 40.181764, 121.966198 40.179838, 121.967505 40.177146, 121.605783 40.099169, 121.597629 40.09792, 121.543851 40.092943, 121.533623 40.092744, 121.52353 40.094028), (121.957895 40.203979, 121.957892 40.203977, 121.957888 40.203974, 121.957886 40.203971, 121.957883 40.203968, 121.956686 40.202377, 121.956684 40.202374, 121.956683 40.202371, 121.956681 40.202368, 121.956681 40.202365, 121.956407 40.201007, 121.956406 40.201004, 121.956406 40.201, 121.956407 40.200997, 121.956408 40.200993, 121.956853 40.199662, 121.956855 40.199659, 121.956857 40.199656, 121.956859 40.199653, 121.956861 40.19965, 121.957955 40.198559, 121.957958 40.198557, 121.957961 40.198554, 121.957965 40.198552, 121.957969 40.19855, 121.960085 40.197635, 121.960089 40.197633, 121.960093 40.197632, 121.960098 40.197631, 121.960102 40.197631, 121.961859 40.197472, 121.961863 40.197472, 121.961867 40.197472, 121.961871 40.197472, 121.961875 40.197473, 121.961879 40.197474, 121.963964 40.198017, 121.963968 40.198018, 121.963972 40.198019, 121.963975 40.198021, 121.963978 40.198023, 121.963981 40.198025, 121.965246 40.19897, 121.965249 40.198973, 121.965251 40.198975, 121.965254 40.198978, 121.966256 40.200363, 121.966258 40.200366, 121.96626 40.20037, 121.966261 40.200373, 121.966262 40.200376, 121.966451 40.201703, 121.966451 40.201706, 121.966451 40.20171, 121.966451 40.201713, 121.96645 40.201716, 121.965962 40.202998, 121.96596 40.203001, 121.965958 40.203004, 121.965956 40.203007, 121.965953 40.20301, 121.964862 40.204052, 121.964859 40.204055, 121.964856 40.204057, 121.964852 40.204059, 121.964848 40.204061, 121.964843 40.204062, 121.961371 40.205098, 121.961367 40.205099, 121.961363 40.2051, 121.961358 40.2051, 121.961354 40.2051, 121.96135 40.2051, 121.961345 40.205099, 121.959276 40.20476, 121.959271 40.204759, 121.959267 40.204757, 121.959262 40.204756, 121.959258 40.204754, 121.957895 40.203979))",19204.015776243272,False,land_area_clipped,terminal_area_clipped
