cluster_id,lat,lon,count,type,polygon,distance_to_coast
47,21.460661996839168,108.6762122335162,65,anchorage,"POLYGON ((108.67308666666666 21.366883263888887, 108.66900246927375 21.369536201117317, 108.6658627699115 21.375354088495573, 108.66317786238533 21.393744665137614, 108.65091302362205 21.47944387401575, 108.67360529370629 21.49338374825175, 108.68297491970803 21.49419799270073, 108.68651008376962 21.493529434554972, 108.73104265330188 21.45201078301887, 108.72073683333333 21.379493606060606, 108.67308666666666 21.366883263888887))",18689.78779456168
49,33.28451345770115,120.87410149212948,47,anchorage,"POLYGON ((120.88355751274787 33.19067355524079, 120.86436249230769 33.22978646153846, 120.85747262666666 33.243919973333334, 120.85724596212121 33.24459406818182, 120.85700488764044 33.24531314606742, 120.85699308870967 33.24538036290323, 120.8629774076923 33.35403316153846, 120.87221437837837 33.35828052972973, 120.89191862068965 33.27964040229885, 120.88355751274787 33.19067355524079))",13928.858379533596
53,25.776530131519742,119.8312489843637,76,anchorage,"POLYGON ((119.81681504166666 25.753207041666666, 119.8063482685185 25.788640592592596, 119.80887431250001 25.78874725, 119.85648091791046 25.78322822761194, 119.86373357831326 25.779475728915664, 119.86807293 25.77685963, 119.82994448520711 25.758769621301774, 119.81681504166666 25.753207041666666))",15513.06390906762
54,25.959459971973146,119.80502874595906,50,anchorage,"POLYGON ((119.76638260714286 25.93153429761905, 119.76649213333334 25.95420035238095, 119.77275734146342 25.961725914634144, 119.7900799605263 25.971245894736843, 119.79841195698926 25.97446312903226, 119.82960058163266 25.978092469387757, 119.84041032515339 25.978912656441718, 119.84713537288135 25.978216610169493, 119.84853410526316 25.957235122807017, 119.83814565909091 25.94615405681818, 119.76638260714286 25.93153429761905))",11850.490611728546
58,33.88413333398337,120.57143005914924,25,anchorage,"POLYGON ((120.59743800000001 33.84072757777778, 120.55351554347827 33.86496780434783, 120.5431990338983 33.93683300847458, 120.5610152716763 33.94256467630058, 120.627485 33.853854687500004, 120.59743800000001 33.84072757777778))",16287.00107443814
59,33.820989292558416,120.48092280459653,10,anchorage,"POLYGON ((120.44970501749272 33.814326976676384, 120.48582509790211 33.82303086713287, 120.48607264634147 33.82305056097561, 120.48154249425286 33.819305793103446, 120.44970501749272 33.814326976676384))",3904.831460640917
60,35.96974277301985,120.39313530866922,68,anchorage,"POLYGON ((120.410168734375 35.95059903125, 120.39468624615385 35.95161761538461, 120.37387782666667 35.959257066666666, 120.36631627559055 35.96411237795276, 120.36234048529411 35.972263205882356, 120.35772187254902 35.99564969607843, 120.41814576666667 35.983650716666666, 120.43756376785714 35.97683817857143, 120.44211177941176 35.97489867647059, 120.44039986740331 35.96268151933702, 120.43524749315068 35.95620189041096, 120.410168734375 35.95059903125))",10063.902996728266
62,36.04368991876637,120.2381998361353,52,anchorage,"POLYGON ((120.24673823809523 35.978935071428566, 120.19017346031745 35.997504063492066, 120.18949426206896 35.998141813793104, 120.18967244444444 36.000122472222216, 120.2124555 36.066804160714284, 120.21302008510638 36.06759880851064, 120.25081865106384 36.108840674468084, 120.32441352439025 36.10024137804878, 120.32731817777777 36.096452633333335, 120.24673823809523 35.978935071428566))",6095.33235022886
64,38.88920244463513,122.00283519714074,43,anchorage,"POLYGON ((122.03143960180996 38.81544321266968, 121.96450650847457 38.839474762711866, 121.96206614705882 38.91488807352941, 121.98677832394367 38.935147690140845, 122.00369686936938 38.94206351801802, 122.02247684693877 38.94062632653061, 122.05246969444445 38.934799194444444, 122.06304486153846 38.9185396923077, 122.04666501851852 38.85165517592592, 122.03143960180996 38.81544321266968))",16564.62589855577
65,30.390523561673803,122.44848188888459,284,anchorage,"POLYGON ((122.56698243333334 30.319453866666667, 122.37150063580246 30.33565750617284, 122.31080706493506 30.39072466233766, 122.48811338372093 30.46118177906977, 122.49129353333333 30.46070255, 122.4918218548387 30.460404177419356, 122.56694193636363 30.415183181818183, 122.56707025806452 30.40453358064516, 122.56698243333334 30.319453866666667))",4232.4544652734685
69,23.519637308927493,116.39105263241856,84,anchorage,"POLYGON ((116.40986546496816 23.495164350318472, 116.3834459710145 23.504761282608694, 116.36818939473685 23.52501602631579, 116.36920948999999 23.52537004, 116.43801649056604 23.548813660377355, 116.43805398850574 23.548776390804598, 116.4462218125 23.5374821875, 116.40986546496816 23.495164350318472))",19156.986741325545
71,40.68892999320227,122.0021112843114,30,anchorage,"POLYGON ((121.99325626373626 40.67874021978022, 121.99208986868688 40.68820761616161, 121.99013921428572 40.73966454761904, 121.99823634693877 40.73283734693877, 122.01463059154929 40.68385904225352, 121.99325626373626 40.67874021978022))",9816.83967289626
72,39.997680538108014,120.04379566165146,31,anchorage,"POLYGON ((120.01740142830882 39.94452101286765, 120.00683237681159 39.979236971014494, 120.02497105208333 40.05369867708333, 120.02499592424243 40.053740636363635, 120.07504532530122 40.01982257831325, 120.07787877647058 40.010372399999994, 120.07649794915254 40.00653547457627, 120.0711316701031 39.995336649484535, 120.03826367248062 39.947442808139535, 120.01740142830882 39.94452101286765))",11436.648624193738
73,29.072160590415724,121.67644175464315,124,anchorage,"POLYGON ((121.71288997777778 29.018468972222223, 121.62333743939394 29.038094015151515, 121.607739768 29.113586432, 121.60776626865672 29.113645686567164, 121.61933432692308 29.13180608653846, 121.6656441968504 29.11103009448819, 121.7735712682927 29.04553912195122, 121.77163140298507 29.032375761194032, 121.71288997777778 29.018468972222223))",4388.09460712322
75,26.633734224005302,119.83108607563769,13,anchorage,"POLYGON ((119.83719260714285 26.623615446428573, 119.81903105357142 26.640683535714285, 119.82028072 26.642840008, 119.82671407407408 26.640945537037037, 119.84183230973451 26.631448194690265, 119.8455705131579 26.628658881578946, 119.83719260714285 26.623615446428573))",3788.3943290108787
79,37.36964170533099,118.99513440289313,16,anchorage,"POLYGON ((118.9911435909091 37.368195015151514, 118.99214295833333 37.36886838888889, 118.99515598843931 37.36976641040462, 118.99962087272728 37.37105989090909, 119.0004451898734 37.37115364556962, 118.9911435909091 37.368195015151514))",5493.176796211364
80,28.681022343815926,121.77915370313723,77,anchorage,"POLYGON ((121.88861265517241 28.631240120689654, 121.75770355670103 28.64480893814433, 121.74453443103448 28.647741120689656, 121.73188040217391 28.679646597826085, 121.74405826666666 28.6897199, 121.79210985714286 28.725263, 121.79922417307692 28.72709530769231, 121.8012919090909 28.72712490909091, 121.86286661006288 28.676544641509434, 121.88861265517241 28.631240120689654))",18889.1546328641
81,30.177859905650056,122.33672151133437,53,anchorage,"POLYGON ((122.2085343877551 30.112253, 122.20619958490566 30.112450311320757, 122.2056455846154 30.112499969230768, 122.20281936734693 30.11278993877551, 122.2393845054945 30.159997439560442, 122.35849242056075 30.193654327102802, 122.3888967118644 30.192157254237287, 122.39272804000001 30.19089104, 122.37701535616438 30.18060545205479, 122.3692574011628 30.176196412790695, 122.2085343877551 30.112253))",7931.398228513273
82,39.09122690785184,118.52542909187083,76,anchorage,"POLYGON ((118.51974800757576 39.045501643939396, 118.49058458974359 39.08259518803418, 118.49898006557378 39.09689296174864, 118.50255800000001 39.102419418604654, 118.50266341935485 39.10249975806452, 118.5338298 39.115117399999995, 118.53495632876712 39.11499218493151, 118.54879209090909 39.11078258181818, 118.56995847457627 39.10254550847458, 118.56990946938775 39.10234024489796, 118.51998794285714 39.04564320952381, 118.519829875 39.04550353125, 118.51974800757576 39.045501643939396))",3746.679696465846
83,21.366488525115578,111.16869349502397,17,anchorage,"POLYGON ((111.21188687774294 21.32838940752351, 111.17872585526315 21.33488275, 111.13120294000001 21.37189452, 111.1327226923077 21.394092, 111.1372336367713 21.3950545426009, 111.2396538932039 21.34816035275081, 111.23679447435897 21.34209267948718, 111.21188687774294 21.32838940752351))",12198.929591083634
86,21.533637103206793,111.80135520251088,19,anchorage,"POLYGON ((111.7238988 21.4931511, 111.76095708599509 21.53646376167076, 111.80569266507177 21.549330799043066, 111.82375055223882 21.54770495522388, 111.83478622689076 21.542084806722688, 111.8362135479452 21.539746684931504, 111.77365773333332 21.495501083333334, 111.7238988 21.4931511))",3910.293303647419
87,24.33352505918574,118.2559265910159,68,anchorage,"POLYGON ((118.31245113445378 24.251199336134455, 118.13154556190476 24.308728771428573, 118.13155427906977 24.308821720930233, 118.17158279104477 24.358083656716417, 118.17831596923078 24.36353429230769, 118.39017425490198 24.411036098039215, 118.4119994404145 24.402053051813475, 118.37829809900991 24.343558475247526, 118.31245113445378 24.251199336134455))",8834.044541680041
90,21.974019632540053,113.65722027998322,8,anchorage,"POLYGON ((113.64940308749999 21.957897600000003, 113.64959642857143 21.992350685714285, 113.65647640298508 21.99479280597015, 113.67491863839287 21.966668040178572, 113.6638161967213 21.96153529508197, 113.65395788888888 21.958680666666666, 113.64940308749999 21.957897600000003))",9199.690165946318
91,40.7024022289697,121.11209722760528,48,anchorage,"POLYGON ((121.12646534 40.68236549, 121.10824760714286 40.68931223214286, 121.09953558850576 40.694788455172414, 121.08955173170733 40.70118007317073, 121.0853939 40.708164242857144, 121.0874837007874 40.711217291338585, 121.11369378571429 40.72162220535714, 121.13938756666667 40.71877886666667, 121.13220220408164 40.688616571428575, 121.12646534 40.68236549))",10469.502070198923
92,19.998609223294274,110.02460517535044,53,anchorage,"POLYGON ((110.01290787719299 19.951538456140348, 110.00655887769784 19.95966448201439, 110.02263532307691 20.044542753846155, 110.03148913636363 20.04428630909091, 110.03515795999999 20.04377466, 110.03770562264151 20.039183943396228, 110.03826997333333 20.03772204, 110.03866478431372 19.964397647058824, 110.01290787719299 19.951538456140348))",3860.034312097363
93,22.444095207213465,113.03553181974011,18,anchorage,"POLYGON ((113.05855879166667 22.433593341666665, 113.01188021666667 22.444632449999997, 113.02951014285715 22.44799714285714, 113.03009444776119 22.44798204477612, 113.03784288118813 22.445865376237624, 113.0449119605263 22.443724342105263, 113.05855879166667 22.433593341666665))",14831.774163829006
95,38.32538310444974,117.87290907484449,100,anchorage,"POLYGON ((117.87896963461539 38.31676700961538, 117.87648236842105 38.31728978947368, 117.83258391999999 38.32731564, 117.86786789655173 38.348878896551724, 117.8901733483146 38.32021408988764, 117.87977055038759 38.31696748837209, 117.87896963461539 38.31676700961538))",8423.86440999625
97,22.72284927050422,115.63427843812302,189,anchorage,"POLYGON ((115.66225325112109 22.64281253811659, 115.52759644347827 22.656687208695654, 115.52325710569106 22.658610040650405, 115.51465856 22.68358126, 115.58236499603176 22.77638292063492, 115.61838290517241 22.79895601724138, 115.73258540909092 22.767650534090908, 115.72245082278481 22.716105329113926, 115.710777825 22.691453225, 115.66225325112109 22.64281253811659))",5214.541918917092
98,22.07371631553825,113.89587802063274,61,anchorage,"POLYGON ((113.97102344444446 21.97139176388889, 113.89300408641975 21.987163765432097, 113.87001919266055 22.06634411009174, 113.87205244067796 22.101848305084747, 113.87913686153846 22.102927415384617, 113.91295956666666 22.09973953333333, 113.97102344444446 21.97139176388889))",16388.657233668007
99,21.713856175713094,108.6132923182151,37,anchorage,"POLYGON ((108.67586702752294 21.59999095412844, 108.58829656603774 21.705280641509432, 108.57884356451613 21.732963854838708, 108.63352709574467 21.734329936170212, 108.64479057142857 21.725625523809523, 108.67586702752294 21.59999095412844))",3498.1724546881755
106,37.679879193255914,120.16002526327858,39,anchorage,"POLYGON ((120.21644625882352 37.60903677647059, 120.13939591919193 37.66006702020202, 120.13381380555555 37.671098416666666, 120.12202016250001 37.7162854375, 120.14579181944444 37.725175875000005, 120.15268001123596 37.723368146067415, 120.178246625 37.7141034375, 120.21032216049382 37.64613762962963, 120.21644625882352 37.60903677647059))",6222.099951626278
108,21.489797243077692,108.38369316477494,263,anchorage,"POLYGON ((108.36977470652174 21.369260652173914, 108.3652136521739 21.38479088695652, 108.32727251587302 21.608141, 108.32753422807018 21.61001487719298, 108.32842204347827 21.612237539130437, 108.374856475 21.62305435, 108.48918824761905 21.54031461904762, 108.47004646534654 21.379580693069308, 108.36977470652174 21.369260652173914))",8624.18036119509
111,34.3105269896729,120.32204876358666,19,anchorage,"POLYGON ((120.30631746753248 34.280637649350645, 120.26774984313725 34.312004460784316, 120.33510558730158 34.34572861904762, 120.45296716129033 34.31445804032258, 120.41024698412699 34.28934640476191, 120.38005557894736 34.2819935131579, 120.30631746753248 34.280637649350645))",6933.034417926041
113,39.826055375041086,124.15717311234744,39,anchorage,"POLYGON ((124.14424556578948 39.79957185526316, 124.151866125 39.818211087499996, 124.15194619117646 39.818401823529406, 124.16253414545454 39.841052000000005, 124.16266148 39.841233519999996, 124.1627473125 39.840976078125, 124.15900657142856 39.827237232142856, 124.15879857291667 39.82656575, 124.15216712676056 39.809113577464785, 124.14424556578948 39.79957185526316))",3242.8953733765566
116,22.29346627913435,113.08066172403781,36,anchorage,"POLYGON ((113.09997510362693 22.14470303626943, 113.09981474418605 22.14510865891473, 113.07304476811595 22.27169356521739, 113.06730116666667 22.344995625, 113.07662838255034 22.375901865771812, 113.07673935443039 22.375746642405066, 113.10491482142857 22.168388964285715, 113.1044866017699 22.164855230088495, 113.09997510362693 22.14470303626943))",9522.574479726167
120,21.83421838322023,113.28760991963807,33,anchorage,"POLYGON ((113.3157281632653 21.80330375963719, 113.26770935526316 21.823156973684213, 113.25554452830188 21.831888113207548, 113.26553333913044 21.85236528695652, 113.28695092993631 21.8517104522293, 113.30280543661972 21.84721158450704, 113.33626393333334 21.835958683333335, 113.3157281632653 21.80330375963719))",6422.79996724696
123,30.774738363288165,122.62245546207139,23,anchorage,"POLYGON ((122.62175463636363 30.750813875000002, 122.60535450769231 30.754136907692306, 122.60701860759494 30.780173354430378, 122.62743124324324 30.806942405405405, 122.62746607547169 30.80698079245283, 122.63385877586207 30.785867913793105, 122.62929939252336 30.753374028037385, 122.62175463636363 30.750813875000002))",12505.382502982924
124,30.459201120970295,122.09509298267643,120,anchorage,"POLYGON ((121.90555264423077 30.253994826923076, 121.96818246202531 30.477107879746832, 121.97747074074074 30.495164092592592, 121.99194001481482 30.499641466666663, 122.20779443410852 30.522564240310075, 122.21947245 30.51721975, 122.23111066878981 30.506401872611466, 122.24587253125 30.4849249375, 122.24712007518796 30.48131833082707, 122.25116185 30.44416584, 122.24718086138614 30.43780197029703, 122.2453925 30.436648913043477, 121.90555264423077 30.253994826923076))",18252.51310719136
132,22.96826635380215,116.57527224155083,23,anchorage,"POLYGON ((116.55681123893805 22.914572380530977, 116.52617620512821 22.951526096153845, 116.52177670129869 22.99110307792208, 116.54444068965518 22.99900403448276, 116.63065575581395 22.993624918604652, 116.63531006896552 22.97403084482759, 116.62493365555555 22.963528899999996, 116.55681123893805 22.914572380530977))",5493.6300512406115
133,40.07521439092715,120.12038544696011,14,anchorage,"POLYGON ((120.117483609375 40.0742025, 120.11751336082473 40.07449337113402, 120.11861107954546 40.07482717045455, 120.12364640833333 40.07625925833334, 120.1242652116402 40.07642871957672, 120.1241253168317 40.076285366336634, 120.12022442307692 40.07489757692308, 120.117483609375 40.0742025))",3490.8438514816153
134,38.30264372813487,118.1230765820877,18,anchorage,"POLYGON ((118.11698882692306 38.29815971153846, 118.12586971126761 38.30634495774648, 118.12555237280701 38.30555646929824, 118.12284992857143 38.30090492857143, 118.11698882692306 38.29815971153846))",19616.64059488938
137,29.7582078012925,122.16220043173465,27,anchorage,"POLYGON ((122.19377305357143 29.714652303571427, 122.06241062962962 29.755571481481482, 122.06263737254902 29.756345019607842, 122.07315510062892 29.781649433962265, 122.12627752678573 29.836880187499997, 122.22222668393782 29.76024741968912, 122.2006547735849 29.72257279245283, 122.19377305357143 29.714652303571427))",3818.962782321997
141,23.377341299257964,116.9978601997905,13,anchorage,"POLYGON ((116.94298536752137 23.344601470085472, 116.9587684537037 23.360739185185185, 117.003928 23.392695971428573, 117.01426923529412 23.397358470588237, 117.01819155405406 23.39752685135135, 117.0185707721519 23.39748807594937, 117.02145995918367 23.396067315192745, 117.02042446524064 23.392805347593583, 117.00170050549451 23.363162956043958, 116.986683265625 23.3563110625, 116.94298536752137 23.344601470085472))",5096.510565388095
142,37.655890311364566,121.50732084355668,10,anchorage,"POLYGON ((121.5090966969697 37.649303515151516, 121.48929414814815 37.65028866666667, 121.48134201492537 37.65496707462687, 121.51548124390244 37.6661326097561, 121.52229830902778 37.662508163194445, 121.52672118965516 37.658318775862064, 121.52781850920245 37.6514713006135, 121.5090966969697 37.649303515151516))",11971.897113975861
