cluster_id,lat,lon,count,type,polygon,distance_to_coast
51,33.28451345770115,120.87410149212948,47,anchorage,"POLYGON ((120.88355751274787 33.19067355524079, 120.86436249230769 33.22978646153846, 120.85747262666666 33.243919973333334, 120.85724596212121 33.24459406818182, 120.85700488764044 33.24531314606742, 120.85699308870967 33.24538036290323, 120.8629774076923 33.35403316153846, 120.87221437837837 33.35828052972973, 120.89191862068965 33.27964040229885, 120.88355751274787 33.19067355524079))",13928.858379533596
55,31.35112312478282,121.65379156588195,301,anchorage,"POLYGON ((121.7379855510204 31.278005061224487, 121.56722206779662 31.286132508474576, 121.56719930612245 31.28613793877551, 121.49975633333334 31.359309860215056, 121.49868035384615 31.380018353846154, 121.53289654216867 31.417934506024096, 121.53771333636362 31.417880699999998, 121.67962264285714 31.383369910714286, 121.70148983475782 31.371425710826212, 121.72546907272728 31.348126127272728, 121.73172713432835 31.33722785074627, 121.7583258653846 31.283075865384617, 121.75682396721311 31.278539032786885, 121.7379855510204 31.278005061224487))",3052.979892392025
56,25.776530131519742,119.8312489843637,76,anchorage,"POLYGON ((119.81681504166666 25.753207041666666, 119.8063482685185 25.788640592592596, 119.80887431250001 25.78874725, 119.85648091791046 25.78322822761194, 119.86373357831326 25.779475728915664, 119.86807293 25.77685963, 119.82994448520711 25.758769621301774, 119.81681504166666 25.753207041666666))",15513.06390906762
57,25.959459971973146,119.80502874595906,50,anchorage,"POLYGON ((119.76638260714286 25.93153429761905, 119.76649213333334 25.95420035238095, 119.77275734146342 25.961725914634144, 119.7900799605263 25.971245894736843, 119.79841195698926 25.97446312903226, 119.82960058163266 25.978092469387757, 119.84041032515339 25.978912656441718, 119.84713537288135 25.978216610169493, 119.84853410526316 25.957235122807017, 119.83814565909091 25.94615405681818, 119.76638260714286 25.93153429761905))",11850.490611728634
62,33.88413333398337,120.57143005914924,25,anchorage,"POLYGON ((120.59743800000001 33.84072757777778, 120.55351554347827 33.86496780434783, 120.5431990338983 33.93683300847458, 120.5610152716763 33.94256467630058, 120.627485 33.853854687500004, 120.59743800000001 33.84072757777778))",16287.00107443814
63,33.820989292558416,120.48092280459653,10,anchorage,"POLYGON ((120.44970501749272 33.814326976676384, 120.48582509790211 33.82303086713287, 120.48607264634147 33.82305056097561, 120.48154249425286 33.819305793103446, 120.44970501749272 33.814326976676384))",3904.831460640917
64,35.96974277301985,120.39313530866922,68,anchorage,"POLYGON ((120.410168734375 35.95059903125, 120.39468624615385 35.95161761538461, 120.37387782666667 35.959257066666666, 120.36631627559055 35.96411237795276, 120.36234048529411 35.972263205882356, 120.35772187254902 35.99564969607843, 120.41814576666667 35.983650716666666, 120.43756376785714 35.97683817857143, 120.44211177941176 35.97489867647059, 120.44039986740331 35.96268151933702, 120.43524749315068 35.95620189041096, 120.410168734375 35.95059903125))",10063.902996728344
66,29.949489902917215,122.1133507684824,456,anchorage,"POLYGON ((122.21960004958677 29.875269752066114, 121.96986875 29.890128880000002, 121.82541384459459 29.95005493918919, 121.95260331666667 30.111028216666668, 121.97434683720931 30.1110883875969, 122.2464640036036 29.9443547045045, 122.27163173584906 29.92523203773585, 122.2731154390244 29.92281825203252, 122.27270237288135 29.90547838983051, 122.22318033898304 29.87714906779661, 122.21960004958677 29.875269752066114))",5526.5414653791195
69,38.88920244463513,122.00283519714074,43,anchorage,"POLYGON ((122.03143960180996 38.81544321266968, 121.96450650847457 38.839474762711866, 121.96206614705882 38.91488807352941, 121.98677832394367 38.935147690140845, 122.00369686936938 38.94206351801802, 122.02247684693877 38.94062632653061, 122.05246969444445 38.934799194444444, 122.06304486153846 38.9185396923077, 122.04666501851852 38.85165517592592, 122.03143960180996 38.81544321266968))",16564.62589855577
70,30.390523561673803,122.44848188888459,284,anchorage,"POLYGON ((122.56698243333334 30.319453866666667, 122.37150063580246 30.33565750617284, 122.31080706493506 30.39072466233766, 122.48811338372093 30.46118177906977, 122.49129353333333 30.46070255, 122.4918218548387 30.460404177419356, 122.56694193636363 30.415183181818183, 122.56707025806452 30.40453358064516, 122.56698243333334 30.319453866666667))",4232.454465273122
