port_id,lat,lon,berth_count,polygon
15,26.72515697075454,119.73566260893327,2,"POLYGON ((119.73338303248858 26.722709818811154, 119.73338303248858 26.726444226197884, 119.73448120895915 26.727651210878744, 119.73791463417805 26.727651210878744, 119.73791463417805 26.724472167103098, 119.73739033114776 26.722709818811154, 119.73338303248858 26.722709818811154))"
16,26.041514187979995,119.50254918103447,1,"POLYGON ((119.50045503248856 26.038856783561826, 119.50045503248856 26.044171592398165, 119.50464332958039 26.044171592398165, 119.50464332958039 26.038856783561826, 119.50045503248856 26.038856783561826))"
17,31.499122892706467,121.37267254887573,3,"POLYGON ((121.3686464074886 31.49556707688667, 121.3686464074886 31.499737080486312, 121.37136173060178 31.502871113817267, 121.37542778569323 31.502871113817267, 121.37679673374517 31.501149834654317, 121.37679673374517 31.498387814428305, 121.37421696751139 31.49556707688667, 121.3686464074886 31.49556707688667))"
18,38.985960664085056,117.7366764317445,3,"POLYGON ((117.73980303248857 38.982874837294275, 117.73435373248857 38.98384158064833, 117.72999063248858 38.98640182382724, 117.72999063248858 38.98899566634649, 117.73359083707663 38.98899566634649, 117.74088076061484 38.98752016627056, 117.74312363417806 38.985518488085, 117.74312363417806 38.982874837294275, 117.73980303248857 38.982874837294275))"
19,27.99787712183579,120.87670227997432,1,"POLYGON ((120.87084328248858 27.995689754782063, 120.87084328248858 27.99867015876647, 120.88398405719764 28.000838731877103, 120.87927937670392 27.995689754782063, 120.87084328248858 27.995689754782063))"
20,31.998656563253647,120.55586262222222,1,"POLYGON ((120.5526090547108 31.99699969916582, 120.5526090547108 32.00031342734147, 120.55911618973364 32.00031342734147, 120.55911618973364 31.99699969916582, 120.5526090547108 31.99699969916582))"
21,27.97087135607286,120.7910008028511,2,"POLYGON ((120.7885540324886 27.968501356303076, 120.78356637623857 27.97059995379192, 120.78356637623857 27.973457258539305, 120.7868404675114 27.973457258539305, 120.79836058289602 27.97210227344505, 120.79836058289602 27.968501356303076, 120.7885540324886 27.968501356303076))"
22,39.50525407788436,121.27218534853166,2,"POLYGON ((121.27052375556552 39.499418113748966, 121.2704016574886 39.50252444796752, 121.2704016574886 39.511037838251525, 121.27395601513047 39.511037838251525, 121.27395601513047 39.50252444796752, 121.27393352848702 39.499418113748966, 121.27052375556552 39.499418113748966))"
23,31.924289655828314,120.16380481451786,17,"POLYGON ((120.18978437731616 31.91542320288436, 120.15640332415525 31.918645374892613, 120.12698603248857 31.92986513617789, 120.12698603248857 31.933486501958516, 120.13372787291681 31.933486501958516, 120.19149711751139 31.92551999629759, 120.19543011195583 31.924341192460925, 120.19543011195583 31.921319287936626, 120.19405276751141 31.917640774618665, 120.19318855084475 31.91542320288436, 120.18978437731616 31.91542320288436))"
24,31.479459399292985,121.40221477222222,1,"POLYGON ((121.4000919658219 31.477590988386318, 121.4000919658219 31.48132781019966, 121.40433757862252 31.48132781019966, 121.40433757862252 31.477590988386318, 121.4000919658219 31.477590988386318))"
25,38.95324324248575,118.48332740123456,1,"POLYGON ((118.47643103248859 38.94557206726883, 118.47643103248859 38.960914417702675, 118.49022376998053 38.960914417702675, 118.49022376998053 38.94557206726883, 118.47643103248859 38.94557206726883))"
26,31.74170865877383,121.03905864532376,2,"POLYGON ((121.04028109018088 31.73831551146138, 121.0330338368364 31.740618511338603, 121.0330338368364 31.745017964999146, 121.04008336457024 31.745017964999146, 121.04524485640027 31.741831530828456, 121.04524485640027 31.73831551146138, 121.04028109018088 31.73831551146138))"
27,19.9640001072134,110.03670913837605,2,"POLYGON ((110.03299163713974 19.962070165850555, 110.03299163713974 19.965590615145697, 110.03616657095013 19.9659590102886, 110.04039017803773 19.9659590102886, 110.04039017803773 19.962365900289136, 110.03796349692318 19.962070165850555, 110.03299163713974 19.962070165850555))"
28,23.094863067214575,113.43891128307149,3,"POLYGON ((113.44114572660622 23.092735606333076, 113.43291968197312 23.09348558585796, 113.43037465748858 23.093868535540746, 113.43037465748858 23.09701673774012, 113.43367432921355 23.09701673774012, 113.4398800032257 23.09673811840193, 113.44741276751141 23.09596840238304, 113.44741276751141 23.092735606333076, 113.44114572660622 23.092735606333076))"
29,21.078187934765428,110.43030491411409,1,"POLYGON ((110.42850107693302 21.076540511185268, 110.42850107693302 21.079835358345587, 110.43210875129519 21.079835358345587, 110.43210875129519 21.076540511185268, 110.42850107693302 21.076540511185268))"
30,23.443330906359233,116.50444043357315,2,"POLYGON ((116.50019319915522 23.440937599235813, 116.50019319915522 23.4440928264397, 116.50236325471079 23.445586692549355, 116.50881188643035 23.445586692549355, 116.50881188643035 23.442210752418564, 116.50434041195587 23.440937599235813, 116.50019319915522 23.440937599235813))"
31,25.187134204323424,119.0138991346831,1,"POLYGON ((119.01171142685479 25.185384002873842, 119.01171142685479 25.188884405773013, 119.0160868425114 25.188884405773013, 119.0160868425114 25.185384002873842, 119.01171142685479 25.185384002873842))"
32,23.061088268146506,113.48173416666666,1,"POLYGON ((113.47852703248859 23.058970599503382, 113.47852703248859 23.063205936789625, 113.48494130084474 23.063205936789625, 113.48494130084474 23.058970599503382, 113.47852703248859 23.058970599503382))"
33,35.59510076738876,119.789694155445,1,"POLYGON ((119.78351864118423 35.584400702944265, 119.78351864118423 35.60580083183326, 119.79586966970577 35.60580083183326, 119.79586966970577 35.584400702944265, 119.78351864118423 35.584400702944265))"
34,36.671885809380946,121.23528708858696,1,"POLYGON ((121.23362268466249 36.669865682700525, 121.23362268466249 36.67390593606136, 121.23695149251144 36.67390593606136, 121.23695149251144 36.669865682700525, 121.23362268466249 36.669865682700525))"
35,21.569857634464768,108.35750838803048,2,"POLYGON ((108.35428244915525 21.563207924172453, 108.35428244915525 21.566297794560505, 108.355902979857 21.57607058768781, 108.36066280809113 21.57607058768781, 108.36066280809113 21.568792633861, 108.35757204158548 21.563207924172453, 108.35428244915525 21.563207924172453))"
36,25.983051006296122,119.47034823156537,4,"POLYGON ((119.46365974677428 25.975899818757533, 119.46365974677428 25.98253278968739, 119.47431503248856 25.991123598976664, 119.47777413417809 25.991123598976664, 119.47777413417809 25.988042540315238, 119.47037538214556 25.975899818757533, 119.46365974677428 25.975899818757533))"
37,21.62069417348962,108.37340546204257,2,"POLYGON ((108.36986932660622 21.616154110269644, 108.36986932660622 21.622316332689678, 108.37284924003575 21.62532971844565, 108.3769986849027 21.62532971844565, 108.3769986849027 21.620935656102507, 108.37512753674218 21.616154110269644, 108.36986932660622 21.616154110269644))"
38,40.30849439077917,122.0776040194805,1,"POLYGON ((122.07213717534573 40.30150404308403, 122.07213717534573 40.31548473847428, 122.08307086361529 40.31548473847428, 122.08307086361529 40.30150404308403, 122.07213717534573 40.30150404308403))"
39,31.810250845593107,120.94894687259786,4,"POLYGON ((120.9512559658219 31.804507661719633, 120.94873983248857 31.80593551629058, 120.94363958804412 31.81155153316369, 120.94363958804412 31.81589791150526, 120.94837945469088 31.81589791150526, 120.95313042205687 31.80951391758834, 120.95466046751143 31.807418215428154, 120.95466046751143 31.804507661719633, 120.9512559658219 31.804507661719633))"
40,31.945751621153686,120.18102925,1,"POLYGON ((120.17755685248858 31.943720236351673, 120.17755685248858 31.9477830059557, 120.18450164751141 31.9477830059557, 120.18450164751141 31.943720236351673, 120.17755685248858 31.943720236351673))"
41,26.459158803047593,119.69749153784467,2,"POLYGON ((119.69931024537176 26.45318023406016, 119.6941017632578 26.45591777825201, 119.69060690090963 26.459758589604455, 119.69060690090963 26.46375607987937, 119.69597685640028 26.46375607987937, 119.70376427520371 26.4618897094922, 119.70376427520371 26.455996743518437, 119.69931024537176 26.45318023406016))"
42,25.731209079890718,119.62081494767843,1,"POLYGON ((119.61824646838602 25.72807434041598, 119.61824646838602 25.734343819365456, 119.62338342697085 25.734343819365456, 119.62338342697085 25.72807434041598, 119.61824646838602 25.72807434041598))"
43,35.09170911000783,119.36891433152444,5,"POLYGON ((119.36213350471078 35.0861236640806, 119.36213350471078 35.09048096600683, 119.3634652705838 35.0945991627387, 119.36860521197573 35.09817400823421, 119.37365754197951 35.09817400823421, 119.3748628594033 35.094066431750946, 119.37517624821315 35.090065287884656, 119.37517624821315 35.08711543572489, 119.3656976780377 35.0861236640806, 119.36213350471078 35.0861236640806))"
44,31.943822132579808,120.21986266130943,8,"POLYGON ((120.22846710941164 31.94089839934664, 120.21451636582192 31.94124897723056, 120.2019947547108 31.9424496340464, 120.2019947547108 31.945577189741762, 120.20631503248856 31.947221133375404, 120.21005167205685 31.947221133375404, 120.23894131445019 31.94493082279757, 120.23894131445019 31.941777499010705, 120.2332838675114 31.94089839934664, 120.22846710941164 31.94089839934664))"
45,32.04382101309461,119.94932106743613,2,"POLYGON ((119.94784830521583 32.04124399756697, 119.94667581820286 32.043573538940585, 119.94667581820286 32.04642504840818, 119.95036890084474 32.04642504840818, 119.9519574675114 32.044657608207, 119.9519574675114 32.04124399756697, 119.94784830521583 32.04124399756697))"
46,32.31718187367828,119.81836317933704,5,"POLYGON ((119.82455290205377 32.31047634489237, 119.80735628248858 32.320595360056046, 119.80735628248858 32.32383606880495, 119.81095307007548 32.32383606880495, 119.81456024023866 32.32245851244892, 119.82888628257989 32.31431014234526, 119.82888628257989 32.31047634489237, 119.82455290205377 32.31047634489237))"
47,35.160821267773386,119.39794967917167,1,"POLYGON ((119.3882900030768 35.15936065321161, 119.3882900030768 35.16228188233517, 119.40760935526652 35.16228188233517, 119.40760935526652 35.15936065321161, 119.3882900030768 35.15936065321161))"
48,34.74828727837067,119.4191197414722,13,"POLYGON ((119.41453070990792 34.74305019346256, 119.39697540748857 34.748428409000866, 119.39697540748857 34.75121331757256, 119.4012751262972 34.75364634937668, 119.44460110387506 34.74968931208796, 119.44460110387506 34.74701384079252, 119.43470645322569 34.744996553799744, 119.41937033114777 34.74305019346256, 119.41453070990792 34.74305019346256))"
49,34.61196576061335,119.55652723559386,2,"POLYGON ((119.55750999800581 34.60705908640327, 119.55169128248859 34.608674436355365, 119.55169128248859 34.61734688404832, 119.55800001036856 34.61734688404832, 119.5623472306693 34.61023683136147, 119.5623472306693 34.60705908640327, 119.55750999800581 34.60705908640327))"
50,35.30855340378876,119.51559297999997,1,"POLYGON ((119.51371963248856 35.30480512949304, 119.51371963248856 35.312301678084474, 119.51746632751139 35.312301678084474, 119.51746632751139 35.30480512949304, 119.51371963248856 35.30480512949304))"
51,32.024508148775084,120.78236596093687,3,"POLYGON ((120.78474979248857 32.02204101315824, 120.77684657534571 32.02374698818277, 120.77684657534571 32.02692538794124, 120.7813876275114 32.02692538794124, 120.7843900032257 32.02609811330921, 120.78803042205688 32.02479433221491, 120.78803042205688 32.02204101315824, 120.78474979248857 32.02204101315824))"
52,32.12700675342136,121.50149403602931,7,"POLYGON ((121.50203628248858 32.11862472103318, 121.49730319190887 32.12085555450733, 121.49730319190887 32.127421034182454, 121.49838303248858 32.13470225822752, 121.49941603248858 32.13636956653211, 121.50287021751141 32.13636956653211, 121.5053493425114 32.13013513928074, 121.5056799065358 32.12160112927294, 121.5056799065358 32.11862472103318, 121.50203628248858 32.11862472103318))"
53,35.367305006946744,119.54877678994919,1,"POLYGON ((119.54564398901032 35.36207605156075, 119.54564398901032 35.372533962332746, 119.55190959088804 35.372533962332746, 119.55190959088804 35.36207605156075, 119.54564398901032 35.36207605156075))"
54,39.924102286027285,119.6460452029719,5,"POLYGON ((119.6438101753457 39.919006858977816, 119.64214563248856 39.92027912805513, 119.64136225471081 39.923370286602996, 119.64136225471081 39.926393951925114, 119.6474610913121 39.9286579516783, 119.65117646751142 39.9286579516783, 119.65117646751142 39.92589052832801, 119.64712756293126 39.919006858977816, 119.6438101753457 39.919006858977816))"
55,35.37434296760574,119.55174635847547,1,"POLYGON ((119.54917492801096 35.37112437037816, 119.54917492801096 35.37756156483333, 119.55431778893997 35.37756156483333, 119.55431778893997 35.37112437037816, 119.54917492801096 35.37112437037816))"
56,38.94832780149905,121.84792338893672,1,"POLYGON ((121.8489813447347 38.94343205768215, 121.84578228248859 38.94782690197078, 121.84578228248859 38.95118740648761, 121.85005306164898 38.95118740648761, 121.8489813447347 38.94343205768215))"
57,32.00076611988704,120.75392487777778,1,"POLYGON ((120.7517632324886 31.999181398458592, 120.7517632324886 32.00235084131548, 120.75608652306697 32.00235084131548, 120.75608652306697 31.999181398458592, 120.7517632324886 31.999181398458592))"
58,31.380488306578464,121.49879814285714,1,"POLYGON ((121.49701288963143 31.378600608605087, 121.49701288963143 31.382376004551837, 121.50058339608283 31.382376004551837, 121.50058339608283 31.378600608605087, 121.49701288963143 31.378600608605087))"
59,31.969842541238314,120.43296045710582,2,"POLYGON ((120.42629352763419 31.96705625157913, 120.42629352763419 31.970250883973883, 120.4333712981136 31.97274268394826, 120.43924274528919 31.97274268394826, 120.43924274528919 31.96873413379262, 120.43171840937188 31.96705625157913, 120.42629352763419 31.96705625157913))"
60,31.965866833590997,120.37200180689004,2,"POLYGON ((120.36756271669911 31.963342801731386, 120.36756271669911 31.96757887545622, 120.36958334157949 31.96822936677339, 120.3766169675114 31.96822936677339, 120.3766169675114 31.964189817843, 120.37136841678677 31.963342801731386, 120.36756271669911 31.963342801731386))"
61,30.000886972624528,122.06967877624713,3,"POLYGON ((122.06497003248855 29.997478639360644, 122.06497003248855 30.000311613151975, 122.06833225829502 30.003435523614982, 122.0699921247963 30.004286950993443, 122.07405730084474 30.004286950993443, 122.07405730084474 29.999992536371106, 122.06821037660231 29.997478639360644, 122.06497003248855 29.997478639360644))"
62,38.979521866560184,121.75970420588236,1,"POLYGON ((121.75761344425327 38.978003765524505, 121.75761344425327 38.98103996759586, 121.7617949675114 38.98103996759586, 121.7617949675114 38.978003765524505, 121.75761344425327 38.978003765524505))"
63,38.07725253639473,118.94931330150332,2,"POLYGON ((118.94382196582191 38.07412946827475, 118.94382196582191 38.07966931339186, 118.95283077161903 38.0797273457151, 118.95620250084474 38.0797273457151, 118.95620250084474 38.07716486082352, 118.94899163055487 38.07412946827475, 118.94382196582191 38.07412946827475))"
64,30.642075473976384,121.18056690064711,1,"POLYGON ((121.1769911310801 30.639821321765318, 121.1769911310801 30.64432962618746, 121.1841426702141 30.64432962618746, 121.1841426702141 30.639821321765318, 121.1769911310801 30.639821321765318))"
65,31.98961978252617,119.9579471903846,1,"POLYGON ((119.95578318248856 31.987765311092698, 119.95578318248856 31.99147425395964, 119.96011119828064 31.99147425395964, 119.96011119828064 31.987765311092698, 119.95578318248856 31.987765311092698))"
66,38.99781787720485,121.89377914009957,2,"POLYGON ((121.8919615510071 38.99538597611159, 121.889590979857 38.99552397856231, 121.889590979857 38.99826501888619, 121.8919615510071 39.000481458586286, 121.89749649076722 39.000481458586286, 121.89749649076722 38.99538597611159, 121.8919615510071 38.99538597611159))"
67,31.369975587678617,121.50138618382353,1,"POLYGON ((121.49961228248857 31.368446582492204, 121.49961228248857 31.371504592865037, 121.50316008515846 31.371504592865037, 121.50316008515846 31.368446582492204, 121.49961228248857 31.368446582492204))"
68,25.699578241277067,119.60519296832356,1,"POLYGON ((119.60261749545153 25.696500888607844, 119.60261749545153 25.70265559394629, 119.60776844119562 25.70265559394629, 119.60776844119562 25.696500888607844, 119.60261749545153 25.696500888607844))"
69,40.80200418211375,121.04378169288199,1,"POLYGON ((121.04086993044774 40.798861211450784, 121.04086993044774 40.80514715277671, 121.04669345531627 40.80514715277671, 121.04669345531627 40.798861211450784, 121.04086993044774 40.798861211450784))"
70,25.58244022922954,119.68815216834943,6,"POLYGON ((119.68263328248861 25.576593216959765, 119.68100494157949 25.578769405091478, 119.68100494157949 25.581817350792836, 119.68671896727119 25.590051031725967, 119.69065909434639 25.590051031725967, 119.69529888596632 25.581409007866664, 119.69529888596632 25.577799247971285, 119.6859841493296 25.576593216959765, 119.68263328248861 25.576593216959765))"
71,25.756732173355424,119.63219605555557,1,"POLYGON ((119.63015947693303 25.750989757636926, 119.63015947693303 25.762474589073918, 119.63423263417808 25.762474589073918, 119.63423263417808 25.750989757636926, 119.63015947693303 25.750989757636926))"
72,38.97983519084372,121.803917883048,2,"POLYGON ((121.80395740090964 38.97685487516064, 121.79982264915522 38.98025620151904, 121.79982264915522 38.982828019185355, 121.80317494965425 38.982828019185355, 121.80784719828065 38.980097679976254, 121.80784719828065 38.97685487516064, 121.80395740090964 38.97685487516064))"
73,31.27828835624881,121.73745899369744,1,"POLYGON ((121.73540459131209 31.276515336780616, 121.73540459131209 31.280061375717015, 121.73951339608281 31.280061375717015, 121.73951339608281 31.276515336780616, 121.73540459131209 31.276515336780616))"
74,40.289259014262655,122.09217418343341,7,"POLYGON ((122.09265439612493 40.27948974522333, 122.08875447434905 40.28399200010109, 122.08445653248857 40.29532040607055, 122.08445653248857 40.29835055127345, 122.08848053089169 40.29835055127345, 122.09570824956269 40.29541830479306, 122.09868439608282 40.290060880829735, 122.09868439608282 40.28399200010109, 122.09739692306697 40.27948974522333, 122.09265439612493 40.27948974522333))"
75,39.09948191013303,118.50231509277289,2,"POLYGON ((118.49693869915524 39.09472851996422, 118.49693869915524 39.1039953203426, 118.50615081936326 39.1039953203426, 118.50846496751139 39.102799717448235, 118.50846496751139 39.100170600947536, 118.50615081936326 39.09472851996422, 118.49693869915524 39.09472851996422))"
76,30.043787794900496,121.97957528889054,9,"POLYGON ((121.98688034827804 30.024220071375588, 121.9672884824886 30.048261656450183, 121.96534202585653 30.06057699557813, 121.96539829266145 30.06098967230248, 121.97627965981908 30.06149986443022, 121.98316086915077 30.050806412177288, 121.99178790653578 30.036494896242964, 121.99332941431992 30.03004890308014, 121.99332941431992 30.024220071375588, 121.98688034827804 30.024220071375588))"
77,26.00492097798314,119.48168939351254,4,"POLYGON ((119.48163032415522 25.997337155275307, 119.47347831820285 25.99786537609545, 119.47347831820285 26.001852365668817, 119.47835168633473 26.013994547893613, 119.4829061849027 26.013994547893613, 119.48977482465426 26.00876236420118, 119.48977482465426 26.004808774031243, 119.48650266316359 25.997337155275307, 119.48163032415522 25.997337155275307))"
78,25.982757484648026,119.44913790526314,2,"POLYGON ((119.44616963248858 25.980936088808814, 119.44616963248858 25.98457888048723, 119.45210617803771 25.98457888048723, 119.45210617803771 25.980936088808814, 119.44616963248858 25.980936088808814))"
79,40.80729363930129,121.06282489985101,3,"POLYGON ((121.07224719602662 40.80145672663391, 121.06346888195094 40.8029810049179, 121.0543692753457 40.807864148476455, 121.0543692753457 40.81180676328317, 121.06178323417807 40.81180676328317, 121.06666986406313 40.810779515563674, 121.07224719602662 40.80145672663391))"
80,35.33572520053025,119.53417221464649,1,"POLYGON ((119.5323986435997 35.33396005813829, 119.5323986435997 35.337490342922216, 119.53594578569323 35.337490342922216, 119.53594578569323 35.33396005813829, 119.5323986435997 35.33396005813829))"
81,31.57315289875119,121.4988377995985,1,"POLYGON ((121.49670282840692 31.57148278370164, 121.49670282840692 31.574823013800746, 121.5009727707901 31.574823013800746, 121.5009727707901 31.57148278370164, 121.49670282840692 31.57148278370164))"
82,31.38143032648853,121.68176624824964,2,"POLYGON ((121.68161983248856 31.37803725673706, 121.67764653248857 31.381319571638205, 121.67764653248857 31.384800397493077, 121.68200801296594 31.384800397493077, 121.68586615981908 31.381543845352564, 121.68586615981908 31.37803725673706, 121.68161983248856 31.37803725673706))"
83,38.7593525712946,117.594058874269,1,"POLYGON ((117.58826078102658 38.757262469942674, 117.58826078102658 38.761442672646524, 117.5998569675114 38.761442672646524, 117.5998569675114 38.757262469942674, 117.58826078102658 38.757262469942674))"
84,26.745381250762478,119.63742412762238,1,"POLYGON ((119.63253237864244 26.742707109714647, 119.63253237864244 26.7480553918103, 119.6423158766023 26.7480553918103, 119.6423158766023 26.742707109714647, 119.63253237864244 26.742707109714647))"
85,31.59661120039527,121.44270710144927,1,"POLYGON ((121.4410813658219 31.595225494032956, 121.4410813658219 31.59799690675758, 121.4443328370766 31.59799690675758, 121.4443328370766 31.595225494032956, 121.4410813658219 31.595225494032956))"
86,31.34891222372256,121.71205005090201,2,"POLYGON ((121.7121995324886 31.34542579441585, 121.70805858804412 31.34839908806822, 121.70805858804412 31.352487649953417, 121.71154839608282 31.352487649953417, 121.71610216751138 31.349403250796644, 121.71610216751138 31.34542579441585, 121.7121995324886 31.34542579441585))"
87,31.350471972719234,121.67831248364125,2,"POLYGON ((121.67681138542977 31.34783143267508, 121.67545783248855 31.3493419019109, 121.67545783248855 31.35331893139799, 121.67889568179713 31.35331893139799, 121.6813689675114 31.351242890452703, 121.6813689675114 31.34783143267508, 121.67681138542977 31.34783143267508))"
88,40.70451934016322,120.96450069471261,3,"POLYGON ((120.95952717534576 40.700678171031775, 120.95831567248855 40.70257406895033, 120.95831567248855 40.70808957431897, 120.96789125322567 40.70808957431897, 120.9714123813045 40.70630293666078, 120.9714123813045 40.70208882630341, 120.96349674337345 40.700678171031775, 120.95952717534576 40.700678171031775))"
89,30.1129733301641,122.20202708422023,3,"POLYGON ((122.20408427491282 30.11078430900299, 122.19853181820285 30.111166894886555, 122.19399567711666 30.112513297301057, 122.19399567711666 30.115332326158725, 122.19736245551141 30.115332326158725, 122.20560336036854 30.11450215491471, 122.21008464932959 30.113948885692277, 122.21008464932959 30.11078430900299, 122.20408427491282 30.11078430900299))"
90,26.46992855458074,119.6332446870725,1,"POLYGON ((119.63045570895916 26.467997526555973, 119.63045570895916 26.47185958260551, 119.63603366518583 26.47185958260551, 119.63603366518583 26.467997526555973, 119.63045570895916 26.467997526555973))"
91,31.945280361656817,120.19041829501218,1,"POLYGON ((120.18684719915527 31.9437007360605, 120.18684719915527 31.94685998725315, 120.19398939086908 31.94685998725315, 120.19398939086908 31.9437007360605, 120.18684719915527 31.9437007360605))"
92,31.990781101130246,120.33866827817454,3,"POLYGON ((120.33354303248859 31.983824418845753, 120.33354303248859 31.99124620736923, 120.33432843248855 31.99786304176357, 120.34247903417807 31.99786304176357, 120.3442377688359 31.992928159999153, 120.3442377688359 31.988587513782228, 120.34213696751142 31.983824418845753, 120.33354303248859 31.983824418845753))"
93,32.00183438977453,120.3491171469471,2,"POLYGON ((120.34605793873855 31.99954342470601, 120.34605793873855 32.00316219409313, 120.3488197467743 32.004160805154285, 120.35221246751141 32.004160805154285, 120.35221246751141 32.001349014209374, 120.35074001513046 31.99954342470601, 120.34605793873855 31.99954342470601))"
94,19.954494027608938,110.01191359185442,1,"POLYGON ((110.00867178248859 19.949975279502105, 110.00867178248859 19.95832420515757, 110.0154743045054 19.959300116139932, 110.01459844163782 19.949975279502105, 110.00867178248859 19.949975279502105))"
95,19.10250861626391,108.62419936592948,2,"POLYGON ((108.62108656582191 19.09958380152073, 108.62108656582191 19.10405386983691, 108.6235068473034 19.105757105575524, 108.62687836145079 19.105757105575524, 108.62708163662907 19.10405386983691, 108.62708163662907 19.09958380152073, 108.62108656582191 19.09958380152073))"
