terminal_id,reference_pid,reference_name,center_distance_m,predicted_area_m2,reference_area_m2,area_ratio_predicted_to_reference,intersection_area_m2,iou,predicted_area_precision,reference_area_recall
260,"1,487",东莞国际集装箱码头,871.9728139949259,1085421.60313314,2092136.6173028022,0.5188100978474691,786613.5758127674,0.32899698350680207,0.7247078679309092,0.3759857598720658
261,"1,485",东莞海腾码头,1818.0705881430306,1825313.4518835472,310568.1441910325,5.877336378584872,0.0,0.0,0.0,0.0
262,"1,250",小漠国际物流港码头,316.57456903374003,1256281.811602246,1120431.3011905816,1.1212484069905118,753370.3172707781,0.46408578603911094,0.5996825794285273,0.6723931368841973
263,"1,977",高栏神华粤电码头,309.3397268610794,1098255.972625267,1070258.003327346,1.0261600186224982,469624.3958311329,0.2764302055449372,0.4276092345835775,0.4387955001234361
264,"1,857",金海浆纸码头,130.54079033170444,1843109.4093379425,1520955.2975189162,1.211810374929852,1320920.6589713828,0.6465137200377289,0.7166805466235814,0.8684809219088534
265,"1,699",张家港港鑫重装码头,478.2085732943138,2432314.333045885,862588.1618712825,2.819786359888441,862588.1618712824,0.35463679597328174,0.35463679597328174,0.9999999999999999
266,"1,070",温州大麦屿码头,112.56227460546435,933089.345809423,657963.3873341212,1.4181478236806355,581536.0045107055,0.576053856282564,0.6232372142308011,0.8838424989981928
267,"1,958",大连湾新港码头,618.5895063890741,1899360.4953599484,1311879.8721763901,1.4478158676288981,1085960.462267123,0.51097291212075,0.5717505786395343,0.8277895600803219
268,"1,373",温州海运码头,47.90163433975218,1740925.9150305009,311239.83409453754,5.593518966154259,311239.83409453754,0.1787783336484394,0.1787783336484394,1.0
270,"1,374",石湖港油轮码头,636.8713728018488,1207762.3981675804,279655.9232513807,4.3187442058287155,57465.57962876969,0.040187048109594996,0.04758020262591101,0.20548672440280943
271,"1,309",莆田集团码头,279.44663271599546,2620840.079657844,583201.0546623401,4.493887757413693,583201.0546623401,0.22252447190081065,0.2225244719008106,1.0
272,"1,508",厦门海翔码头,541.3464264482288,1247341.3712485633,2921062.3860901166,0.42701634076297407,986270.9045102217,0.3099402036698653,0.7906984625411603,0.3376411641212358
273,"1,872",莆田八方港,215.60601845655515,1471559.5092555075,819448.2053568633,1.7957931930727151,771661.066131189,0.5078900637340278,0.524383187548826,0.9416837587619544
274,"1,306",湄洲湾码头,422.8303288524649,920022.5852724867,5533707.270808866,0.1662579063633784,920022.5852724867,0.1662579063633784,1.0,0.1662579063633784
275,"1,314",泉州深沪码头,617.9417732145504,1082410.6252130582,3671232.4406243386,0.29483576502417835,1056547.4023634163,0.2857776748385868,0.9761059044994582,0.2877909310977153
276,"2,094",靖江盈利码头,275.79730513123343,1890742.560791558,2125395.985788584,0.8895954323024832,1339334.7056393588,0.5003484697513879,0.7083643926006761,0.6301577280632844
277,"2,050",扬州港码头,223.42714976570846,1305544.787436905,480712.30616540246,2.715854723693502,384168.44201145286,0.2739972551489972,0.29425910601325816,0.7991649830559341
278,"1,751",乳山港,989.6525444630976,1587593.552702169,2029607.8658334662,0.782216889985405,654438.6749124015,0.22088797907323243,0.4122205420893225,0.3224458704212076
280,"1,664",泰兴虹桥码头,506.89285406474596,1521817.1993440366,1795603.242770372,0.8475241986064134,936385.7072801066,0.39326839444249867,0.6153076122964873,0.5214880910080061
282,"1,694",干散货码头,631.4398059202174,979926.1782513942,1516769.9962904458,0.6460611567000883,560328.9160324075,0.2893711993786421,0.5718072733114172,0.36942246840509785
284,"1,377",修理码头,1065.8051547328232,896576.486601039,3621059.896790093,0.24760056783258785,831794.4090100852,0.22567283534985685,0.9277450629599427,0.2297102043927618
286,"1,793",宁波中宅煤炭码头,729.6260406226429,1728254.7090315796,1900480.7670882111,0.9093776369436747,1048555.691861005,0.4063886161181695,0.6067136321870975,0.5517318091398166
287,"1,613",鼠浪湖矿石码头,247.69809795754827,2545110.1907067145,6184747.88770939,0.411513975495181,2478777.126028328,0.39653575836055827,0.9739370558804893,0.4007887097474524
288,"2,025",南京汇鑫新港区,1909.4510352996328,1785852.6720829064,263996.43676454993,6.764684758513055,0.0,0.0,0.0,0.0
289,"2,058",镇江港集团金港码头,154.7439116916975,1988171.2155383802,1326971.2048851887,1.4982775875007772,846797.9409150183,0.34306311292644875,0.42591801666624196,0.6381434184838128
290,"2,071",国电泰州电厂,330.01693531130564,1285606.6530801472,532412.0996490864,2.414683388915264,530958.979228842,0.4125363795535331,0.41300266917313544,0.9972706848300364
292,"2,063",海昌码头,387.18197775727015,2486246.6625120067,326251.14494935574,7.620652681227981,326251.14494935574,0.13122235611961539,0.13122235611961539,1.0
293,"2,056",国电谏壁电厂,601.8508845320597,2352150.6399852005,697461.3226609675,3.3724459888488605,482922.46110458183,0.1881499343081945,0.20531102595861817,0.6924003459605861
294,"1,600",北仑铁矿石码头,408.24950669489596,2840879.55432664,3062785.7952968013,0.9275475806009942,2457718.544833582,0.7132201058406814,0.8651259223892451,0.8024454562273478
295,"1,773",江苏扬子沥青码头,786.8479625607112,2749346.5444783736,105086.65739934187,26.162660536727586,105086.65739934186,0.03822241238027695,0.03822241238027695,0.9999999999999999
296,"1,774",孟家港码头,199.3266499523105,955176.2172621608,718463.4521120796,1.3294708512370568,536400.1561102105,0.4716685885901642,0.5615719344936205,0.7465935177820744
297,"1,989",天津港煤码头,367.8616311468724,958419.7170106452,1013095.5167958988,0.9460309527790866,600563.6177623732,0.4380633209327087,0.6266185963239138,0.592800587709406
298,"1,192",葫芦岛电厂,349.8397356353201,1927086.880956855,2668547.5451151906,0.7221482279693354,1461818.829178604,0.4664661285838607,0.7585640500301514,0.5477956845305161
299,"1,383",宁德修理码头,468.9239995096253,2126820.9497984876,2081482.3481366578,1.0217818814088993,1517217.602320575,0.5637938638643331,0.7133734518010689,0.7289120677284568
300,"1,737",上海外高桥通用码头,333.80327944607114,1229867.462032541,1152785.381846622,1.066865941744024,627415.1479850188,0.35745309564207145,0.5101485870258905,0.5442601527267599
301,"1,117",福州修理码头,290.7693758306157,1354816.90091854,1539315.5938625638,0.8801423868635891,1091759.780231541,0.6057347469912107,0.8058356664220446,0.7092501268645094
302,"1,327",揭阳南海炼油厂,910.3567355817373,1371031.1825204114,5819685.52483115,0.23558509762607663,1243163.5851358494,0.2090210141196215,0.9067361858615799,0.21361353286729667
303,"1,069",上海外高桥造船和海洋工程,399.8828067573708,1378700.6850164488,8765397.270823073,0.15728901296985806,1378700.6850164484,0.15728901296985798,0.9999999999999997,0.15728901296985803
306,"1,827",新苏铁矿石码头,499.27662239587465,1472019.5728472231,829101.5395738735,1.7754394396659605,573378.6580558046,0.33186581518970804,0.389518365538278,0.6915662686508811
307,"1,112",台州干散码头,535.2899607253884,1194138.2258039226,1863940.893602357,0.6406524101180398,951178.161719992,0.45145841253237495,0.7965394132489444,0.5103048948519454
308,"1,983",宁波北仑电厂,184.94512212707878,1812601.9629181623,1100846.6176442294,1.6465526930509744,1064812.1702616792,0.5759987006252187,0.5874495294860026,0.9672666048067055
309,"1,982",宁波宁海电厂,463.2595559035559,3101303.271372898,1556133.661896608,1.9929542990497646,927699.8013740153,0.24873061252511075,0.299132242221296,0.5961568881193273
310,"1,852",龙口散货码头,560.7500485322754,2000170.5886141644,31160661.67265872,0.06418896394517748,2000170.5886141644,0.06418896394517748,1.0,0.06418896394517748
312,"1,109",舟山修理码头,246.6748035646057,1082237.520753787,1035840.7040690768,1.0447914592489465,720899.3547497622,0.5159678336046151,0.6661193508127958,0.6959558085696619
319,"1,783",台州码头_1,190.38287803352273,1208719.7240153982,452954.555902897,2.6685231625631776,427043.0099449825,0.3458870841285377,0.3533019288593509,0.9427943805394259
320,"1,001",永港物流公司码头,20.10386178678179,1812034.819930486,117145.11890506306,15.46829126870406,117145.11890506306,0.06464838181727492,0.06464838181727492,1.0
321,"1,513",福州国际集装箱码头,780.2049137019778,1435818.5787762841,5324311.661872557,0.26967215106098946,1104531.683828218,0.1952988128013715,0.7692696696887606,0.20745060657094494
323,"1,325",汕头广澳码头,486.10947589431606,1505325.6292771215,2397640.0805491223,0.6278363635514312,1133025.470249986,0.4090432905596963,0.7526779908703746,0.4725586127132533
326,"2,109",南通其他码头,482.3777604625854,1379367.4249095889,1912827.5867884317,0.7211143515686622,738343.7297735009,0.28910991607040765,0.5352770526836937,0.38599596475558645
327,"1,301",华滋船厂,686.937984417792,910003.9168246015,15022516.247232374,0.06057599817821819,910003.9168246016,0.0605759981782182,1.0000000000000002,0.0605759981782182
328,"1,594",华润大东船厂,838.583879597318,2623306.183590796,5677075.407749079,0.4620876058841921,2095468.3297225062,0.3377111397647971,0.798789078770141,0.3691105330153338
337,"1,834",董家口大唐码头,156.71540808161882,1751336.7463433873,352225.64843809063,4.972201070846245,350147.00772261893,0.19969427113899577,0.19993128588987252,0.994098553797291
339,"1,447",大连通用码头,364.36005071108985,1685191.1268308288,1594348.9161003658,1.0569776225348808,1006527.6783655769,0.44281663138155813,0.5972780548984098,0.6313095384587792
341,"1,104",日照港裕廊码头,660.3949228885301,1103004.6775396473,2504642.6380746122,0.440384053506155,843942.4804429075,0.30536635812289353,0.7651304637487107,0.3369512550867015
344,"1,349",漳州古雷电厂,144.7554171452681,1527946.1161038128,1727563.0603438218,0.8844517176696978,1251654.364064721,0.6246232792565932,0.8191744138571966,0.7245202174070654
345,"1,220",茂名广钢码头,723.7293482813191,1532844.8021546248,1435913.810453167,1.0675047422734008,786151.2588246185,0.3601890452086862,0.5128707470707892,0.5474919546713694
346,"2,008",乍浦港码头,465.7353966821283,1827366.7861423327,7701740.104190323,0.23726674250512667,1824619.3370898997,0.23682552856119968,0.9984964983093334,0.23691001155663124
348,"1,681",江阴兴澄特钢码头,61.38159836307014,1484953.244296704,526092.7344449183,2.822607398035028,526092.7344449183,0.35428235634050803,0.35428235634050803,1.0
349,"1,790",老塘山_5期,360.9988977092438,3904242.1036634217,2037286.9842598343,1.9163927977883146,1730589.203833225,0.4109745689725512,0.4432586806564535,0.849457743167178
350,"2,023",南京惠宁码头,1147.1664601645145,970198.4792173248,1400478.6126088363,0.6927620818214582,433919.0024274576,0.2240439860830397,0.4472476629498608,0.3098362220749274
351,"1,413",南通中集（中集集团）码头,96.87882308078593,963937.0437148992,269930.2247398697,3.571060056886331,269930.22473986977,0.28002889452156615,0.2800288945215661,1.0000000000000002
352,"1,651",永安码头,83.44829068242312,1627046.6523891508,678902.2535081364,2.3965845509889023,678902.2535081364,0.41726047161047175,0.41726047161047175,1.0
353,"1,814",上海外高桥申能电力码头,538.9009367362788,1684251.3526465292,1371162.541026454,1.228338218301746,886979.2532278046,0.40904126722754636,0.5266311657307324,0.6468811878158593
355,"1,098",宁波冠保码头,158.7094247720731,1110634.058593809,789488.9753946725,1.4067758932777916,698359.30501513,0.5811119841432789,0.6287933452169957,0.88457131990477
357,"1,946",绥中粮食码头,376.4572121089706,2349148.1988906437,1512606.4590433724,1.5530465210206301,1248558.3898919951,0.47778974934305163,0.5314940924040515,0.8254350511511296
358,"2,044",和麟水泥码头,114.23106904637389,1187953.8196838817,446468.12004809536,2.6607808404235236,446468.12004809536,0.37582952523095725,0.37582952523095714,1.0
359,"2,101",张家港沙洲电力,412.6300756938291,3358352.797664744,1234678.6337091422,2.720021798365293,1234678.6337091422,0.3676441124850508,0.3676441124850508,1.0
