cluster_id,lat,lon,count,type,polygon,distance_to_coast,inside_china_land,land_overlap_action,terminal_overlap_action
69,38.88920244463513,122.00283519714074,43,anchorage,"POLYGON ((122.030763 38.814299, 121.96383 38.838331, 121.962931 38.83919, 121.960507 38.915222, 121.985734 38.936108, 122.003387 38.943298, 122.022869 38.941847, 122.053152 38.93594, 122.064634 38.918774, 122.048253 38.851419, 122.032976 38.815051, 122.032159 38.814315, 122.030763 38.814299))",16564.62589855577,False,unchanged,unchanged
70,30.390523561673803,122.44848188888459,284,anchorage,"POLYGON ((122.566828 30.318064, 122.371023 30.334324, 122.309635 30.389763, 122.309282 30.391189, 122.31013 30.391991, 122.390034 30.423749, 122.404046 30.418611, 122.40405 30.41861, 122.404053 30.418609, 122.411977 30.417068, 122.411095 30.416876, 122.411091 30.416875, 122.411087 30.416874, 122.411083 30.416872, 122.41108 30.41687, 122.411077 30.416868, 122.409702 30.415868, 122.409699 30.415865, 122.409696 30.415863, 122.409693 30.41586, 122.409691 30.415857, 122.408622 30.414159, 122.40862 30.414155, 122.408618 30.414151, 122.408617 30.414147, 122.408319 30.412643, 122.408318 30.41264, 122.408318 30.412636, 122.408318 30.412633, 122.408319 30.412629, 122.40832 30.412626, 122.408922 30.410798, 122.408923 30.410795, 122.408924 30.410792, 122.408926 30.410789, 122.408929 30.410786, 122.408931 30.410783, 122.410101 30.409639, 122.410104 30.409636, 122.410108 30.409633, 122.410111 30.409631, 122.411832 30.408724, 122.411835 30.408722, 122.411839 30.408721, 122.411843 30.40872, 122.411847 30.408719, 122.411851 30.408718, 122.414078 30.408533, 122.414083 30.408533, 122.414087 30.408533, 122.414091 30.408534, 122.414095 30.408535, 122.414099 30.408536, 122.415782 30.409078, 122.415786 30.409079, 122.41579 30.409081, 122.415793 30.409083, 122.415796 30.409085, 122.415799 30.409087, 122.417342 30.410486, 122.417344 30.410489, 122.417347 30.410492, 122.417349 30.410495, 122.417351 30.410498, 122.417352 30.410502, 122.418353 30.413386, 122.418354 30.41339, 122.418355 30.413393, 122.418355 30.413397, 122.418355 30.413401, 122.418354 30.413404, 122.418354 30.413408, 122.417878 30.414859, 122.417877 30.414863, 122.417875 30.414866, 122.417873 30.41487, 122.41787 30.414873, 122.416788 30.416058, 122.416785 30.416061, 122.416781 30.416064, 122.416777 30.416066, 122.416589 30.416171, 122.423096 30.414906, 122.423101 30.414905, 122.423105 30.414905, 122.42311 30.414905, 122.423114 30.414906, 122.423119 30.414907, 122.423123 30.414908, 122.423127 30.414909, 122.423131 30.414911, 122.423135 30.414914, 122.423138 30.414916, 122.423141 30.414919, 122.423144 30.414922, 122.423146 30.414925, 122.423148 30.414929, 122.423149 30.414933, 122.42315 30.414936, 122.423151 30.41494, 122.423151 30.414944, 122.423151 30.414948, 122.42315 30.414952, 122.418206 30.434943, 122.487437 30.462448, 122.491732 30.462044, 122.568437 30.415714, 122.568599 30.319453, 122.568127 30.318468, 122.566828 30.318064), (122.448023 30.424595, 122.448018 30.424595, 122.448014 30.424594, 122.44801 30.424593, 122.448006 30.424592, 122.445584 30.423753, 122.44558 30.423752, 122.445577 30.42375, 122.445573 30.423748, 122.44557 30.423745, 122.445567 30.423742, 122.44444 30.422583, 122.444438 30.42258, 122.444435 30.422577, 122.444433 30.422574, 122.444432 30.42257, 122.443906 30.421127, 122.443905 30.421124, 122.443904 30.42112, 122.443904 30.421116, 122.443832 30.41491, 122.443833 30.414906, 122.443833 30.414903, 122.443834 30.414899, 122.443836 30.414895, 122.444785 30.412832, 122.444787 30.412828, 122.44479 30.412824, 122.444793 30.412821, 122.444796 30.412818, 122.444799 30.412815, 122.446502 30.411676, 122.446506 30.411673, 122.44651 30.411671, 122.446514 30.41167, 122.446519 30.411669, 122.448206 30.411337, 122.44821 30.411336, 122.448215 30.411336, 122.45449 30.411243, 122.454495 30.411243, 122.454499 30.411243, 122.454503 30.411244, 122.454507 30.411245, 122.454511 30.411247, 122.456805 30.4122, 122.456809 30.412202, 122.456813 30.412204, 122.456816 30.412206, 122.456819 30.412209, 122.458077 30.413401, 122.45808 30.413404, 122.458083 30.413408, 122.458085 30.413411, 122.458087 30.413415, 122.458737 30.415141, 122.458738 30.415145, 122.458739 30.415149, 122.458739 30.415153, 122.458625 30.421082, 122.458624 30.421085, 122.458624 30.421089, 122.458623 30.421093, 122.458621 30.421096, 122.457617 30.42313, 122.457615 30.423134, 122.457613 30.423137, 122.45761 30.42314, 122.457606 30.423143, 122.457603 30.423146, 122.455879 30.424248, 122.455875 30.42425, 122.455871 30.424252, 122.455866 30.424253, 122.455861 30.424254, 122.454175 30.424555, 122.454171 30.424556, 122.454166 30.424556, 122.448023 30.424595), (122.39724 30.404515, 122.397238 30.404511, 122.397236 30.404507, 122.397234 30.404503, 122.396849 30.403012, 122.396848 30.403009, 122.396848 30.403005, 122.396848 30.403002, 122.396848 30.402998, 122.396849 30.402995, 122.397345 30.401141, 122.397346 30.401138, 122.397348 30.401134, 122.39735 30.401131, 122.397352 30.401128, 122.397354 30.401126, 122.397781 30.400664, 122.396255 30.401091, 122.396251 30.401092, 122.396246 30.401092, 122.396242 30.401092, 122.396237 30.401092, 122.394438 30.400949, 122.394433 30.400948, 122.394428 30.400947, 122.394423 30.400946, 122.392505 30.400196, 122.392501 30.400194, 122.392497 30.400192, 122.392493 30.400189, 122.39249 30.400186, 122.391031 30.398791, 122.391028 30.398788, 122.391026 30.398785, 122.391023 30.398782, 122.391022 30.398778, 122.391021 30.398774, 122.390494 30.396951, 122.390493 30.396947, 122.390493 30.396944, 122.390493 30.39694, 122.390493 30.396936, 122.390494 30.396933, 122.390953 30.395258, 122.388841 30.394829, 122.388837 30.394828, 122.388833 30.394827, 122.388829 30.394825, 122.388825 30.394823, 122.387084 30.393725, 122.387081 30.393723, 122.387078 30.39372, 122.387075 30.393718, 122.387073 30.393715, 122.387071 30.393711, 122.386123 30.392041, 122.386122 30.392037, 122.38612 30.392033, 122.386119 30.39203, 122.386119 30.392026, 122.385993 30.390092, 122.385993 30.390087, 122.385994 30.390083, 122.386318 30.388565, 122.386319 30.388561, 122.38632 30.388558, 122.386322 30.388554, 122.386324 30.388551, 122.387309 30.387262, 122.387311 30.387259, 122.387314 30.387257, 122.387317 30.387254, 122.38732 30.387252, 122.389177 30.386112, 122.389181 30.38611, 122.389185 30.386108, 122.389189 30.386107, 122.389193 30.386106, 122.390839 30.385795, 122.390843 30.385794, 122.390847 30.385794, 122.390851 30.385794, 122.390855 30.385794, 122.390859 30.385795, 122.393993 30.386419, 122.393997 30.38642, 122.394001 30.386421, 122.394005 30.386423, 122.394008 30.386425, 122.394012 30.386427, 122.395673 30.387617, 122.395676 30.387619, 122.395679 30.387623, 122.395682 30.387626, 122.395684 30.38763, 122.395686 30.387633, 122.396556 30.389728, 122.396557 30.389732, 122.396558 30.389735, 122.396559 30.389739, 122.396559 30.389743, 122.396558 30.389747, 122.396122 30.392532, 122.398597 30.39343, 122.398601 30.393432, 122.398605 30.393434, 122.398608 30.393436, 122.398612 30.393439, 122.399868 30.39456, 122.399871 30.394563, 122.399874 30.394566, 122.399876 30.39457, 122.399878 30.394573, 122.400521 30.396031, 122.400522 30.396034, 122.400523 30.396038, 122.400524 30.396041, 122.400524 30.396045, 122.400524 30.396048, 122.400315 30.397982, 122.400315 30.397986, 122.400314 30.397989, 122.400312 30.397993, 122.40031 30.397996, 122.399515 30.399312, 122.400102 30.398968, 122.400106 30.398966, 122.400109 30.398965, 122.400113 30.398964, 122.400117 30.398963, 122.400121 30.398962, 122.40233 30.398682, 122.402334 30.398681, 122.402338 30.398681, 122.402342 30.398681, 122.402346 30.398682, 122.40235 30.398683, 122.404059 30.399149, 122.404063 30.39915, 122.404067 30.399151, 122.40407 30.399153, 122.404074 30.399155, 122.404077 30.399158, 122.405698 30.400481, 122.405701 30.400484, 122.405703 30.400487, 122.405706 30.40049, 122.405708 30.400493, 122.405709 30.400497, 122.406844 30.403289, 122.406845 30.403292, 122.406846 30.403296, 122.406847 30.403299, 122.406847 30.403303, 122.406846 30.403307, 122.406846 30.40331, 122.406449 30.404789, 122.406448 30.404793, 122.406446 30.404796, 122.406444 30.4048, 122.406442 30.404803, 122.405417 30.406037, 122.405414 30.40604, 122.40541 30.406043, 122.405407 30.406046, 122.403776 30.407048, 122.403773 30.40705, 122.403769 30.407052, 122.403765 30.407053, 122.403761 30.407054, 122.402026 30.407439, 122.402022 30.40744, 122.402018 30.40744, 122.402014 30.40744, 122.40201 30.40744, 122.402006 30.40744, 122.399819 30.407057, 122.399815 30.407056, 122.399811 30.407055, 122.399808 30.407054, 122.399804 30.407052, 122.399801 30.40705, 122.398376 30.406113, 122.398373 30.40611, 122.39837 30.406108, 122.398368 30.406105, 122.398365 30.406102, 122.39724 30.404515))",4232.454465273122,False,land_area_clipped,terminal_area_clipped
74,31.628582288767465,121.27779034278534,58,anchorage,"MULTIPOLYGON (((121.282026 31.591368, 121.282402 31.59164, 121.282405 31.591642, 121.282407 31.591645, 121.28241 31.591648, 121.282412 31.591651, 121.282414 31.591654, 121.282415 31.591657, 121.282976 31.593073, 121.282977 31.593076, 121.282978 31.593079, 121.282978 31.593083, 121.282978 31.593086, 121.28288 31.595325, 121.28288 31.595329, 121.282879 31.595332, 121.282878 31.595335, 121.282877 31.595338, 121.282875 31.595342, 121.282873 31.595345, 121.281277 31.597422, 121.280512 31.599617, 121.280511 31.59962, 121.280508 31.599624, 121.280506 31.599628, 121.280503 31.599631, 121.2805 31.599634, 121.278915 31.600885, 121.278912 31.600888, 121.278908 31.60089, 121.278904 31.600892, 121.2789 31.600893, 121.278896 31.600894, 121.276809 31.60137, 121.276805 31.601371, 121.276801 31.601372, 121.276797 31.601372, 121.276793 31.601372, 121.273923 31.601126, 121.273919 31.601126, 121.273915 31.601125, 121.273912 31.601124, 121.273908 31.601123, 121.273207 31.600823, 121.274368 31.601982, 121.274371 31.601986, 121.274373 31.601989, 121.274375 31.601993, 121.27519 31.603773, 121.275192 31.603776, 121.275193 31.60378, 121.275193 31.603784, 121.275193 31.603788, 121.275141 31.605269, 121.275141 31.605273, 121.27514 31.605276, 121.275139 31.60528, 121.275137 31.605283, 121.274428 31.606636, 121.274426 31.60664, 121.274424 31.606643, 121.274421 31.606646, 121.274418 31.606648, 121.273158 31.60767, 121.273154 31.607673, 121.273151 31.607675, 121.273146 31.607677, 121.273142 31.607679, 121.273138 31.60768, 121.26935 31.608459, 121.269346 31.608459, 121.269342 31.60846, 121.269338 31.60846, 121.269334 31.608459, 121.26933 31.608459, 121.269326 31.608458, 121.267675 31.60801, 121.26767 31.608008, 121.267666 31.608006, 121.267662 31.608004, 121.267658 31.608001, 121.266072 31.606755, 121.266069 31.606752, 121.266066 31.606749, 121.266064 31.606746, 121.266062 31.606743, 121.26606 31.60674, 121.266059 31.606736, 121.265113 31.603596, 121.239058 31.627316, 121.240568 31.628051, 121.240571 31.628053, 121.240575 31.628055, 121.240578 31.628057, 121.240581 31.62806, 121.240583 31.628063, 121.241742 31.629613, 121.241744 31.629616, 121.241746 31.62962, 121.241747 31.629623, 121.242374 31.631441, 121.242375 31.631444, 121.242375 31.631448, 121.242375 31.631451, 121.242375 31.631454, 121.242257 31.632939, 121.242257 31.632943, 121.242256 31.632946, 121.242255 31.63295, 121.242253 31.632953, 121.241478 31.634287, 121.241476 31.634291, 121.241474 31.634294, 121.241471 31.634297, 121.241468 31.634299, 121.240154 31.63528, 121.240151 31.635283, 121.240147 31.635285, 121.240144 31.635286, 121.24014 31.635288, 121.238039 31.635955, 121.238035 31.635956, 121.23803 31.635957, 121.238025 31.635957, 121.236277 31.636009, 121.236272 31.636009, 121.236268 31.636008, 121.236264 31.636007, 121.236259 31.636006, 121.234621 31.635485, 121.234616 31.635483, 121.234612 31.635481, 121.234608 31.635479, 121.234604 31.635476, 121.233084 31.634147, 121.233081 31.634144, 121.233078 31.634141, 121.233076 31.634138, 121.233074 31.634135, 121.233073 31.634131, 121.233072 31.634128, 121.23281 31.633004, 121.22169 31.643125, 121.221717 31.6444, 121.233786 31.663097, 121.266111 31.666646, 121.267493 31.666209, 121.286497 31.648534, 121.33378 31.58718, 121.335276 31.582858, 121.3351 31.581937, 121.327788 31.577755, 121.326369 31.577619, 121.282026 31.591368)), ((121.268996 31.600061, 121.269477 31.599897, 121.269481 31.599896, 121.269486 31.599895, 121.26949 31.599894, 121.269495 31.599894, 121.271272 31.599922, 121.271277 31.599922, 121.271281 31.599922, 121.271285 31.599923, 121.271289 31.599925, 121.272134 31.600243, 121.271214 31.599348, 121.271211 31.599345, 121.271209 31.599341, 121.271207 31.599338, 121.271205 31.599334, 121.270869 31.598354, 121.268996 31.600061)))",5207.150882938405,False,unchanged,terminal_area_clipped
78,40.68554992505394,122.00267724886135,28,anchorage,"POLYGON ((121.991669 40.678506, 121.990473 40.688216, 121.993178 40.691248, 122.002662 40.690421, 122.014264 40.685747, 122.016124 40.68433, 122.016128 40.683397, 122.015265 40.682731, 121.993743 40.677571, 121.9925 40.677656, 121.991669 40.678506))",10163.739414440886,False,unchanged,unchanged
79,39.991677144345,120.04580999985224,28,anchorage,"POLYGON ((120.015827 39.944239, 120.00523 39.979069, 120.008898 39.985753, 120.06209 40.018147, 120.07459 40.021011, 120.075795 40.02092, 120.076621 40.0201, 120.079492 40.010284, 120.078016 40.006109, 120.07265 39.99491, 120.039695 39.946866, 120.038554 39.946223, 120.017692 39.943302, 120.016515 39.943484, 120.015827 39.944239))",12334.828216295684,False,unchanged,unchanged
80,29.07216069189847,121.67644164311558,124,anchorage,"POLYGON ((121.681769 29.026783, 121.681766 29.026787, 121.681762 29.02679, 121.681758 29.026792, 121.64827 29.047407, 121.647465 29.050254, 121.647464 29.050257, 121.647462 29.050261, 121.64746 29.050264, 121.647458 29.050267, 121.647455 29.05027, 121.647452 29.050273, 121.646175 29.051335, 121.646172 29.051338, 121.646168 29.05134, 121.646164 29.051342, 121.64616 29.051344, 121.644513 29.051895, 121.644509 29.051896, 121.644504 29.051897, 121.644499 29.051897, 121.644494 29.051897, 121.641296 29.051689, 121.641292 29.051688, 121.641288 29.051688, 121.641285 29.051687, 121.641281 29.051685, 121.639651 29.051032, 121.639648 29.051031, 121.639644 29.051029, 121.639641 29.051026, 121.639638 29.051024, 121.639635 29.051021, 121.638337 29.049643, 121.62112 29.041721, 121.616882 29.062038, 121.621471 29.070852, 121.621472 29.070855, 121.621473 29.070859, 121.621474 29.070862, 121.624648 29.088277, 121.624648 29.088281, 121.624649 29.088284, 121.624567 29.104397, 121.624567 29.104401, 121.624566 29.104405, 121.624565 29.104408, 121.623734 29.106793, 121.623917 29.106756, 121.623922 29.106755, 121.623926 29.106755, 121.623931 29.106755, 121.626014 29.106895, 121.626019 29.106895, 121.626023 29.106896, 121.626028 29.106898, 121.626032 29.1069, 121.627504 29.107601, 121.627508 29.107603, 121.627511 29.107606, 121.627515 29.107608, 121.628859 29.108802, 121.628862 29.108805, 121.628864 29.108808, 121.628867 29.108811, 121.628868 29.108815, 121.629535 29.110272, 121.629537 29.110275, 121.629538 29.110279, 121.629538 29.110282, 121.629538 29.110286, 121.629535 29.113196, 121.629534 29.1132, 121.629534 29.113203, 121.629533 29.113207, 121.629532 29.11321, 121.628782 29.114958, 121.62878 29.114962, 121.628778 29.114966, 121.628775 29.114969, 121.628772 29.114972, 121.627553 29.116026, 121.62755 29.116029, 121.627546 29.116031, 121.627542 29.116033, 121.627538 29.116035, 121.625956 29.116612, 121.625952 29.116614, 121.625947 29.116615, 121.625943 29.116615, 121.622917 29.116841, 121.622912 29.116841, 121.622907 29.116841, 121.622903 29.11684, 121.622898 29.116839, 121.620806 29.116188, 121.620802 29.116187, 121.620798 29.116186, 121.620795 29.116184, 121.620792 29.116181, 121.620789 29.116179, 121.619535 29.11507, 121.619532 29.115068, 121.61953 29.115064, 121.619527 29.115061, 121.619526 29.115057, 121.618865 29.11361, 121.618863 29.113606, 121.618862 29.113602, 121.618862 29.113598, 121.618845 29.113357, 121.612706 29.113475, 121.612513 29.115228, 121.612513 29.115232, 121.612512 29.115235, 121.612511 29.115239, 121.612509 29.115242, 121.611522 29.116952, 121.61152 29.116955, 121.611518 29.116958, 121.611515 29.11696, 121.611513 29.116963, 121.61151 29.116965, 121.610119 29.117908, 121.610116 29.11791, 121.610112 29.117912, 121.610108 29.117914, 121.610104 29.117915, 121.609031 29.11817, 121.618445 29.132986, 121.620073 29.133063, 121.666566 29.112191, 121.775015 29.046176, 121.773235 29.032195, 121.77235 29.031109, 121.717758 29.018158, 121.717829 29.018345, 121.717831 29.018349, 121.717831 29.018353, 121.717832 29.018357, 121.717831 29.018361, 121.717673 29.019915, 121.717672 29.019919, 121.717671 29.019922, 121.717669 29.019926, 121.717667 29.01993, 121.71683 29.021306, 121.716827 29.02131, 121.716825 29.021313, 121.716822 29.021316, 121.716818 29.021318, 121.715434 29.022302, 121.71543 29.022304, 121.715426 29.022306, 121.715422 29.022308, 121.715417 29.022309, 121.715412 29.02231, 121.711425 29.022838, 121.71142 29.022839, 121.711416 29.022839, 121.711411 29.022838, 121.711407 29.022838, 121.711403 29.022837, 121.711399 29.022835, 121.709463 29.022031, 121.709459 29.022029, 121.709455 29.022026, 121.709452 29.022023, 121.709448 29.02202, 121.708349 29.020864, 121.708346 29.02086, 121.708343 29.020857, 121.708341 29.020853, 121.70834 29.020849, 121.708339 29.020845, 121.707842 29.018311, 121.684542 29.02345, 121.681769 29.026783))",4388.098028775153,False,land_area_clipped,terminal_area_clipped
82,26.633734224005302,119.83108607563769,13,anchorage,"MULTIPOLYGON (((119.836021 26.622619, 119.825085 26.632903, 119.826067 26.632626, 119.826071 26.632625, 119.826075 26.632624, 119.82608 26.632624, 119.826084 26.632624, 119.827833 26.632758, 119.827837 26.632758, 119.827841 26.632759, 119.827845 26.63276, 119.827848 26.632762, 119.827852 26.632763, 119.82974 26.633748, 119.829744 26.63375, 119.829747 26.633753, 119.82975 26.633756, 119.829753 26.633759, 119.829756 26.633762, 119.8309 26.635427, 119.830902 26.63543, 119.830904 26.635434, 119.830905 26.635437, 119.8315 26.637375, 119.831501 26.637378, 119.831501 26.637382, 119.831501 26.637385, 119.831501 26.637389, 119.831359 26.63893, 119.831358 26.638934, 119.831357 26.638938, 119.831356 26.638941, 119.831354 26.638945, 119.830606 26.640261, 119.842762 26.632631, 119.846828 26.629568, 119.847187 26.628655, 119.846717 26.627639, 119.838096 26.622416, 119.837017 26.622178, 119.836021 26.622619)), ((119.817759 26.639792, 119.81748 26.641093, 119.819252 26.643955, 119.82063 26.644251, 119.82751 26.642204, 119.828724 26.641442, 119.825177 26.642042, 119.825173 26.642043, 119.825169 26.642043, 119.825165 26.642043, 119.825161 26.642042, 119.825157 26.642041, 119.825153 26.64204, 119.82348 26.64145, 119.823476 26.641449, 119.823473 26.641447, 119.823469 26.641445, 119.823466 26.641442, 119.823463 26.64144, 119.821951 26.639964, 119.821948 26.639961, 119.821946 26.639958, 119.821944 26.639954, 119.821942 26.63995, 119.821941 26.639947, 119.82194 26.639943, 119.821318 26.636446, 119.817759 26.639792)))",3788.3943290108787,False,unchanged,terminal_area_clipped
86,37.36964170533099,118.99513440289313,16,anchorage,"POLYGON ((118.989535 37.368061, 118.989879 37.368996, 118.991324 37.369976, 118.999227 37.372306, 119.000837 37.3724, 119.001822 37.371827, 119.002022 37.37087, 119.001324 37.370075, 118.991744 37.367002, 118.990377 37.367064, 118.989535 37.368061))",5493.176796211364,False,unchanged,unchanged
87,28.681022343815926,121.77915370313723,77,anchorage,"POLYGON ((121.888423 28.629831, 121.757514 28.6434, 121.743984 28.646407, 121.743007 28.647275, 121.730354 28.680114, 121.743016 28.690804, 121.791067 28.726347, 121.798909 28.728486, 121.801874 28.728448, 121.864163 28.677392, 121.89006 28.631873, 121.889935 28.630424, 121.888423 28.629831))",18889.1546328641,False,unchanged,unchanged
88,30.133030438844422,122.23233274834543,10,anchorage,"POLYGON ((122.238373 30.161088, 122.284226 30.167959, 122.285773 30.167438, 122.286111 30.166544, 122.285719 30.165667, 122.258173 30.138135, 122.213244 30.113205, 122.212081 30.115399, 122.212079 30.115402, 122.212076 30.115406, 122.212073 30.115409, 122.212069 30.115412, 122.212066 30.115414, 122.209971 30.116658, 122.209967 30.11666, 122.209963 30.116662, 122.209959 30.116663, 122.209954 30.116664, 122.20995 30.116664, 122.209945 30.116665, 122.205337 30.116675, 122.204149 30.116913, 122.238373 30.161088))",5126.729142023787,False,unchanged,terminal_area_clipped
89,39.09122690785184,118.52542909187083,76,anchorage,"POLYGON ((118.495362 39.093255, 118.495679 39.092914, 118.495682 39.092911, 118.495685 39.092909, 118.495689 39.092906, 118.495692 39.092904, 118.495696 39.092903, 118.495701 39.092901, 118.498635 39.092117, 118.498639 39.092116, 118.498643 39.092115, 118.498647 39.092115, 118.498652 39.092115, 118.506215 39.09238, 118.506219 39.09238, 118.506224 39.092381, 118.506228 39.092382, 118.506232 39.092384, 118.506236 39.092385, 118.508054 39.093245, 118.508058 39.093247, 118.508062 39.093249, 118.508065 39.093252, 118.508068 39.093255, 118.509023 39.094355, 118.509025 39.094358, 118.509027 39.094361, 118.509029 39.094364, 118.50903 39.094368, 118.50903 39.094371, 118.509446 39.098137, 118.511268 39.099873, 118.51127 39.099876, 118.511273 39.099879, 118.511274 39.099882, 118.511276 39.099885, 118.511277 39.099888, 118.511278 39.099891, 118.51166 39.102264, 118.51166 39.102267, 118.51166 39.102271, 118.511659 39.102274, 118.511658 39.102278, 118.511657 39.102281, 118.511655 39.102285, 118.510211 39.104397, 118.510209 39.1044, 118.510206 39.104403, 118.510203 39.104406, 118.5102 39.104408, 118.510196 39.10441, 118.507425 39.105793, 118.525908 39.113312, 118.52577 39.108041, 118.52577 39.108037, 118.525771 39.108033, 118.525772 39.108029, 118.52644 39.10645, 118.526441 39.106447, 118.526443 39.106444, 118.526445 39.106441, 118.526448 39.106438, 118.526451 39.106436, 118.527985 39.105276, 118.527988 39.105274, 118.527992 39.105272, 118.527995 39.10527, 118.527999 39.105269, 118.528003 39.105268, 118.530055 39.104791, 118.530059 39.10479, 118.530063 39.10479, 118.530067 39.104789, 118.53563 39.104633, 118.535634 39.104633, 118.535639 39.104633, 118.535643 39.104634, 118.535647 39.104635, 118.535651 39.104636, 118.53822 39.105625, 118.538224 39.105627, 118.538228 39.105629, 118.538232 39.105632, 118.538235 39.105634, 118.539474 39.106811, 118.539477 39.106814, 118.539479 39.106817, 118.539481 39.10682, 118.539483 39.106824, 118.539989 39.108136, 118.53999 39.10814, 118.53999 39.108143, 118.539991 39.108146, 118.53994 39.114798, 118.545158 39.113221, 118.545056 39.113175, 118.545052 39.113173, 118.545049 39.11317, 118.545046 39.113168, 118.545043 39.113165, 118.54504 39.113162, 118.544127 39.111978, 118.544125 39.111975, 118.544123 39.111971, 118.544122 39.111968, 118.544121 39.111965, 118.543872 39.110598, 118.543872 39.110595, 118.543872 39.110592, 118.543872 39.110589, 118.544271 39.107954, 118.544272 39.107951, 118.544273 39.107947, 118.544274 39.107944, 118.544276 39.107941, 118.544279 39.107938, 118.545532 39.106531, 118.545535 39.106528, 118.545538 39.106525, 118.545541 39.106523, 118.545545 39.106521, 118.545549 39.106519, 118.547514 39.105744, 118.547519 39.105743, 118.547523 39.105742, 118.547528 39.105741, 118.547533 39.105741, 118.551594 39.105597, 118.551599 39.105597, 118.551604 39.105598, 118.553277 39.105815, 118.553282 39.105816, 118.553286 39.105817, 118.55329 39.105818, 118.553293 39.10582, 118.554743 39.106504, 118.554747 39.106506, 118.55475 39.106508, 118.554753 39.10651, 118.556006 39.107577, 118.556009 39.10758, 118.556012 39.107583, 118.556014 39.107586, 118.556016 39.10759, 118.556666 39.109122, 118.570683 39.103667, 118.571548 39.102317, 118.524419 39.048473, 118.523148 39.049207, 118.523145 39.049209, 118.523141 39.04921, 118.523137 39.049211, 118.523133 39.049212, 118.521472 39.049549, 118.521468 39.049549, 118.521463 39.04955, 118.521459 39.04955, 118.518274 39.049414, 118.51827 39.049414, 118.518265 39.049413, 118.51826 39.049412, 118.518256 39.049411, 118.516296 39.048616, 118.516292 39.048614, 118.516289 39.048613, 118.516286 39.048611, 118.516283 39.048608, 118.51628 39.048606, 118.515823 39.048131, 118.493468 39.076977, 118.493633 39.076852, 118.493637 39.07685, 118.49364 39.076848, 118.493643 39.076846, 118.493647 39.076845, 118.495194 39.07633, 118.495198 39.076329, 118.495202 39.076328, 118.495207 39.076328, 118.495211 39.076328, 118.495216 39.076328, 118.499682 39.076679, 118.499686 39.076679, 118.49969 39.07668, 118.499694 39.076681, 118.499697 39.076682, 118.499701 39.076684, 118.499704 39.076686, 118.501084 39.077496, 118.501087 39.077498, 118.501091 39.077501, 118.501094 39.077504, 118.501096 39.077507, 118.502105 39.078985, 118.502107 39.078988, 118.502108 39.078992, 118.502109 39.078995, 118.50211 39.078999, 118.502301 39.080953, 118.502301 39.080957, 118.502301 39.080961, 118.5023 39.080965, 118.501867 39.082299, 118.501866 39.082302, 118.501864 39.082305, 118.501862 39.082308, 118.50186 39.082311, 118.501857 39.082314, 118.500072 39.083821, 118.500069 39.083823, 118.500066 39.083825, 118.500063 39.083827, 118.500059 39.083829, 118.500056 39.08383, 118.500052 39.083831, 118.500048 39.083832, 118.496593 39.08434, 118.495618 39.085483, 118.495616 39.085485, 118.495613 39.085488, 118.495611 39.08549, 118.495607 39.085492, 118.495604 39.085493, 118.493732 39.086364, 118.493728 39.086366, 118.493724 39.086367, 118.49372 39.086368, 118.493715 39.086369, 118.493711 39.086369, 118.491225 39.086452, 118.495362 39.093255))",3746.679696465846,False,land_area_clipped,terminal_area_clipped
90,21.366488525115578,111.16869349502397,17,anchorage,"POLYGON ((111.17795 21.333562, 111.130166 21.370739, 111.129589 21.37199, 111.131544 21.395123, 111.137947 21.396406, 111.240857 21.349167, 111.24119 21.347689, 111.237886 21.340982, 111.212709 21.327093, 111.211554 21.326915, 111.17795 21.333562))",12198.929591082726,False,unchanged,unchanged
94,21.533637103206793,111.80135520251088,19,anchorage,"POLYGON ((111.722634 21.494088, 111.760328 21.537849, 111.805688 21.550835, 111.824226 21.549142, 111.83569 21.543332, 111.83769 21.540361, 111.837192 21.538549, 111.774361 21.494147, 111.723981 21.491649, 111.722426 21.492531, 111.722634 21.494088))",3910.293303647419,False,unchanged,unchanged
