terminal_id,lat,lon,berth_count,dwell_minutes,center_method,polygon
110,31.383347484848482,121.67960948484848,2,24650.216666666667,duration_weighted_berth_medoid,"POLYGON ((121.674331 31.375312, 121.689058 31.375312, 121.689058 31.387551, 121.674331 31.387551, 121.674331 31.375312))"
111,38.75926526136364,117.59445005681819,1,61946.41666666667,duration_weighted_berth_medoid,"POLYGON ((117.584956 38.754671, 117.603181 38.754671, 117.603181 38.764019, 117.584956 38.764019, 117.584956 38.754671))"
112,26.745738142857142,119.63645538095238,1,39025.36666666666,duration_weighted_berth_medoid,"POLYGON ((119.629262 26.739739, 119.645637 26.739739, 119.645637 26.750976, 119.629262 26.750976, 119.629262 26.739739))"
113,31.596602769230767,121.44269833333333,1,2910.7,duration_weighted_berth_medoid,"POLYGON ((121.437758 31.592394, 121.447657 31.592394, 121.447657 31.600828, 121.437758 31.600828, 121.437758 31.592394))"
114,31.3470978,121.71448519999998,1,227.36666666666667,duration_weighted_berth_medoid,"POLYGON ((121.719417 31.344199, 121.719417 31.352225, 121.708895 31.352225, 121.708895 31.344199, 121.719417 31.344199))"
115,40.705554529411764,120.96275491176469,3,91334.38333333333,duration_weighted_berth_medoid,"POLYGON ((120.955001 40.698173, 120.973411 40.698173, 120.973411 40.710594, 120.955001 40.710594, 120.955001 40.698173))"
116,30.112670303030303,122.20373015151516,4,39077.86666666667,duration_weighted_berth_medoid,"POLYGON ((122.190706 30.107909, 122.213408 30.107909, 122.213408 30.118178, 122.190706 30.118178, 122.190706 30.107909))"
117,26.46999803030303,119.63324854545455,1,33181.46666666667,duration_weighted_berth_medoid,"POLYGON ((119.627208 26.465022, 119.639355 26.465022, 119.639355 26.474767, 119.627208 26.474767, 119.627208 26.465022))"
118,31.99538983908046,120.33937142528737,4,43548.566666666666,duration_weighted_berth_medoid,"POLYGON ((120.34493 31.981069, 120.34493 32.000618, 120.330684 32.000618, 120.330684 31.981069, 120.34493 31.981069))"
119,32.00162034,120.34874137999999,2,8837.066666666668,duration_weighted_berth_medoid,"POLYGON ((120.354455 31.996725, 120.354455 32.006893, 120.34493 32.006893, 120.34493 31.996725, 120.354455 31.996725))"
120,19.955179553333334,110.01127069333333,1,45863.916666666664,duration_weighted_berth_medoid,"POLYGON ((110.005382 19.946851, 110.018057 19.946851, 110.018057 19.961631, 110.005382 19.961631, 110.005382 19.946851))"
121,19.104095846153847,108.62518396923078,2,23740.066666666666,duration_weighted_berth_medoid,"POLYGON ((108.617771 19.096443, 108.63033 19.096443, 108.63033 19.108826, 108.617771 19.108826, 108.617771 19.096443))"
122,29.916471951219513,121.92617792682927,1,131530.03333333333,duration_weighted_berth_medoid,"POLYGON ((121.920796 29.909935, 121.932097 29.909935, 121.932097 29.92165, 121.920796 29.92165, 121.920796 29.909935))"
123,39.840924384615384,124.16252561538461,2,15285.766666666666,duration_weighted_berth_medoid,"POLYGON ((124.167892 39.835418, 124.167892 39.845585, 124.156782 39.845585, 124.156782 39.835418, 124.167892 39.835418))"
124,21.484759133333334,111.06458500000001,3,31662.483333333334,duration_weighted_berth_medoid,"POLYGON ((111.058581 21.47391, 111.077465 21.47391, 111.077465 21.490005, 111.058581 21.490005, 111.058581 21.47391))"
125,21.710354962962963,111.81064431481482,6,49151.933333333334,duration_weighted_berth_medoid,"POLYGON ((111.819719 21.700179, 111.819719 21.724127, 111.802124 21.724127, 111.802124 21.700179, 111.819719 21.700179))"
126,24.40304885945946,117.98305243243244,2,55108.26666666666,duration_weighted_berth_medoid,"POLYGON ((117.973749 24.397247, 117.989367 24.397247, 117.989367 24.408043, 117.973749 24.408043, 117.973749 24.397247))"
127,21.586733272727272,109.59931213636364,1,2140.5499999999997,duration_weighted_berth_medoid,"POLYGON ((109.605075 21.580649, 109.605075 21.592443, 109.594578 21.592443, 109.594578 21.580649, 109.605075 21.580649))"
128,26.788852736842106,119.71358415789473,1,16928.6,duration_weighted_berth_medoid,"POLYGON ((119.719135 26.783894, 119.719135 26.793621, 119.70748 26.793621, 119.70748 26.783894, 119.719135 26.783894))"
129,25.2099438989899,118.96574332323232,2,15902.966666666667,duration_weighted_berth_medoid,"POLYGON ((118.954771 25.203917, 118.971779 25.203917, 118.971779 25.214465, 118.954771 25.214465, 118.954771 25.203917))"
130,25.68496724,119.57848665333334,1,37486.83333333333,duration_weighted_berth_medoid,"POLYGON ((119.570819 25.67968, 119.584873 25.67968, 119.584873 25.689767, 119.570819 25.689767, 119.570819 25.67968))"
