cluster_id,lat,lon,count,type,polygon,distance_to_coast,inside_china_land
508,25.21782198425047,119.02980246261859,2,berth,"POLYGON((119.02977241935483 25.217755709677416, 119.02983250588235 25.217755709677416, 119.02983250588235 25.21788825882353, 119.02977241935483 25.21788825882353, 119.02977241935483 25.217755709677416))",1143.410553134397,False
510,24.634619210672756,118.68031167753323,7,berth,"POLYGON((118.68021 24.63395, 118.68037493023256 24.63395, 118.68037493023256 24.635179837209304, 118.68021 24.635179837209304, 118.68021 24.63395))",3276.9293101354147,False
513,26.00687232356857,119.48797922887282,5,berth,"POLYGON((119.48774697368421 26.00626202631579, 119.48815785714285 26.00626202631579, 119.48815785714285 26.007309142857142, 119.48774697368421 26.007309142857142, 119.48774697368421 26.00626202631579))",910.8489948181945,False
514,32.00892867459323,120.35939150923905,28,berth,"POLYGON((120.35831421739131 32.008139434782606, 120.36217477777778 32.008139434782606, 120.36217477777778 32.010818523809526, 120.35831421739131 32.010818523809526, 120.35831421739131 32.008139434782606))",1341.5617079560056,False
516,36.796899259383814,121.49643533450735,34,berth,"POLYGON((121.49434094871795 36.796205666666665, 121.49806994117647 36.796205666666665, 121.49806994117647 36.797390791666665, 121.49434094871795 36.797390791666665, 121.49434094871795 36.796205666666665))",1371.8936620690108,False
517,26.68450887877123,119.81961660552783,13,berth,"POLYGON((119.81799325 26.6839182, 119.82143375 26.6839182, 119.82143375 26.68509825, 119.81799325 26.68509825, 119.81799325 26.6839182))",2154.4406986515673,False
518,32.01262468074803,119.98657082235255,5,berth,"POLYGON((119.98606507843138 32.01179265384615, 119.987162 32.01179265384615, 119.987162 32.01320505882353, 119.98606507843138 32.01320505882353, 119.98606507843138 32.01179265384615))",741.5657626569781,False
519,31.952277022246268,120.10866705363156,6,berth,"POLYGON((120.10771325 31.951675555555557, 120.11006352380953 31.951675555555557, 120.11006352380953 31.953259000000003, 120.10771325 31.953259000000003, 120.10771325 31.951675555555557))",320.911693599005,True
520,32.055993227418206,120.55038956939646,4,berth,"POLYGON((120.55010137837837 32.05588305405406, 120.55055702702703 32.05588305405406, 120.55055702702703 32.05616651351351, 120.55010137837837 32.05616651351351, 120.55010137837837 32.05588305405406))",2954.5092315930874,False
521,22.77400105925926,113.62696675925925,3,berth,"POLYGON((113.62659450000001 22.7737664, 113.62721177777777 22.7737664, 113.62721177777777 22.77416377777778, 113.62659450000001 22.77416377777778, 113.62659450000001 22.7737664))",2688.4155682590686,False
523,21.94343432150577,113.23039959252664,4,berth,"POLYGON((113.23036183333333 21.943371265895955, 113.23048020338982 21.943371265895955, 113.23048020338982 21.94348245762712, 113.23036183333333 21.94348245762712, 113.23036183333333 21.943371265895955))",1000.9988487268547,False
524,32.0050781741772,120.53763909348702,10,berth,"POLYGON((120.53746773076924 32.005033884615386, 120.53776792000001 32.005033884615386, 120.53776792000001 32.00519752, 120.53746773076924 32.00519752, 120.53746773076924 32.005033884615386))",911.5327584660082,True
525,22.23125052258443,113.08499281999455,3,berth,"POLYGON((113.08497203448275 22.23121470491803, 113.08500780327869 22.23121470491803, 113.08500780327869 22.231277551724137, 113.08497203448275 22.231277551724137, 113.08497203448275 22.23121470491803))",2552.7867430740253,True
528,31.35044338888889,121.70980349206349,2,berth,"POLYGON((121.70967555555555 31.349780000000003, 121.70993142857142 31.349780000000003, 121.70993142857142 31.35110677777778, 121.70967555555555 31.35110677777778, 121.70967555555555 31.349780000000003))",1455.789008945653,False
529,31.363140035714288,121.66249116666665,2,berth,"POLYGON((121.66200333333332 31.363008571428573, 121.66297899999999 31.363008571428573, 121.66297899999999 31.3632715, 121.66200333333332 31.3632715, 121.66200333333332 31.363008571428573))",3076.0977728858693,False
531,30.087248324999997,121.9540827,2,berth,"POLYGON((121.953742 30.0866634, 121.9544234 30.0866634, 121.9544234 30.08783325, 121.953742 30.08783325, 121.953742 30.0866634))",2863.5298181877497,False
532,40.25050560515873,122.09475244708995,3,berth,"POLYGON((122.094718 40.25002441666666, 122.09477038888889 40.25002441666666, 122.09477038888889 40.251128875, 122.094718 40.251128875, 122.094718 40.25002441666666))",878.3277761999069,False
533,29.89441591351403,122.0820635566347,72,berth,"POLYGON((122.07906178378377 29.89362737878788, 122.0835509090909 29.89362737878788, 122.0835509090909 29.895099800000004, 122.07906178378377 29.895099800000004, 122.07906178378377 29.89362737878788))",283.2910739141476,True
534,31.92662259280305,120.1552244462473,31,berth,"POLYGON((120.1527838095238 31.92618430769231, 120.15831745238096 31.92618430769231, 120.15831745238096 31.926899900000002, 120.1527838095238 31.926899900000002, 120.1527838095238 31.92618430769231))",1689.4413023413795,False
536,30.417814821214563,122.45141767839928,210,berth,"POLYGON((122.44869911428572 30.41549223076923, 122.4537695882353 30.41549223076923, 122.4537695882353 30.420398484848484, 122.44869911428572 30.420398484848484, 122.44869911428572 30.41549223076923))",3173.322845681137,False
539,39.929091433792905,119.6657843201203,14,berth,"POLYGON((119.66557038888888 39.928643666666666, 119.66594760000001 39.928643666666666, 119.66594760000001 39.929814, 119.66557038888888 39.929814, 119.66557038888888 39.928643666666666))",554.2892951574987,False
541,39.92944939084544,119.67298508998887,12,berth,"POLYGON((119.67240757142858 39.92886035714286, 119.67352546666666 39.92886035714286, 119.67352546666666 39.930050900000005, 119.67240757142858 39.930050900000005, 119.67240757142858 39.92886035714286))",552.045889276911,False
542,39.930599558470476,119.66809013535631,14,berth,"POLYGON((119.6676935 39.93039975, 119.66847980000001 39.93039975, 119.66847980000001 39.93080244594595, 119.6676935 39.93080244594595, 119.6676935 39.93039975))",351.6667387533199,False
544,32.19242551353175,119.63537908814398,47,berth,"POLYGON((119.63366172222221 32.191859244444444, 119.6375369090909 32.191859244444444, 119.6375369090909 32.193122, 119.63366172222221 32.193122, 119.63366172222221 32.191859244444444))",59.2638318909791,False
546,31.92781571119143,120.14725655828029,6,berth,"POLYGON((120.14702593333332 31.9276987, 120.14800748076922 31.9276987, 120.14800748076922 31.927861333333336, 120.14702593333332 31.927861333333336, 120.14702593333332 31.9276987))",1685.8692391042864,False
548,32.187206866580595,119.9054779884387,21,berth,"POLYGON((119.90531844827586 32.18700782716049, 119.90560047115385 32.18700782716049, 119.90560047115385 32.187388816326525, 119.90531844827586 32.187388816326525, 119.90531844827586 32.18700782716049))",1435.2298098805393,False
549,32.32225371330599,119.80919553017628,19,berth,"POLYGON((119.80897325000001 32.3219618, 119.80933610256409 32.3219618, 119.80933610256409 32.32246965714286, 119.80897325000001 32.32246965714286, 119.80897325000001 32.3219618))",773.7686799233829,True
550,32.185242496305975,119.58357722987519,33,berth,"POLYGON((119.58351215254237 32.185171272727274, 119.5836650909091 32.185171272727274, 119.5836650909091 32.18533681818182, 119.58351215254237 32.18533681818182, 119.58351215254237 32.185171272727274))",2935.938081674425,True
551,32.01347533223132,120.80663300502309,20,berth,"POLYGON((120.80656954666668 32.01338822580645, 120.80666773333334 32.01338822580645, 120.80666773333334 32.01351597260274, 120.80656954666668 32.01351597260274, 120.80656954666668 32.01338822580645))",1171.6570779897122,False
552,32.1939341461399,119.64036830202082,11,berth,"POLYGON((119.64011876470589 32.193767529411765, 119.64061823809524 32.193767529411765, 119.64061823809524 32.19405945454545, 119.64011876470589 32.19405945454545, 119.64011876470589 32.193767529411765))",41.76105339624701,False
553,21.302065580187946,110.41704301607518,3,berth,"POLYGON((110.41696456 21.3010767761194, 110.41711157777779 21.3010767761194, 110.41711157777779 21.30269432, 110.41696456 21.30269432, 110.41696456 21.3010767761194))",1850.5773360125415,False
554,29.930936403310668,121.88145147022004,104,berth,"POLYGON((121.87946654545455 29.930117785714284, 121.8837421875 29.930117785714284, 121.8837421875 29.93164541666667, 121.87946654545455 29.93164541666667, 121.87946654545455 29.930117785714284))",179.0130461359658,False
555,32.20625123735422,119.66678027031273,8,berth,"POLYGON((119.66594292682926 32.205231121951215, 119.66709783168317 32.205231121951215, 119.66709783168317 32.20670146315789, 119.66594292682926 32.20670146315789, 119.66594292682926 32.205231121951215))",750.2891892030093,True
556,32.18955301630617,119.90516664289554,7,berth,"POLYGON((119.90504898850574 32.189477034482756, 119.90521895833334 32.189477034482756, 119.90521895833334 32.18958830555555, 119.90504898850574 32.18958830555555, 119.90504898850574 32.189477034482756))",1249.7940572474668,False
557,32.2003329941752,119.63242550602301,5,berth,"POLYGON((119.63189447540984 32.20017368, 119.63365220754716 32.20017368, 119.63365220754716 32.20074298113208, 119.63189447540984 32.20074298113208, 119.63189447540984 32.20017368))",1124.8874479150697,False
558,38.96512013277599,117.80209751666447,20,berth,"POLYGON((117.80183771428571 38.965023240875915, 117.80222186956522 38.965023240875915, 117.80222186956522 38.9651473877551, 117.80183771428571 38.9651473877551, 117.80183771428571 38.965023240875915))",3759.11663847576,False
562,39.83927955468091,124.16175920417986,3,berth,"POLYGON((124.161720984375 39.839151640625, 124.16179425316456 39.839151640625, 124.16179425316456 39.83936415, 124.161720984375 39.83936415, 124.161720984375 39.839151640625))",2476.118143027304,False
563,40.74602769875832,120.97334807831128,42,berth,"POLYGON((120.97027586486486 40.744620600000005, 120.97500311764706 40.744620600000005, 120.97500311764706 40.746613625, 120.97027586486486 40.746613625, 120.97027586486486 40.744620600000005))",1010.6880585009926,False
565,31.813701278549328,120.94599249319266,17,berth,"POLYGON((120.94525655555555 31.8129256, 120.94676248717948 31.8129256, 120.94676248717948 31.81452388888889, 120.94525655555555 31.81452388888889, 120.94525655555555 31.8129256))",1587.0695027318611,False
568,26.79679515940707,119.70906118420163,12,berth,"POLYGON((119.70888709090909 26.796199785714286, 119.7094615 26.796199785714286, 119.7094615 26.7970218, 119.70888709090909 26.7970218, 119.70888709090909 26.796199785714286))",985.7619564199272,False
569,31.354039754675817,121.61641331708151,25,berth,"POLYGON((121.61591442857143 31.35393225, 121.61660344444444 31.35393225, 121.61660344444444 31.354334714285717, 121.61591442857143 31.354334714285717, 121.61591442857143 31.35393225))",1549.5650150523743,False
571,25.618792565656566,119.70061063855219,3,berth,"POLYGON((119.70050029545455 25.6186555, 119.70069302020201 25.6186555, 119.70069302020201 25.61900004545455, 119.70050029545455 25.61900004545455, 119.70050029545455 25.6186555))",289.4074685137595,False
572,25.617642986538463,119.70328513173077,2,berth,"POLYGON((119.70312659999999 25.61731517307692, 119.70344366346154 25.61731517307692, 119.70344366346154 25.617970800000002, 119.70312659999999 25.617970800000002, 119.70312659999999 25.61731517307692))",34.064251830972196,True
573,25.57628040614478,119.67260093644781,3,berth,"POLYGON((119.67223343055555 25.576162454545454, 119.67323633333335 25.576162454545454, 119.67323633333335 25.576420833333334, 119.67223343055555 25.576420833333334, 119.67223343055555 25.576162454545454))",3015.2083286736724,False
574,22.926164454231092,116.23986393636474,10,berth,"POLYGON((116.23867700000001 22.925285810810813, 116.2406855283019 22.925285810810813, 116.2406855283019 22.92673675, 116.23867700000001 22.92673675, 116.23867700000001 22.925285810810813))",240.9898815784993,False
575,24.628371062888284,118.43317344879726,20,berth,"POLYGON((118.43291817307691 24.627568166666666, 118.43353547619047 24.627568166666666, 118.43353547619047 24.62867988888889, 118.43291817307691 24.62867988888889, 118.43291817307691 24.627568166666666))",274.2398610773782,False
576,31.759353966607037,121.00201701624925,2,berth,"POLYGON((121.0013558076923 31.759162317829457, 121.0026782248062 31.759162317829457, 121.0026782248062 31.759545615384617, 121.0013558076923 31.759545615384617, 121.0013558076923 31.759162317829457))",1686.1910778852525,False
578,30.8419591408578,121.79675528568212,28,berth,"POLYGON((121.7952266 30.841596000000003, 121.79843813333333 30.841596000000003, 121.79843813333333 30.842156315789477, 121.7952266 30.842156315789477, 121.7952266 30.841596000000003))",1293.039579921687,False
579,39.017695043041606,121.69977983663276,26,berth,"POLYGON((121.69866574285713 39.0173414, 121.70074893589744 39.0173414, 121.70074893589744 39.018001742857145, 121.69866574285713 39.018001742857145, 121.69866574285713 39.0173414))",1449.7475422965251,True
581,25.344917204244517,119.64070689982334,28,berth,"POLYGON((119.64006193333333 25.344647125, 119.6412333 25.344647125, 119.6412333 25.345125125, 119.64006193333333 25.345125125, 119.64006193333333 25.344647125))",1193.9054559821802,False
582,31.34050216442577,121.70927685986757,5,berth,"POLYGON((121.70855576470588 31.339697714285712, 121.71043999999999 31.339697714285712, 121.71043999999999 31.341635999999998, 121.70855576470588 31.341635999999998, 121.70855576470588 31.339697714285712))",2461.191479998957,False
583,34.73582751308671,119.47944906331259,31,berth,"POLYGON((119.47776237209301 34.73530551612904, 119.48100854838711 34.73530551612904, 119.48100854838711 34.736284125, 119.47776237209301 34.736284125, 119.47776237209301 34.73530551612904))",1815.6534270016873,False
584,40.25342324883043,122.09451455543405,8,berth,"POLYGON((122.0943 40.25324, 122.0946359868421 40.25324, 122.0946359868421 40.2535498, 122.0943 40.2535498, 122.0943 40.25324))",1026.1374291308641,False
586,29.11368649657799,121.60738913711383,43,berth,"POLYGON((121.60635815384616 29.113333, 121.60780093333332 29.113333, 121.60780093333332 29.114062846153846, 121.60635815384616 29.114062846153846, 121.60635815384616 29.113333))",18.88036801407093,False
587,32.13039582524909,121.50034024210564,45,berth,"POLYGON((121.50000625925925 32.12844111111111, 121.50057148611111 32.12844111111111, 121.50057148611111 32.13099394871795, 121.50000625925925 32.13099394871795, 121.50000625925925 32.12844111111111))",2667.33278564853,False
588,32.134867149144604,121.50109746843839,24,berth,"POLYGON((121.50103299999999 32.1344225, 121.50125325 32.1344225, 121.50125325 32.13500033333333, 121.50103299999999 32.13500033333333, 121.50103299999999 32.1344225))",3259.106312814949,False
589,31.970081975398905,120.00580994510476,5,berth,"POLYGON((120.00474323469388 31.96985208219178, 120.0065550410959 31.96985208219178, 120.0065550410959 31.970425275510205, 120.00474323469388 31.970425275510205, 120.00474323469388 31.96985208219178))",1992.498285888022,False
590,32.18541201200681,119.58027625323876,25,berth,"POLYGON((119.58019262580645 32.18534830769231, 119.58042625 32.18534830769231, 119.58042625 32.18552055913978, 119.58019262580645 32.18552055913978, 119.58019262580645 32.18534830769231))",3244.2529703875357,True
591,29.948688355628587,121.8286899622265,51,berth,"POLYGON((121.8253503493976 29.947929212499997, 121.8304516375 29.947929212499997, 121.8304516375 29.950057626506027, 121.8253503493976 29.950057626506027, 121.8253503493976 29.947929212499997))",153.9635618020998,False
592,29.49652760274114,121.51248549056366,22,berth,"POLYGON((121.51235930263158 29.49647122222222, 121.51256730337077 29.49647122222222, 121.51256730337077 29.496587419047618, 121.51235930263158 29.496587419047618, 121.51235930263158 29.49647122222222))",1830.406075740154,False
593,37.65025354934371,120.30283010065261,20,berth,"POLYGON((120.30250729411765 37.648749048387096, 120.30306444444444 37.648749048387096, 120.30306444444444 37.65290035714286, 120.30250729411765 37.65290035714286, 120.30250729411765 37.648749048387096))",1132.4247269299633,False
594,39.013656935872085,121.75067688114473,3,berth,"POLYGON((121.75032191891891 39.0134952972973, 121.75099110256409 39.0134952972973, 121.75099110256409 39.013811961538465, 121.75032191891891 39.013811961538465, 121.75032191891891 39.0134952972973))",1484.2830666748953,False
595,29.997569505855115,122.04369767280728,9,berth,"POLYGON((122.04292135227273 29.997448714285717, 122.04391157142858 29.997448714285717, 122.04391157142858 29.997815551136362, 122.04292135227273 29.997815551136362, 122.04292135227273 29.997448714285717))",926.8904922778299,False
596,29.970662507664613,121.87376381657714,11,berth,"POLYGON((121.87333199999999 29.970297384615385, 121.87431125 29.970297384615385, 121.87431125 29.9710125, 121.87333199999999 29.9710125, 121.87333199999999 29.970297384615385))",814.0224073768567,False
597,30.375851404054988,120.91232874391295,12,berth,"POLYGON((120.9119702 30.3753, 120.912473 30.3753, 120.912473 30.37602894736842, 120.9119702 30.37602894736842, 120.9119702 30.3753))",188.09230668444937,True
598,30.41301120608974,122.4130487173077,5,berth,"POLYGON((122.41185561538462 30.412786, 122.41338584615384 30.412786, 122.41338584615384 30.413385384615385, 122.41185561538462 30.413385384615385, 122.41185561538462 30.412786))",489.6129007400484,False
599,30.46183335098407,120.9401443831867,8,berth,"POLYGON((120.9400789047619 30.460699097826087, 120.94031600000001 30.460699097826087, 120.94031600000001 30.462093083333333, 120.9400789047619 30.462093083333333, 120.9400789047619 30.460699097826087))",1115.0731154757696,False
600,30.230015976702507,122.21771406426012,3,berth,"POLYGON((122.21759464516128 30.22994509677419, 122.21778183333333 30.22994509677419, 122.21778183333333 30.2301455, 122.21759464516128 30.2301455, 122.21759464516128 30.22994509677419))",2145.48207210958,False
601,30.239593428571432,122.11090374285713,2,berth,"POLYGON((122.1106732 30.239330000000002, 122.11113428571427 30.239330000000002, 122.11113428571427 30.239856857142858, 122.1106732 30.239856857142858, 122.1106732 30.239330000000002))",3082.8004163489004,False
602,29.038343697007775,121.62592414404784,8,berth,"POLYGON((121.62479931372549 29.038188170731708, 121.62692064516129 29.038188170731708, 121.62692064516129 29.03853506451613, 121.62479931372549 29.03853506451613, 121.62479931372549 29.038188170731708))",624.631911255171,True
603,29.890141298403254,121.97006391756037,23,berth,"POLYGON((121.96965833333333 29.890064928571427, 121.97086796153847 29.890064928571427, 121.97086796153847 29.890302666666667, 121.96965833333333 29.890302666666667, 121.96965833333333 29.890064928571427))",119.48424892556176,False
604,22.871422153740877,113.57225147262774,2,berth,"POLYGON((113.57221150000001 22.871055125, 113.57229144525547 22.871055125, 113.57229144525547 22.871789182481752, 113.57221150000001 22.871789182481752, 113.57221150000001 22.871055125))",2713.046124650106,False
605,25.420338138276147,119.27694712026144,4,berth,"POLYGON((119.27609555555556 25.4202, 119.27728116666668 25.4202, 119.27728116666668 25.420730944444443, 119.27609555555556 25.420730944444443, 119.27609555555556 25.4202))",2191.2349165490773,False
607,22.934814669206354,116.31539695230158,4,berth,"POLYGON((116.31523606 22.934496000000003, 116.31578139999999 22.934496000000003, 116.31578139999999 22.93511578, 116.31523606 22.93511578, 116.31523606 22.934496000000003))",2722.841663561117,False
609,22.928926025000003,116.3135603,2,berth,"POLYGON((116.31312 22.9286403, 116.31400060000001 22.9286403, 116.31400060000001 22.92921175, 116.31312 22.92921175, 116.31312 22.9286403))",3463.220565990864,False
610,22.936545533333334,116.313234825,5,berth,"POLYGON((116.3132 22.936400666666668, 116.313271 22.936400666666668, 116.313271 22.936682, 116.3132 22.936682, 116.3132 22.936400666666668))",2594.554987870082,False
611,22.94229475506329,116.30899217278481,2,berth,"POLYGON((116.30895764556962 22.94223681012658, 116.3090267 22.94223681012658, 116.3090267 22.9423527, 116.30895764556962 22.9423527, 116.30895764556962 22.94223681012658))",2071.2417974770924,False
612,23.225532225274726,116.77727644505495,2,berth,"POLYGON((116.77724942857142 23.225355307692308, 116.77730346153847 23.225355307692308, 116.77730346153847 23.225709142857145, 116.77724942857142 23.225709142857145, 116.77724942857142 23.225355307692308))",811.3784318359428,True
613,25.151013181988343,119.26496761674062,22,berth,"POLYGON((119.26429766666666 25.150179666666663, 119.26581549999999 25.150179666666663, 119.26581549999999 25.151725333333335, 119.26429766666666 25.151725333333335, 119.26429766666666 25.150179666666663))",3181.196586738836,False
615,23.39737620952381,117.01856917142857,5,berth,"POLYGON((117.01820891666667 23.396913714285713, 117.01902325 23.396913714285713, 117.01902325 23.397909, 117.01820891666667 23.397909, 117.01820891666667 23.396913714285713))",2148.5466651884212,False
618,31.79670274825175,121.01556882012432,3,berth,"POLYGON((121.0155135 31.79669, 121.01560107575757 31.79669, 121.01560107575757 31.796711653846156, 121.0155135 31.796711653846156, 121.0155135 31.79669))",3094.130127364187,False
619,31.682593868253974,121.83614082539682,2,berth,"POLYGON((121.83613922222223 31.68258451428572, 121.83614242857142 31.68258451428572, 121.83614242857142 31.682603222222227, 121.83613922222223 31.682603222222227, 121.83613922222223 31.68258451428572))",1080.9985681261594,False
620,31.713642306528907,121.72812837073494,10,berth,"POLYGON((121.72651711111111 31.713449625, 121.72896 31.713449625, 121.72896 31.713952111111112, 121.72651711111111 31.713952111111112, 121.72651711111111 31.713449625))",259.8155008144838,False
623,30.685073479442973,122.40276386588985,4,berth,"POLYGON((122.40198566666666 30.6842, 122.40360757142857 30.6842, 122.40360757142857 30.685532379310345, 122.40198566666666 30.685532379310345, 122.40198566666666 30.6842))",3627.9566663123815,False
624,31.69069202030023,121.79764107838828,6,berth,"POLYGON((121.79751730000001 31.690191571428574, 121.79774366666668 31.690191571428574, 121.79774366666668 31.691542555555557, 121.79751730000001 31.691542555555557, 121.79751730000001 31.690191571428574))",766.1968071503097,False
625,31.670693235714282,121.80185682857143,2,berth,"POLYGON((121.8013748 31.670681899999998, 121.80233885714286 31.670681899999998, 121.80233885714286 31.67070457142857, 121.8013748 31.67070457142857, 121.8013748 31.670681899999998))",3073.186631542654,False
626,30.69159044722222,122.41040757500001,3,berth,"POLYGON((122.40988 30.691345875, 122.411308125 30.691345875, 122.411308125 30.691924666666665, 122.40988 30.691924666666665, 122.40988 30.691345875))",2449.490465232624,False
627,30.69016333887987,122.40397465361201,4,berth,"POLYGON((122.4030208125 30.689842875, 122.40436757142857 30.689842875, 122.40436757142857 30.690403285714286, 122.4030208125 30.690403285714286, 122.4030208125 30.689842875))",3145.0006800484157,False
628,31.672599781105987,121.8290547281106,2,berth,"POLYGON((121.82838574193549 31.672462419354837, 121.8297237142857 31.672462419354837, 121.8297237142857 31.67273714285714, 121.82838574193549 31.67273714285714, 121.82838574193549 31.672462419354837))",2392.818421831412,False
629,31.689611784946237,121.80457846639786,2,berth,"POLYGON((121.80391476612903 31.68934640322581, 121.80524216666667 31.68934640322581, 121.80524216666667 31.689877166666665, 121.80391476612903 31.689877166666665, 121.80391476612903 31.68934640322581))",640.2232711357926,False
630,31.687379067468555,121.82549790434896,17,berth,"POLYGON((121.82518233333333 31.686955666666666, 121.82567624528302 31.686955666666666, 121.82567624528302 31.68753914814815, 121.82518233333333 31.68753914814815, 121.82518233333333 31.686955666666666))",461.834415930193,False
631,23.50992653333334,117.10318459444444,3,berth,"POLYGON((117.10312033333332 23.5098975, 117.10322670000001 23.5098975, 117.10322670000001 23.509959, 117.10312033333332 23.509959, 117.10312033333332 23.5098975))",3414.849224707364,False
634,30.24662928282828,122.28510700050505,6,berth,"POLYGON((122.285079 30.2466064, 122.28513566666668 30.2466064, 122.28513566666668 30.246664999999997, 122.285079 30.246664999999997, 122.285079 30.2466064))",64.6173650376279,False
635,25.416314789329466,119.68862030931656,3,berth,"POLYGON((119.68822675 25.41606518181818, 119.68895672340425 25.41606518181818, 119.68895672340425 25.416726936170214, 119.68822675 25.416726936170214, 119.68822675 25.41606518181818))",1904.2542300388654,False
638,31.7993195839599,121.01832255388472,2,berth,"POLYGON((121.01832047619048 31.799291263157897, 121.01832463157895 31.799291263157897, 121.01832463157895 31.799347904761902, 121.01832047619048 31.799347904761902, 121.01832047619048 31.799291263157897))",2736.717982095561,False
639,31.715418788158885,121.21570960336896,6,berth,"POLYGON((121.21554674074075 31.71513785185185, 121.21604106666668 31.71513785185185, 121.21604106666668 31.715578479999998, 121.21554674074075 31.715578479999998, 121.21554674074075 31.71513785185185))",2978.582804652286,False
640,31.756657787272726,121.16719093454546,2,berth,"POLYGON((121.16711996 31.756625454545453, 121.16726190909093 31.756625454545453, 121.16726190909093 31.75669012, 121.16711996 31.75669012, 121.16711996 31.756625454545453))",3140.2767939139167,False
641,31.714617375000003,121.72146832499999,2,berth,"POLYGON((121.7214134 31.7145945, 121.72152324999999 31.7145945, 121.72152324999999 31.714640250000002, 121.7214134 31.714640250000002, 121.7214134 31.7145945))",299.7284954573942,False
642,35.605364241402114,119.79514281415345,2,berth,"POLYGON((119.79498603571429 35.60529796428572, 119.7952995925926 35.60529796428572, 119.7952995925926 35.60543051851852, 119.79498603571429 35.60543051851852, 119.79498603571429 35.60529796428572))",1446.0025062503407,False
643,38.98023395923913,121.73715472961956,2,berth,"POLYGON((121.7371199375 38.980075875, 121.73718952173913 38.980075875, 121.73718952173913 38.98039204347826, 121.7371199375 38.98039204347826, 121.7371199375 38.980075875))",3055.772412558286,False
644,38.99878744438631,121.65467182786135,5,berth,"POLYGON((121.6543665 38.99839216666667, 121.65506350000001 38.99839216666667, 121.65506350000001 38.999455, 121.6543665 38.999455, 121.6543665 38.99839216666667))",417.09170111793827,False
646,22.670429635681817,113.66394696579545,4,berth,"POLYGON((113.663631625 22.670319272727273, 113.66483181818181 22.670319272727273, 113.66483181818181 22.67047175, 113.663631625 22.67047175, 113.663631625 22.670319272727273))",3568.0262624082475,False
648,22.57335398153409,113.6167803252841,2,berth,"POLYGON((113.61670246875 22.573102181818182, 113.61685818181819 22.573102181818182, 113.61685818181819 22.57360578125, 113.61670246875 22.57360578125, 113.61670246875 22.573102181818182))",1971.6216920371241,False
651,34.749820875,119.3986094875,2,berth,"POLYGON((119.39859237499999 34.749757, 119.3986266 34.749757, 119.3986266 34.74988475, 119.39859237499999 34.74988475, 119.39859237499999 34.749757))",237.86249763009255,True
652,35.37523087391304,119.53534039130435,2,berth,"POLYGON((119.53504078260869 35.37482034782609, 119.53564000000001 35.37482034782609, 119.53564000000001 35.3756414, 119.53504078260869 35.3756414, 119.53504078260869 35.37482034782609))",926.513645166778,True
653,23.504180975,117.11028605833333,2,berth,"POLYGON((117.11018616666667 23.5040403, 117.11038595 23.5040403, 117.11038595 23.50432165, 117.11018616666667 23.50432165, 117.11018616666667 23.5040403))",2651.9321603138524,False
654,25.42165336298077,119.27369813461539,2,berth,"POLYGON((119.27358876923077 25.4215751875, 119.2738075 25.4215751875, 119.2738075 25.421731538461536, 119.27358876923077 25.421731538461536, 119.27358876923077 25.4215751875))",2473.7305577913507,False
655,39.50590845027132,121.32149429317829,2,berth,"POLYGON((121.3214664263566 39.50586817054264, 121.32152216 39.50586817054264, 121.32152216 39.50594873, 121.3214664263566 39.50594873, 121.3214664263566 39.50586817054264))",122.89557450250362,False
656,23.76799434824924,117.5802614042359,13,berth,"POLYGON((117.58016657142856 23.765477027777777, 117.5803227 23.765477027777777, 117.5803227 23.77024512857143, 117.58016657142856 23.77024512857143, 117.58016657142856 23.765477027777777))",902.07386813347,False
657,30.390750550000003,122.38841425833334,3,berth,"POLYGON((122.38817039999999 30.390258250000002, 122.388685875 30.390258250000002, 122.388685875 30.391506, 122.38817039999999 30.391506, 122.38817039999999 30.390258250000002))",3995.115219206262,False
658,21.436042050572226,111.28992079607912,13,berth,"POLYGON((111.2888155 21.434926, 111.2904066451613 21.434926, 111.2904066451613 21.436648204301076, 111.2888155 21.436648204301076, 111.2888155 21.434926))",1447.6708892807621,False
661,30.580725866043995,121.06912779762868,58,berth,"POLYGON((121.06744821052632 30.58017925, 121.07125086792453 30.58017925, 121.07125086792453 30.581471299999997, 121.06744821052632 30.581471299999997, 121.06744821052632 30.58017925))",579.4196816065621,False
663,31.956778669057087,120.32931876643973,30,berth,"POLYGON((120.32777927692307 31.956120923076924, 120.33081672 31.956120923076924, 120.33081672 31.957311599999997, 120.32777927692307 31.957311599999997, 120.32777927692307 31.956120923076924))",646.3635412595984,False
664,30.026893361376217,121.99042028812586,54,berth,"POLYGON((121.98849731578947 30.025620054545453, 121.99171244680852 30.025620054545453, 121.99171244680852 30.02864898245614, 121.98849731578947 30.02864898245614, 121.98849731578947 30.025620054545453))",1364.1523913290766,False
666,39.20538046418691,119.01769657019231,10,berth,"POLYGON((119.01721157142858 39.205113157894736, 119.01831980769231 39.205113157894736, 119.01831980769231 39.20582140384615, 119.01721157142858 39.20582140384615, 119.01721157142858 39.205113157894736))",1215.1764119015788,True
668,31.89389016949833,120.92035559881872,25,berth,"POLYGON((120.92022839473684 31.893719571428573, 120.92046418604652 31.893719571428573, 120.92046418604652 31.8941643, 120.92022839473684 31.8941643, 120.92022839473684 31.893719571428573))",544.4855898003538,False
