port_id,lat,lon,berth_count,polygon
10,38.976980359510385,117.77286051847848,18,"POLYGON ((117.78351800691274 38.963625448922784, 117.77663614580165 38.96404684542996, 117.76432774616002 38.96678091428014, 117.75646732554019 38.968629477511726, 117.7478247312717 38.970665806666105, 117.7478247312717 38.978103799796386, 117.75337347812486 38.98615552947323, 117.77479701181471 38.990690437055974, 117.7838703264206 38.990690437055974, 117.78892413642058 38.98746559486144, 117.79360488892061 38.98288029857381, 117.79361785039318 38.97082498543263, 117.79361785039318 38.963625448922784, 117.78351800691274 38.963625448922784))"
11,31.641750770442925,121.22541851293103,1,"POLYGON ((121.22092517357937 31.637925290696074, 121.22092517357937 31.645576250189784, 121.22991185228267 31.645576250189784, 121.22991185228267 31.637925290696074, 121.22092517357937 31.637925290696074))"
12,40.25392541398743,122.08797930054816,4,"POLYGON ((122.07727204857937 40.243487925742464, 122.07727204857937 40.26478700904117, 122.0961705764206 40.26478700904117, 122.0991275632627 40.25697765033361, 122.09926196530945 40.25455684796414, 122.09926196530945 40.24659621411968, 122.09921124308727 40.2436728383695, 122.0961705764206 40.243487925742464, 122.07727204857937 40.243487925742464))"
13,38.96546015187695,118.47353589316084,1,"POLYGON ((118.46423528950314 38.95737929578401, 118.46670698236333 38.974145599808125, 118.48169820408017 38.97376614512814, 118.48169820408017 38.95737929578401, 118.46423528950314 38.95737929578401))"
14,29.971071532343842,122.1510159145729,1,"POLYGON ((122.14574042357941 29.96640544078349, 122.14574042357941 29.97573762390419, 122.15629140556635 29.97573762390419, 122.15629140556635 29.96640544078349, 122.14574042357941 29.96640544078349))"
15,26.725170514715543,119.73565732267593,2,"POLYGON ((119.73050842357941 26.72014220864468, 119.73050842357941 26.7290116941787, 119.73160660004999 26.730218651624106, 119.74078924308725 26.730218651624106, 119.74078924308725 26.72190459669637, 119.74026494005693 26.72014220864468, 119.73050842357941 26.72014220864468))"
16,26.041514101002573,119.50254918103448,1,"POLYGON ((119.4975804235794 26.03627392894518, 119.4975804235794 26.046754273059964, 119.50751793848956 26.046754273059964, 119.50751793848956 26.03627392894518, 119.4975804235794 26.03627392894518))"
17,31.499161353251534,121.37269610717368,3,"POLYGON ((121.3657717985794 31.493115921551524, 121.3657717985794 31.50218806226511, 121.36848712169258 31.505322013434167, 121.37830239460243 31.505322013434167, 121.37967134265436 31.50360077939723, 121.37967134265436 31.49593673302934, 121.37709157642055 31.493115921551524, 121.3657717985794 31.493115921551524))"
18,38.98596238317163,117.7366201801849,3,"POLYGON ((117.7369284235794 38.980640270718524, 117.7314791235794 38.98160704458521, 117.72711602357941 38.98416736857433, 117.72711602357941 38.99122996919413, 117.7364654459858 38.99122996919413, 117.74375536952401 38.98975451569406, 117.74599824308723 38.9877529006914, 117.74599824308723 38.980640270718524, 117.7369284235794 38.980640270718524))"
19,27.99836142381764,120.87759138004286,1,"POLYGON ((120.86796867357941 27.993151494360813, 120.86796867357941 28.0007778597916, 120.89111161488219 28.00459694924873, 120.88065370989189 27.993151494360813, 120.86796867357941 27.993151494360813))"
20,31.998656486798627,120.55586262222221,1,"POLYGON ((120.54973444580163 31.994561780383556, 120.54973444580163 32.0027511932137, 120.56199079864281 32.0027511932137, 120.56199079864281 31.994561780383556, 120.54973444580163 31.994561780383556))"
21,27.970911714870045,120.79093686306457,2,"POLYGON ((120.78567942357941 27.965962455880735, 120.7806917673294 27.968061102749132, 120.7806917673294 27.975995982599024, 120.78971507642059 27.975995982599024, 120.80123519180522 27.974641029392583, 120.80123519180522 27.965962455880735, 120.78567942357941 27.965962455880735))"
22,39.50523828334765,121.27218361176014,2,"POLYGON ((121.26764914665632 39.49719994088442, 121.26752704857941 39.50030637423649, 121.26752704857941 39.513255569466416, 121.27683062403966 39.513255569466416, 121.27683062403966 39.50030637423649, 121.2768081373962 39.49719994088442, 121.26764914665632 39.49719994088442))"
23,31.92448126815532,120.16283454592569,17,"POLYGON ((120.18690976840699 31.91298311794385, 120.15352871524608 31.916205375418908, 120.12411142357941 31.92742543436401, 120.12411142357941 31.935926042937865, 120.136602481826 31.935926042937865, 120.19437172642058 31.927959748667924, 120.19830472086502 31.926780976106777, 120.19830472086502 31.91887935939324, 120.19692737642059 31.915200748497515, 120.19606315975395 31.91298311794385, 120.18690976840699 31.91298311794385))"
24,31.479459318228034,121.4022147722222,1,"POLYGON ((121.39721735691273 31.47513936200779, 121.39721735691273 31.483779274448278, 121.40721218753168 31.483779274448278, 121.40721218753168 31.47513936200779, 121.39721735691273 31.47513936200779))"
25,38.953242965265574,118.4833274012346,1,"POLYGON ((118.47355642357942 38.943336323818194, 118.47355642357942 38.96314960671294, 118.49309837888973 38.96314960671294, 118.49309837888973 38.943336323818194, 118.47355642357942 38.943336323818194))"
26,31.741682460943935,121.03911369954831,2,"POLYGON ((121.03740648127172 31.735870740688938, 121.0301592279272 31.738173801348022, 121.0301592279272 31.747462494336744, 121.0429579734794 31.747462494336744, 121.04811946530947 31.74427614427691, 121.04811946530947 31.735870740688938, 121.03740648127172 31.735870740688938))"
27,19.964006171725256,110.03670045010222,2,"POLYGON ((110.03011702823056 19.959368243662382, 110.03011702823056 19.96829243074643, 110.03329196204095 19.968660819577828, 110.0432647869469 19.968660819577828, 110.0432647869469 19.959663983166177, 110.04083810583238 19.959368243662382, 110.03011702823056 19.959368243662382))"
28,23.09486732193135,113.43889364974133,3,"POLYGON ((113.43827111769704 23.090091310273692, 113.43004507306394 23.090841304556434, 113.4275000485794 23.091224261774958, 113.4275000485794 23.099660897508627, 113.43654893812273 23.099660897508627, 113.44275461213488 23.09938228365435, 113.4502873764206 23.09861258278503, 113.4502873764206 23.090091310273692, 113.43827111769704 23.090091310273692))"
29,21.078187880840712,110.43030491411409,1,"POLYGON ((110.42562646802384 21.073858186955825, 110.42562646802384 21.082517574725603, 110.43498336020437 21.082517574725603, 110.43498336020437 21.073858186955825, 110.42562646802384 21.073858186955825))"
30,23.443303201834695,116.50446102185045,2,"POLYGON ((116.49731859024605 23.438300203668256, 116.49731859024605 23.446730106389836, 116.49948864580159 23.448223942678414, 116.51168649533955 23.448223942678414, 116.51168649533955 23.43957338226061, 116.50721502086503 23.438300203668256, 116.49731859024605 23.438300203668256))"
31,25.18713413918244,119.01389913468309,1,"POLYGON ((119.00883681794559 25.18278263905712, 119.00883681794559 25.191485639307764, 119.0189614514206 25.191485639307764, 119.0189614514206 25.18278263905712, 119.00883681794559 25.18278263905712))"
32,23.061088200538777,113.48173416666666,1,"POLYGON ((113.4756524235794 23.056325639496485, 113.4756524235794 23.065850761581068, 113.48781590975392 23.065850761581068, 113.48781590975392 23.056325639496485, 113.4756524235794 23.056325639496485))"
33,35.59510042079068,119.789694155445,1,"POLYGON ((119.78064403227505 35.5820628666218, 119.78064403227505 35.608137974959575, 119.79874427861496 35.608137974959575, 119.79874427861496 35.5820628666218, 119.78064403227505 35.5820628666218))"
34,36.67188571430703,121.23528708858693,1,"POLYGON ((121.2307480757533 36.66755995352943, 121.2307480757533 36.67621147508464, 121.2398261014206 36.67621147508464, 121.2398261014206 36.66755995352943, 121.2307480757533 36.66755995352943))"
35,21.5697184607714,108.35747407102768,2,"POLYGON ((108.35140784024607 21.56053447678173, 108.35140784024607 21.56897113567305, 108.35302837094783 21.57874374852383, 108.36353741700032 21.57874374852383, 108.36353741700032 21.56611928945634, 108.36044665049467 21.56053447678173, 108.35140784024607 21.56053447678173))"
36,25.983322568943944,119.47057900132296,4,"POLYGON ((119.46078513786509 25.973315579168197, 119.46078513786509 25.98511682670927, 119.4714404235794 25.993707447137353, 119.48064874308726 25.993707447137353, 119.48064874308726 25.985458567607424, 119.47324999105476 25.973315579168197, 119.46078513786509 25.973315579168197))"
37,21.620726426312785,108.37342521333814,2,"POLYGON ((108.36699471769704 21.613481640265544, 108.36699471769704 21.62498863938617, 108.36997463112657 21.62800196942575, 108.37987329381188 21.62800196942575, 108.37987329381188 21.618263274478114, 108.37800214565137 21.613481640265544, 108.36699471769704 21.613481640265544))"
38,40.308494128326956,122.0776040194805,1,"POLYGON ((122.06926256643654 40.29931168314441, 122.06926256643654 40.317676573509495, 122.08594547252446 40.317676573509495, 122.08594547252446 40.29931168314441, 122.06926256643654 40.29931168314441))"
39,31.810184562315552,120.94904078043506,4,"POLYGON ((120.94838135691273 31.802064639496464, 120.9458652235794 31.803492531821934, 120.94076497913495 31.809108697205286, 120.94076497913495 31.818340567902737, 120.95125406360006 31.818340567902737, 120.95600503096607 31.811956742830453, 120.95753507642061 31.809861096091037, 120.95753507642061 31.802064639496464, 120.94838135691273 31.802064639496464))"
40,31.94575153485082,120.18102925,1,"POLYGON ((120.17468224357941 31.941280902242145, 120.17468224357941 31.950222167459497, 120.18737625642058 31.950222167459497, 120.18737625642058 31.941280902242145, 120.17468224357941 31.941280902242145))"
41,26.45934744717057,119.697382634797,2,"POLYGON ((119.69945403625478 26.450120259532504, 119.69122715434862 26.45444434006294, 119.68773229200046 26.457185074326894, 119.68773229200046 26.466329448254605, 119.69885146530947 26.466329448254605, 119.7066388841129 26.464463119595717, 119.7066388841129 26.45466369069844, 119.69945403625478 26.450120259532504))"
42,25.731208983407313,119.62081494767844,1,"POLYGON ((119.61537185947684 25.725484679315123, 119.61537185947684 25.736933287499504, 119.62625803588004 25.736933287499504, 119.62625803588004 25.725484679315123, 119.61537185947684 25.725484679315123))"
43,35.09181549793032,119.36884837383016,5,"POLYGON ((119.35925889580162 35.083771369449074, 119.35925889580162 35.09283306713349, 119.36059066167464 35.09695114508053, 119.36573060306654 35.10052588745372, 119.3765321508887 35.10052588745372, 119.37773746831249 35.0964184294595, 119.37805085712235 35.092417401000425, 119.37805085712235 35.08476316969485, 119.3685722869469 35.083771369449074, 119.35925889580162 35.083771369449074))"
44,31.94384521889558,120.220091795733,8,"POLYGON ((120.22559250050247 31.93845899033603, 120.21164175691275 31.938809577525152, 120.19912014580163 31.940010266210052, 120.19912014580163 31.948016409804968, 120.2034404235794 31.949660309795977, 120.21292628096602 31.949660309795977, 120.24181592335938 31.94737006001968, 120.24181592335938 31.93933811333373, 120.2361584764206 31.93845899033603, 120.22559250050247 31.93845899033603))"
45,32.04383049134804,119.94931663797239,2,"POLYGON ((119.94497369630666 32.0388072557022, 119.94380120929367 32.0411368590829, 119.94380120929367 32.04886158749512, 119.9532435097539 32.04886158749512, 119.9548320764206 32.04709419434521, 119.9548320764206 32.0388072557022, 119.94497369630666 32.0388072557022))"
46,32.31721273338853,119.8182655745113,5,"POLYGON ((119.8216782931446 32.30804679602337, 119.8044816735794 32.31816608258064, 119.8044816735794 32.326265194181374, 119.81382767898465 32.326265194181374, 119.81743484914786 32.324887674780875, 119.83176089148908 32.31673952324376, 119.83176089148908 32.30804679602337, 119.8216782931446 32.30804679602337))"
47,35.16082119162273,119.39794967917165,1,"POLYGON ((119.38541539416764 35.15701047254204, 119.38541539416764 35.16463191070342, 119.41048396417571 35.16463191070342, 119.41048396417571 35.15701047254204, 119.38541539416764 35.15701047254204))"
48,34.7487946261712,119.41900310888528,13,"POLYGON ((119.41165610099873 34.74068804735558, 119.39299261034779 34.745991808694036, 119.39410079857937 34.753575162708835, 119.40094791793648 34.75812785958604, 119.44747571278423 34.75205120080818, 119.44747571278423 34.74465180802015, 119.43758106213488 34.74263446334464, 119.42224494005697 34.74068804735558, 119.41165610099873 34.74068804735558))"
49,34.61199653488447,119.55668804549144,2,"POLYGON ((119.55463538909665 34.604693058684006, 119.54881667357941 34.60630845466507, 119.54881667357941 34.619712551160134, 119.56087461927773 34.619712551160134, 119.56522183957847 34.612602701109054, 119.56522183957847 34.604693058684006, 119.55463538909665 34.604693058684006))"
50,35.30855326108397,119.51559297999998,1,"POLYGON ((119.51084502357939 35.30245915841335, 119.51084502357939 35.314647363754595, 119.52034093642058 35.314647363754595, 119.52034093642058 35.30245915841335, 119.51084502357939 35.30245915841335))"
51,32.02449172906427,120.78242097804925,3,"POLYGON ((120.7818751835794 32.01960376030726, 120.77397196643655 32.02130978071624, 120.77397196643655 32.02936244600317, 120.7842622364206 32.02936244600317, 120.78726461213489 32.02853519338245, 120.79090503096607 32.027231446976856, 120.79090503096607 32.01960376030726, 120.7818751835794 32.01960376030726))"
52,32.12718632540457,121.50149913450444,7,"POLYGON ((121.4991616735794 32.1161900410218, 121.49442858299967 32.11842093400366, 121.49442858299967 32.12985541457649, 121.4955084235794 32.13713644432507, 121.49654142357939 32.1388037081327, 121.50574482642061 32.1388037081327, 121.50822395142059 32.13256944725458, 121.508554515445 32.12403566494047, 121.508554515445 32.1161900410218, 121.4991616735794 32.1161900410218))"
53,35.367304821061204,119.54877678994917,1,"POLYGON ((119.54276938010115 35.359731742219545, 119.54276938010115 35.37487789990288, 119.55478419979724 35.37487789990288, 119.55478419979724 35.359731742219545, 119.54276938010115 35.359731742219545))"
54,39.92404668918422,119.64613246622628,5,"POLYGON ((119.64093556643653 39.91680213551564, 119.6392710235794 39.91807444555415, 119.63848764580162 39.9211657036276, 119.63848764580162 39.92859836655816, 119.64458648240293 39.930862293408, 119.65405107642061 39.930862293408, 119.65405107642061 39.92368602650123, 119.65000217184046 39.91680213551564, 119.64093556643653 39.91680213551564))"
55,35.37434284008191,119.55174635847547,1,"POLYGON ((119.54630031910176 35.36878032379182, 119.54630031910176 35.379905356372014, 119.55719239784916 35.379905356372014, 119.55719239784916 35.36878032379182, 119.54630031910176 35.36878032379182))"
56,38.9472597167519,121.84826452614352,1,"POLYGON ((121.8508841727074 38.93627933874149, 121.84290767357939 38.947237983133455, 121.84290767357939 38.95342290232891, 121.85325317124722 38.95342290232891, 121.8508841727074 38.93627933874149))"
57,32.00076604534634,120.75392487777778,1,"POLYGON ((120.7488886235794 31.996743537676405, 120.7488886235794 32.00478855301627, 120.75896113197616 32.00478855301627, 120.75896113197616 31.996743537676405, 120.7488886235794 31.996743537676405))"
58,31.380488225204623,121.49879814285713,1,"POLYGON ((121.49413828072227 31.3761463926188, 121.49413828072227 31.384830057790438, 121.50345800499203 31.384830057790438, 121.50345800499203 31.3761463926188, 121.49413828072227 31.3761463926188))"
59,31.969847607007868,120.43286930118087,2,"POLYGON ((120.42341891872502 31.96461753711305, 120.42341891872502 31.972689448800512, 120.43049668920442 31.97518118257731, 120.44211735419839 31.97518118257731, 120.44211735419839 31.966295463895097, 120.43459301828105 31.96461753711305, 120.42341891872502 31.96461753711305))"
60,31.96583651977182,120.37203236364125,2,"POLYGON ((120.36468810778992 31.960903988634648, 120.36468810778992 31.970017511262764, 120.36670873267029 31.9706679853006, 120.37949157642059 31.9706679853006, 120.37949157642059 31.96175102724243, 120.37424302569596 31.960903988634648, 120.36468810778992 31.960903988634648))"
61,30.00086080682957,122.06958784865347,3,"POLYGON ((122.06209542357938 29.994989060548562, 122.06209542357938 30.00280105845026, 122.06545764938585 30.005924890541397, 122.0671175158871 30.006776296558186, 122.07693190975394 30.006776296558186, 122.07693190975394 29.997503020617884, 122.0710849855115 29.994989060548562, 122.06209542357938 29.994989060548562))"
62,38.979521783386495,121.75970420588234,1,"POLYGON ((121.7547388353441 38.97576904521625, 121.7547388353441 38.98327452155674, 121.7646695764206 38.98327452155674, 121.7646695764206 38.97576904521625, 121.7547388353441 38.97576904521625))"
63,38.077177836396196,118.949598393653,2,"POLYGON ((118.94094735691272 38.071866502185074, 118.94094735691272 38.08193203805359, 118.94995616270985 38.081990068581085, 118.95907710975393 38.081990068581085, 118.95907710975393 38.074901988650296, 118.95186623946404 38.071866502185074, 118.94094735691272 38.071866502185074))"
64,30.64207538471402,121.18056690064711,1,"POLYGON ((121.17411652217093 30.637348011053266, 121.17411652217093 30.64680275837477, 121.1870172791233 30.64680275837477, 121.1870172791233 30.637348011053266, 121.17411652217093 30.637348011053266))"
65,31.98961970083504,119.9579471903846,1,"POLYGON ((119.95290857357939 31.985327146855074, 119.95290857357939 31.993912254815005, 119.96298580718984 31.993912254815005, 119.96298580718984 31.985327146855074, 119.95290857357939 31.985327146855074))"
66,38.99785655457602,121.8936755639141,2,"POLYGON ((121.8890869420979 38.993151804465185, 121.88671637094782 38.993289811272724, 121.88671637094782 39.00049902910217, 121.8890869420979 39.00271539882104, 121.9003710996764 39.00271539882104, 121.9003710996764 38.993151804465185, 121.8890869420979 38.993151804465185))"
67,31.369975515693778,121.50138618382351,1,"POLYGON ((121.49673767357939 31.365992101288757, 121.49673767357939 31.373958930098787, 121.50603469406764 31.373958930098787, 121.50603469406764 31.365992101288757, 121.49673767357939 31.365992101288757))"
68,25.69957814614527,119.60519296832358,1,"POLYGON ((119.59974288654236 25.69391054027328, 119.59974288654236 25.705245752017266, 119.6106430501048 25.705245752017266, 119.6106430501048 25.69391054027328, 119.59974288654236 25.69391054027328))"
69,40.80200404340414,121.043781692882,1,"POLYGON ((121.03799532153855 40.79668507371846, 121.03799532153855 40.807323013089835, 121.04956806422547 40.807323013089835, 121.04956806422547 40.79668507371846, 121.03799532153855 40.79668507371846))"
70,25.582644829675917,119.68814872654623,6,"POLYGON ((119.67975867357941 25.574000265860356, 119.67813033267032 25.57617650112815, 119.67813033267032 25.58441013256101, 119.68384435836202 25.592643635086546, 119.69353370325558 25.592643635086546, 119.69817349487552 25.584001798481427, 119.69817349487552 25.575206322993964, 119.68885875823877 25.574000265860356, 119.67975867357941 25.574000265860356))"
71,25.756732019936273,119.63219605555557,1,"POLYGON ((119.62728486802384 25.748400595809898, 119.62728486802384 25.765063444062648, 119.63710724308727 25.765063444062648, 119.63710724308727 25.748400595809898, 119.62728486802384 25.748400595809898))"
72,38.979850867393104,121.80387130188646,2,"POLYGON ((121.80108279200047 38.97462011859541, 121.79694804024605 38.97802155229635, 121.79694804024605 38.985062516712034, 121.80604955856342 38.985062516712034, 121.81072180718985 38.98233226367659, 121.81072180718985 38.97462011859541, 121.80108279200047 38.97462011859541))"
73,31.278288278065588,121.73745899369747,1,"POLYGON ((121.73252998240292 31.2740584578969, 121.73252998240292 31.282518098234277, 121.74238800499198 31.282518098234277, 121.74238800499198 31.2740584578969, 121.73252998240292 31.2740584578969))"
74,40.28924594723348,122.0920319600548,7,"POLYGON ((122.08977978721576 40.27729667105646, 122.08587986543988 40.28179907197811, 122.08158192357939 40.29312784547763, 122.08158192357939 40.30054294240158, 122.09135513980088 40.30054294240158, 122.09858285847189 40.29761079106808, 122.10155900499201 40.29225354093013, 122.10155900499201 40.28179907197811, 122.10027153197613 40.27729667105646, 122.08977978721576 40.27729667105646))"
75,39.09946133878956,118.50243856172929,2,"POLYGON ((118.49406409024607 39.092497487966135, 118.49406409024607 39.10622598853836, 118.50902542827245 39.10622598853836, 118.51133957642058 39.1050304234782, 118.51133957642058 39.0979397411363, 118.50902542827245 39.092497487966135, 118.49406409024607 39.092497487966135))"
76,30.04513408851616,121.97732503069898,9,"POLYGON ((121.98400573936887 30.021731163594097, 121.95101800960138 30.0616680307674, 121.95117430628174 30.062814338120184, 121.95757440253273 30.063821665223667, 121.97915426872828 30.064126198609486, 121.98603547805996 30.05329458976818, 121.99466251544494 30.03898343333079, 121.99620402322908 30.032537602036847, 121.99620402322908 30.021731163594097, 121.98400573936887 30.021731163594097))"
77,26.005088879580615,119.48166856397692,4,"POLYGON ((119.47875571524605 25.994753386929695, 119.47060370929368 25.99528161936595, 119.47060370929368 26.004435977885674, 119.47547707742557 26.016577892973963, 119.48578079381187 26.016577892973963, 119.49264943356346 26.01134582440746, 119.49264943356346 26.002225170014615, 119.48937727207279 25.994753386929695, 119.47875571524605 25.994753386929695))"
78,25.982757416214557,119.44913790526316,2,"POLYGON ((119.44329502357941 25.978351959896184, 119.44329502357941 25.98716287253292, 119.45498078694688 25.98716287253292, 119.45498078694688 25.978351959896184, 119.44329502357941 25.978351959896184))"
79,40.80681125853738,121.06385013448646,3,"POLYGON ((121.07917416318492 40.79802128218469, 121.06059427304174 40.8012476449621, 121.05149466643654 40.80568830590602, 121.05149466643654 40.813982405235514, 121.06465784308723 40.813982405235514, 121.06954447297232 40.81295519120017, 121.07917416318492 40.79802128218469))"
80,35.3357251152868,119.53417221464647,1,"POLYGON ((119.52952403469051 35.331614932707595, 119.52952403469051 35.33983529786599, 119.5388203946024 35.33983529786599, 119.5388203946024 35.331614932707595, 119.52952403469051 35.331614932707595))"
81,31.57315282271119,121.49883779959853,1,"POLYGON ((121.49382821949776 31.56903362031365, 121.49382821949776 31.57727202510872, 121.5038473796993 31.57727202510872, 121.5038473796993 31.56903362031365, 121.49382821949776 31.56903362031365))"
82,31.381425888955985,121.68176374605369,2,"POLYGON ((121.6787452235794 31.375583026034338, 121.67477192357939 31.37886542668272, 121.67477192357939 31.387254387386925, 121.68488262187513 31.387254387386925, 121.68874076872828 31.38399792033287, 121.68874076872828 31.375583026034338, 121.6787452235794 31.375583026034338))"
83,38.75935247044119,117.594058874269,1,"POLYGON ((117.58538617211741 38.75502079994118, 117.58538617211741 38.76368414094121, 117.6027315764206 38.76368414094121, 117.6027315764206 38.75502079994118, 117.58538617211741 38.75502079994118))"
84,26.745381161404275,119.63742412762238,1,"POLYGON ((119.62965776973327 26.74013995084289, 119.62965776973327 26.75062237196566, 119.64519048551149 26.75062237196566, 119.64519048551149 26.74013995084289, 119.62965776973327 26.74013995084289))"
85,31.596611131788837,121.44270710144927,1,"POLYGON ((121.43820675691273 31.5927769545112, 121.43820675691273 31.60044530906648, 121.4472074459858 31.60044530906648, 121.4472074459858 31.5927769545112, 121.43820675691273 31.5927769545112))"
86,31.348929828217603,121.71205528633035,2,"POLYGON ((121.7093249235794 31.34297071220854, 121.70518397913496 31.345944083462413, 121.70518397913496 31.354942483756503, 121.71442300499201 31.354942483756503, 121.71897677642056 31.351858165113907, 121.71897677642056 31.34297071220854, 121.7093249235794 31.34297071220854))"
87,31.350517533256976,121.67835090619907,2,"POLYGON ((121.67393677652058 31.345376413253245, 121.67258322357938 31.34688692191346, 121.67258322357938 31.35577374350036, 121.68177029070632 31.35577374350036, 121.68424357642057 31.353697756749455, 121.68424357642057 31.345376413253245, 121.67393677652058 31.345376413253245))"
88,40.70447632621558,120.96461174147763,3,"POLYGON ((120.95665256643656 40.69849881785186, 120.95544106357939 40.700394777799595, 120.95544106357939 40.710268613698354, 120.97076586213487 40.710268613698354, 120.9742869902137 40.70848203450189, 120.9742869902137 40.6999095192765, 120.96637135228265 40.69849881785186, 120.95665256643656 40.69849881785186))"
89,30.11299990457389,122.2019986608231,3,"POLYGON ((122.20120966600365 30.108297577120794, 122.19565720929369 30.108680172633722, 122.1911210682075 30.11002660893695, 122.1911210682075 30.1178188809688, 122.20023706442059 30.1178188809688, 122.20847796927774 30.116988730623028, 122.21295925823878 30.116435475327986, 122.21295925823878 30.108297577120794, 122.20120966600365 30.108297577120794))"
90,26.469928482624923,119.6332446870725,1,"POLYGON ((119.62758110004998 26.465424195478754, 119.62758110004998 26.474432769771088, 119.63890827409503 26.474432769771088, 119.63890827409503 26.465424195478754, 119.62758110004998 26.465424195478754))"
91,31.945280287347394,120.19041829501217,1,"POLYGON ((120.18397259024607 31.94126140143335, 120.18397259024607 31.949299173261434, 120.19686399977827 31.949299173261434, 120.19686399977827 31.94126140143335, 120.18397259024607 31.94126140143335))"
92,31.990798807327902,120.33872294425214,3,"POLYGON ((120.33066842357943 31.981386149876222, 120.33066842357943 31.99368421428628, 120.33145382357938 32.00030087278336, 120.34535364308724 32.00030087278336, 120.34711237774506 31.995366122207436, 120.34711237774506 31.98614937139666, 120.34501157642059 31.981386149876222, 120.33066842357943 31.981386149876222))"
93,32.00184679415602,120.34913228517321,2,"POLYGON ((120.34318332982936 31.99710557354857, 120.34318332982936 32.00559988422055, 120.34594513786513 32.00659846872859, 120.35508707642059 32.00659846872859, 120.35508707642059 31.998911211056356, 120.35361462403965 31.99710557354857, 120.34318332982936 31.99710557354857))"
94,19.954561401674418,110.01200117657307,1,"POLYGON ((110.00579717357941 19.947273150219615, 110.00579717357941 19.960645040988222, 110.01865975607055 19.96249031487814, 110.0172304366482 19.947273150219615, 110.00579717357941 19.947273150219615))"
95,19.10258313670385,108.6241544796015,2,"POLYGON ((108.61821195691273 19.096867413830584, 108.61821195691273 19.106770139537332, 108.62063223839422 19.10847334730537, 108.62975297035997 19.10847334730537, 108.62995624553825 19.106770139537332, 108.62995624553825 19.096867413830584, 108.61821195691273 19.096867413830584))"
