terminal_id,reference_pid,reference_name,center_distance_m,predicted_area_m2,reference_area_m2,area_ratio_predicted_to_reference,intersection_area_m2,iou,predicted_area_precision,reference_area_recall
298,"1,192",葫芦岛电厂,349.8397356353201,1719698.7421329687,2668547.5451151906,0.6444324911058447,1370757.2493691572,0.4542708298727292,0.797091499682663,0.5136716607797921
299,"1,383",宁德修理码头,468.9239995096253,1889189.8181269986,2081482.3481366578,0.9076175062537526,1407779.6219401958,0.549293268287147,0.7451763758370835,0.6763351239564628
300,"1,737",上海外高桥通用码头,333.80327944607114,1056842.2363091332,1152785.381846622,0.9167727600919092,550687.7173656934,0.33195157769333966,0.5210689906649545,0.47770185677021565
301,"1,117",福州修理码头,290.7693758306157,1200339.2295665583,1539315.5938625638,0.779787611034706,1014494.8241475611,0.5880583972327467,0.8451734302759517,0.6590557701048919
302,"1,327",揭阳南海炼油厂,910.3567355817373,1168339.0600066513,5819685.52483115,0.20075639053375638,1084323.9880942707,0.18366852626171148,0.9280901625321828,0.18632003111984832
303,"1,069",上海外高桥造船和海洋工程,399.8828067573708,1202313.021160862,8765397.270823073,0.13716583333455284,1202313.0211608622,0.13716583333455287,1.0000000000000002,0.13716583333455287
306,"1,827",新苏铁矿石码头,499.27662239587465,1290666.751826201,829101.5395738735,1.556705289064539,540021.7607031295,0.34184076382486833,0.4184052621941623,0.6513336846300877
307,"1,112",台州干散码头,535.2899607253884,1006453.648729497,1863940.893602357,0.5399600664291281,851096.4730594945,0.42148134840052687,0.8456390158989253,0.45661129919984617
308,"1,983",宁波北仑电厂,184.94512212707878,1583000.0326836705,1100846.6176442294,1.4379841908141857,1024694.7044884373,0.6176014843354107,0.6473118656550282,0.9308242293383665
309,"1,982",宁波宁海电厂,463.2595559035559,2797652.7486148267,1556133.661896608,1.797822910150958,868129.5088283117,0.24905764775905423,0.3103063842566379,0.5578759267826902
310,"1,852",龙口散货码头,560.7500485322754,1748934.2440321886,31160661.67265872,0.056126351308090315,1748934.244032188,0.0561263513080903,0.9999999999999998,0.0561263513080903
312,"1,109",舟山修理码头,246.6748035646057,917228.0537970721,1035840.7040690768,0.8854914179312896,673847.2238780896,0.5267635088797524,0.7346561425902175,0.6505317093941434
319,"1,783",台州码头_1,190.38287803352273,1034085.3576045103,452954.555902897,2.2829781578048514,408696.5359361944,0.379004076472111,0.3952251455169544,0.9022903746304509
320,"1,001",永港物流公司码头,20.10386178678179,1597159.78630067,117145.11890506306,13.634027616592737,117145.11890506306,0.07334589808098897,0.07334589808098897,1.0
321,"1,513",福州国际集装箱码头,780.2049137019778,1257269.3118499513,5324311.661872557,0.23613743741811133,993229.9108932783,0.177732196801257,0.7899897830416586,0.18654616295394696
323,"1,325",汕头广澳码头,486.10947589431606,1318256.011313041,2397640.0805491223,0.5498139699980015,1042031.122935487,0.38970970301232954,0.7904618784158459,0.43460698350389376
326,"2,109",南通其他码头,482.3777604625854,1198312.0678302208,1912827.5867884317,0.6264610967066526,682501.9930545947,0.2810225682719007,0.5695527996228883,0.356802671484099
327,"1,301",华滋船厂,686.937984417792,768065.2121805563,15022516.247232374,0.05112760069885485,768065.2121805564,0.05112760069885486,1.0000000000000002,0.05112760069885486
328,"1,594",华润大东船厂,838.583879597318,2354504.2379532116,5677075.407749079,0.41473894018377255,1914106.410840957,0.3128916690526958,0.812955177564218,0.3371641687598944
337,"1,834",董家口大唐码头,156.71540808161882,1521292.9865181788,352225.64843809063,4.319086339294711,340033.26003095176,0.22173883467751476,0.22351595849343547,0.9653847229433609
339,"1,447",大连通用码头,364.36005071108985,1490932.999966598,1594348.9161003658,0.9351359573243768,935539.4267537587,0.4351867404605481,0.6274858942519335,0.5867846224288245
341,"1,104",日照港裕廊码头,660.3949228885301,947334.4362410051,2504642.6380746122,0.378231377937911,759256.3815922427,0.2819662594950919,0.8014660425572088,0.3031396056468575
344,"1,349",漳州古雷电厂,144.7554171452681,1341598.0038258552,1727563.0603438218,0.7765840996616636,1170836.184598932,0.6167733443306528,0.8727175959266792,0.6777386084916117
