reference_index,overlapping_prediction_count,reference_area_m2,overlap_area_m2,reference_area_recall
535,1,941063.7517765774,936182.526104905,0.9948130765185063
536,0,457012.51887170994,0.0,0.0
537,1,4773922.232154505,760440.8654140905,0.15929058506487193
538,0,4340233.408096618,0.0,0.0
539,1,873987.4330448892,172995.76376924117,0.1979385025783956
540,1,487757.79672432365,418402.45275865926,0.8578078209483478
541,1,351366.60417170933,351366.6041717093,0.9999999999999999
542,1,874215.3939999831,36570.22322232973,0.041832051315182445
543,0,720983.4086969834,0.0,0.0
544,0,2935853.02196145,0.0,0.0
545,1,746375.1751474573,704199.9769097993,0.9434932998282992
546,1,1334427.2966667404,63323.004954346376,0.0474533195720146
547,1,308858.3045749732,308858.3045749732,1.0
548,1,249591.47812790071,109067.26400635045,0.4369831246820855
549,1,441789.3985188978,62842.343776655136,0.14224502441057787
550,0,1749530.7022933625,0.0,0.0
551,0,664018.3824662137,0.0,0.0
552,1,480075.59198752046,365.756318195331,0.0007618723473965717
553,1,1130595.9600512807,675138.3540907933,0.5971526327231621
554,2,8399838.913083006,1700969.3880184474,0.2025002390663868
555,1,963862.8630287626,588919.9109550599,0.610999690458544
556,1,142960.43413968736,142960.43413968734,0.9999999999999998
557,1,597048.0506596358,595245.4264642359,0.9969807719941329
558,2,910712.3843599848,588025.9051710793,0.6456768517365912
559,1,390645.97890505055,272865.8185683804,0.6984989819508739
560,2,1418696.5635163505,1374753.7115629097,0.9690258980789204
561,1,379627.57013535145,274283.02728015755,0.7225055524348913
562,1,294129.4396718203,120172.15789938165,0.4085689553329503
563,2,2818764.0254865196,272485.2108915667,0.09666832995874342
564,1,1152785.381846622,627415.1479850188,0.5442601527267599
565,0,1978698.0426901835,0.0,0.0
566,0,3917190.2871265123,0.0,0.0
567,1,548306.9921694173,537342.1636721783,0.9800023916276247
568,1,4797579.880340701,123460.25938225944,0.0257338621683339
569,1,276979.74287345796,276979.74287345796,1.0
570,0,8249260.590835224,0.0,0.0
571,0,1300983.2566634798,0.0,0.0
572,1,1038424.3495802223,221232.34897272495,0.21304618777685347
573,1,794447.2493181798,772756.8154917387,0.9726974524173172
574,1,621466.0201401743,405450.5378269863,0.6524098256177147
575,1,854612.4829552807,854438.5977146759,0.9997965332310575
576,1,17481840.139231697,980344.4103282614,0.05607787295390211
577,1,6708348.136346079,885094.3590767964,0.13193924064276305
578,1,2029607.8658334662,654438.6749124015,0.3224458704212076
579,0,6529270.466149723,0.0,0.0
580,0,4686674.93824281,0.0,0.0
581,0,2117967.724933651,0.0,0.0
582,1,7686495.88658283,2651440.308246845,0.3449478601653933
583,0,12136605.636798996,0.0,0.0
584,1,1702601.824390894,892654.339942554,0.5242883727449905
585,0,220646897.44737458,0.0,0.0
586,1,89523592.28781669,2405822.8300231206,0.02687361809933235
587,7,1249924917.8677273,15716252.510985853,0.012573757260393314
588,0,1314844.9663435132,0.0,0.0
589,0,12720064.547692252,0.0,0.0
590,1,4698851.998729618,2238230.159314038,0.4763355304485364
591,0,11129971.248964034,0.0,0.0
592,0,3244892.095202497,0.0,0.0
593,0,8221576.491004671,0.0,0.0
594,0,11739422.336863734,0.0,0.0
595,2,1251741.7505899095,875268.8933656766,0.6992407922426394
596,1,748905.0526919411,366697.4247973142,0.48964474665943214
597,0,2909542.727831078,0.0,0.0
598,1,251774.2039767478,251774.2039767478,1.0
599,1,105086.65739934187,105086.65739934186,0.9999999999999999
600,1,718463.4521120796,536400.1561102103,0.7465935177820743
601,3,2524521.2824384533,1915170.5881275928,0.7586272302199472
602,2,1446242.7897024155,1266143.4108817128,0.8754708544768195
603,0,507018.6218590387,0.0,0.0
604,0,535547.587187061,0.0,0.0
605,0,1686741.12391908,0.0,0.0
606,1,1644879.9985488632,788273.0609922457,0.47922830947404765
607,1,452954.555902897,427043.0099449824,0.9427943805394257
608,1,1767944.4520066343,1046422.194910314,0.5918863535121901
609,1,1620525.8969647677,868844.427151274,0.5361496713990273
610,0,7642960.016221412,0.0,0.0
611,3,20499586.138373133,1839035.082762504,0.08971083954324414
612,1,5143651.295524582,2335096.898751033,0.4539765167951349
613,2,2447075.214654235,1870165.6806287721,0.7642452791926223
614,1,2037286.9842598343,1730589.2038332252,0.8494577431671781
615,2,1570464.5902445703,1206003.6357559895,0.7679279388070617
616,1,832676.7282462507,577265.9268039953,0.6932653540345831
617,2,1900480.7670882111,1759881.1510970013,0.9260189219348812
618,0,2654118.0346795996,0.0,0.0
619,5,22653926.826209776,5344212.966712153,0.23590669325059754
620,1,5662144.585166574,2854097.0054358603,0.5040664296904201
621,0,318862.7929285829,0.0,0.0
622,1,807614.0669090635,807614.0669090635,1.0
623,0,1575276.5944743226,0.0,0.0
624,1,440033.85041222646,34482.09266991527,0.07836236379908552
625,0,7299660.336174895,0.0,0.0
626,2,654017.5310152586,654017.5310152587,1.0000000000000002
627,2,2866731.936636869,2093976.9817705697,0.7304404555617909
628,1,1371162.541026454,886979.2532278043,0.6468811878158592
629,1,2092887.711106137,187427.11325515865,0.08955430922574405
630,1,2808873.3726276066,1371211.7503270921,0.4881714368791106
631,1,1247931.7416805816,1176492.3384804802,0.9427537574259516
632,1,888873.5698920729,888873.5698920729,1.0
633,0,5863112.158308732,0.0,0.0
634,1,15282304.64574291,1087379.2625404298,0.07115283249135684
635,1,9008495.418963287,3815510.3575263093,0.42354579539381115
636,0,53266375.56174624,0.0,0.0
637,1,517478.9856893501,517478.9856893501,1.0
638,1,4763315.041976143,3547961.5598038607,0.7448513332706056
639,2,4123999.8823375106,2527836.464708318,0.6129574531596551
640,1,3612735.6973657394,1400187.2591166806,0.38756980205821323
641,1,829101.5395738735,573378.6580558044,0.691566268650881
642,2,1703858.7523097512,694371.7462605815,0.40752893707843507
643,0,23733626.619896255,0.0,0.0
644,2,38291024.77652889,3567571.045827971,0.09316990252020552
645,1,9271592.43581728,4690375.6945744725,0.5058867424386543
646,1,14232660.67945052,2934738.096561829,0.2061974329788582
647,1,2568223.0743085723,1195350.8913146004,0.46543888779459613
648,1,352225.64843809063,350147.00772261893,0.994098553797291
649,2,287547.6260007312,287547.6260007312,1.0
650,2,1481226.9204832944,1481220.51898668,0.9999956782471843
651,2,8270403.801821326,2581073.148692792,0.31208550519919986
652,3,12624683.5435445,1915927.654427649,0.15176044990112553
653,3,17254861.391474314,6743975.635363696,0.39084496144929437
654,1,4460970.320687552,2111793.2518622745,0.4733932530483171
655,1,5665239.432355553,1994292.9761048392,0.35202271676549973
656,0,3158803.4767715316,0.0,0.0
657,1,6238689.487069406,900862.5120129968,0.1443993187800364
658,1,1534491.371805651,536808.7025757073,0.34982842682526083
659,1,952605.2928277061,952605.2928277061,1.0
660,1,1950919.924186188,980360.9278925391,0.502512130681883
661,1,3947093.244620668,1399980.5151725835,0.3546864561866026
662,0,5914225.769376474,0.0,0.0
663,1,12584049.89402127,3820679.423388211,0.30361286355066264
664,2,23059589.592683192,4731539.811082916,0.20518751177532812
665,1,4426476.082184997,1192863.1626076498,0.26948370226341056
666,3,31160661.67265872,6545437.256647245,0.2100545015830137
667,0,115974569.69104642,0.0,0.0
668,1,2486945.1310520973,1664219.9658093574,0.6691824218515477
669,0,55601075.80929844,0.0,0.0
670,0,338000.4336837076,0.0,0.0
671,1,1520955.2975189162,1320920.6589713825,0.8684809219088533
672,1,1476660.3977744794,230479.69841731465,0.1560817224899359
673,0,1263260.0886879824,0.0,0.0
674,1,509351.90581721626,506442.4212602193,0.9942878694989294
675,1,1731735.5536352014,962000.0434202723,0.5555120938649518
676,1,396778.0575998076,308158.86626996665,0.7766529937015249
677,2,1262456.6326912213,993851.7410865207,0.7872363417093334
678,0,734331.2193448965,0.0,0.0
679,0,1596924.703430395,0.0,0.0
680,0,528622.1913972481,0.0,0.0
681,0,1550152.7122136832,0.0,0.0
682,1,419585.8788220618,352341.22913731006,0.8397356701480678
683,1,1039846.3045007561,1021344.6555552641,0.9822073234617351
684,1,819448.2053568633,771661.0661311889,0.9416837587619543
685,2,5198866.899881119,2203828.7745540477,0.42390559654536303
686,5,19283282.291149426,7777175.377679862,0.4033118045079599
687,0,383160.0733346547,0.0,0.0
688,2,1720919.1247753347,1608312.7834720735,0.9345661631147473
689,3,1060592.47187569,1060592.47187569,1.0
690,4,1875690.8520351239,1870439.115155975,0.9972001052980289
691,1,393002.3308770887,393002.33087708877,1.0000000000000002
692,1,400461.81678389566,400461.81678389566,1.0
693,1,346045.0307161762,346045.03071617626,1.0000000000000002
694,1,1719592.5638006872,1395523.922726153,0.8115433574809898
695,1,589115.6747503842,270213.4426937146,0.458676375922619
696,0,1045295.3270427153,0.0,0.0
697,0,3899394.360682901,0.0,0.0
698,0,2657627.9709167536,0.0,0.0
699,0,2628287.762961156,0.0,0.0
700,1,797122.4286314052,770417.0699924106,0.9664977954705833
701,1,436048.64700163424,402209.93243108975,0.922396927950065
702,2,397103.44654951454,54793.66590984841,0.1379833551835371
703,1,496752.82037119876,496752.82037119876,1.0
704,0,808650.0326098086,0.0,0.0
705,2,679386.5416004597,256040.68919856136,0.3768704169431962
706,1,857431.0976430661,857431.0976430661,1.0
707,1,337276.4855651953,337276.4855651953,1.0
708,2,1142302.882294706,1142302.8822947063,1.0000000000000002
709,2,762295.018439564,443512.8660516735,0.5818126254577326
710,1,725375.5002872007,650249.8288674572,0.8964320253579027
711,1,891082.3481728437,27186.77724369037,0.030509837053148466
712,4,3870887.0043802387,2778754.0399573226,0.7178597662016292
713,3,14277393.329048079,3620993.937673023,0.25361729933614197
714,0,581353.0568099909,0.0,0.0
715,2,7820571.366455564,1094574.6218109836,0.13996095304569367
716,1,9609074.939579863,1563011.2692226828,0.1626599104545044
717,0,695723.918632869,0.0,0.0
718,1,524403.5555835805,397048.11835325754,0.7571423079147586
719,1,633253.9477549874,520097.7808835512,0.8213099700797799
720,4,39848764.92229647,3744988.317701271,0.09398003488950915
721,1,3050483.8163224943,1094514.8174765508,0.35880040130684626
722,0,51941397.41080929,0.0,0.0
723,2,40584199.59576796,1094939.8054610337,0.026979460390176374
724,2,2264305.9385858653,480301.27852339216,0.21211854384984583
725,2,2575444.401989294,2436369.9351125276,0.9459998178297523
726,2,3900713.1400869144,3900713.1400869144,1.0
727,1,21295668.050617315,780617.8095693295,0.0366561785107606
728,0,40871111.99890552,0.0,0.0
729,1,2500559.229169054,1230675.6283223936,0.4921601592022086
730,1,903473.3107303379,488627.25718090485,0.5408319774116125
731,0,345841.9279986681,0.0,0.0
732,0,306555.5326524084,0.0,0.0
733,0,513730.8739101106,0.0,0.0
734,0,7490796.660930486,0.0,0.0
735,0,7678415.496285584,0.0,0.0
736,1,1503259.9418955664,1142288.5902361358,0.7598742961218959
737,2,1454475.98342194,1454475.98342194,1.0
738,2,969043.7444272398,969043.7444272398,1.0
739,2,976087.8767830608,976087.8767830608,1.0
740,3,2272103.735630203,2272103.735630203,1.0
741,1,1260265.0765746385,595453.3820531166,0.47248264918324995
742,0,3481040.978435781,0.0,0.0
743,3,9845039.257234808,4104125.467106864,0.41687243289465525
744,1,1000354.6484088544,544725.7517766949,0.5445326341444263
745,2,976189.1521299509,488061.2579854926,0.49996586923813874
746,1,346631.4656770754,346631.46567707544,1.0000000000000002
747,1,671741.4993292883,671741.4993292883,1.0
748,1,414975.4971200875,409907.5231930965,0.9877872935579027
749,0,304193.1920463643,0.0,0.0
750,1,550356.66319747,451201.7496805182,0.8198351720848073
751,1,2285156.954994748,1334971.7512032767,0.5841925861089682
752,0,1319357.2721887685,0.0,0.0
753,2,1051639.187916962,972622.8463103928,0.9248636390556337
754,2,760369.3513388191,736924.6915108617,0.9691667479933571
755,1,3128898.142201512,607904.7174531296,0.1942871547187548
756,1,2615098.070560041,749933.7381191486,0.2867707894253256
757,1,3568702.6348875975,844882.169086939,0.23674770792819222
758,1,1512606.4590433724,1248558.3898919951,0.8254350511511296
759,2,7099513.019709644,4455583.692567692,0.6275900445844829
760,1,953155.6112295478,953155.6112295476,0.9999999999999999
761,1,1039850.1445511259,1039850.144551126,1.0000000000000002
762,1,557414.6655201679,557414.6655201679,1.0
763,1,597451.9066313319,557185.7435852056,0.9326035073297152
764,1,1334718.4904378909,588975.817250554,0.4412734381594761
765,0,23525567.14504443,0.0,0.0
766,3,9510585.145104054,4385357.175560065,0.46110277219037343
767,1,4909825.011739212,2304252.7627867293,0.46931464100601245
768,3,2364478.827690777,1434720.9631350855,0.6067810573445812
769,1,1438972.6678322766,1368708.9741116345,0.9511709323662902
770,1,1311879.8721763901,1085960.462267123,0.8277895600803219
771,2,4813992.284133464,2683705.2026907057,0.5574801628860072
772,1,934138.3806157305,777299.9268775326,0.8321036187006694
773,2,2260649.960367502,2071949.2532787926,0.9165281178435809
774,2,2822183.6464321897,107366.11846913335,0.038043632846099795
775,1,1515651.6099376807,848690.4744693489,0.5599508943247483
776,1,1140953.5178055987,825220.0820274347,0.7232723061449378
777,2,3807259.3942986345,1636037.0157530718,0.4297151431822678
778,1,8403642.432642883,2010354.992794357,0.23922424221494576
779,1,2336185.5979146995,1358830.4743237759,0.5816449153426339
780,0,4626662.931448867,0.0,0.0
781,1,48154623.20231077,952661.9424953194,0.01978339522028706
782,1,1522851.3901387576,672891.758044424,0.4418630487529792
783,3,1400478.6126088363,1143231.9456252088,0.8163151763493026
784,1,1149895.6793683,1111949.858921077,0.9670006409032961
785,0,2000496.3492640061,0.0,0.0
786,2,3506353.204987537,210984.78203650232,0.06017214173871347
787,1,668825.4091618984,112726.30780314951,0.16854369803983113
788,0,3303394.437595754,0.0,0.0
789,1,1070258.003327346,469624.39583113295,0.43879550012343616
790,0,2012397.2408598526,0.0,0.0
791,1,2459377.669109395,1424563.2534074094,0.5792372888883232
792,1,277559.7153484039,266212.0201503611,0.959116202494304
793,1,1253788.4286071649,617638.9540307589,0.4926181642279909
794,1,1556133.661896608,927699.8013740152,0.5961568881193272
795,1,1100846.6176442294,1064812.170261679,0.9672666048067052
796,0,263996.43676454993,0.0,0.0
797,3,154085215.56765884,14830799.392884046,0.0962506320820367
798,1,358115.609823225,358115.609823225,1.0
799,1,439352.79476482765,439352.7947648276,0.9999999999999999
800,0,997473.2757016578,0.0,0.0
801,1,1013095.5167958988,600563.6177623732,0.592800587709406
802,1,671500.1449150103,671500.1449150103,1.0
803,1,529310.6459079621,444232.3914462601,0.8392659299044296
804,0,1381107.065246738,0.0,0.0
805,1,383769.2427056739,383769.24270567385,0.9999999999999999
806,0,755971.7281857878,0.0,0.0
807,1,4669268.532890806,1241806.3852852802,0.26595308805605605
808,1,455360.6344118913,373658.71749029134,0.8205775582091767
809,0,842740.67041885,0.0,0.0
810,0,854529.6051945491,0.0,0.0
811,1,348613.9206196875,68456.82147570574,0.1963685826257844
812,0,1280621.9168517326,0.0,0.0
813,1,2628365.469720122,2187621.7246063715,0.8323126101787197
814,1,821274.1726928395,744968.3219456689,0.9070884568341231
815,1,1318061.7520004022,494923.6267345126,0.3754935047492081
816,1,731543.777611072,797.2887124603945,0.0010898714975937861
817,0,249326.88281423878,0.0,0.0
818,0,2577568.4493375625,0.0,0.0
819,1,218330.81796097325,210983.80564595235,0.9663491742318568
820,2,7701740.104190323,2966777.9478864674,0.3852087849955257
821,0,448816.3617067293,0.0,0.0
822,1,515727.6954402719,416722.6371101221,0.8080284242915631
823,1,1569644.8016156924,595904.4065387225,0.379642837618636
824,1,205270.81488502282,205270.81488502282,1.0
825,0,2457373.968699016,0.0,0.0
826,0,379938.335559437,0.0,0.0
827,1,583794.2057354134,583794.2057354134,1.0
828,0,1641304.1014072876,0.0,0.0
829,1,224266.12547494727,224266.12547494727,1.0
830,1,1076490.7692714205,861217.8709961307,0.8000234610269918
831,1,465856.4206789563,38024.837361484795,0.08162351246778138
832,1,545156.3942985762,536917.3154485436,0.984886761053893
833,1,1205625.3000665957,701585.3117221405,0.5819265004503362
834,1,430579.9059371608,429816.0228640826,0.9982259202936663
835,2,1037157.1560497826,792531.3719939986,0.7641381707402093
836,1,419946.80306156387,415289.1567372005,0.9889089611102944
837,2,1092896.0428859838,1088356.756718701,0.9958465526553687
838,1,446468.12004809536,446468.12004809536,1.0
839,0,714159.238386184,0.0,0.0
840,1,611867.122112469,611579.063055399,0.9995292130486182
841,0,943198.8890934271,0.0,0.0
842,0,418931.2746878833,0.0,0.0
843,2,482322.47566109046,443918.17744640977,0.9203763039198158
844,1,480712.30616540246,384168.4420114528,0.799164983055934
845,0,77190.8798026975,0.0,0.0
846,0,302976.7433792541,0.0,0.0
847,0,363805.0484881548,0.0,0.0
848,0,915959.498857456,0.0,0.0
849,0,451269.8009674313,0.0,0.0
850,1,697461.3226609675,482922.46110458183,0.6924003459605861
851,1,384321.32534577645,384321.32534577645,1.0
852,1,1326971.2048851887,846797.9409150184,0.638143418483813
853,1,250004.7470921251,247942.10396802326,0.9917495841655288
854,1,1184817.5715394975,600433.4505046812,0.5067729116512896
855,1,650996.1499767769,648982.3310705797,0.9969065578862962
856,1,3956246.9774316307,101890.1977625499,0.025754256077484914
857,1,326251.14494935574,326251.14494935574,1.0
858,3,586001.261610298,586001.2616102976,0.9999999999999994
859,2,306804.20457529253,306804.20457529253,1.0
860,1,491690.18179188017,384166.3282185324,0.7813178754525957
861,1,560970.8113348576,556807.5128674661,0.9925784044672756
862,1,411658.3951432955,30771.636567721533,0.0747504166822837
863,1,965171.6290113536,593472.1444188881,0.6148876806778859
864,0,1208654.7344758639,0.0,0.0
865,1,532412.0996490864,530958.979228842,0.9972706848300364
866,1,557555.7791041549,472418.9119605911,0.8473034083148483
867,0,2624206.426423134,0.0,0.0
868,0,352685.52123374975,0.0,0.0
869,0,632678.0399338738,0.0,0.0
870,1,716603.5785056704,521582.34151203296,0.7278533866655896
871,0,186937.50665065122,0.0,0.0
872,1,142494.39020790142,142494.39020790145,1.0000000000000002
873,1,625265.2706310098,619764.1418672788,0.991201928170136
874,1,603788.9469092466,603759.5749752157,0.9999513539719777
875,0,502383.8852199196,0.0,0.0
876,1,904466.0956942401,560168.0783614437,0.6193356290834496
877,1,890022.3459680232,457561.00650911994,0.5141005825100478
878,0,2470943.5485605905,0.0,0.0
879,0,2129240.2406016476,0.0,0.0
880,2,4655425.559440825,2357489.085428035,0.5063960437832022
881,2,823870.9661204021,741241.3377763426,0.8997056192753565
882,1,671728.5251277237,658172.7315216459,0.9798195355727967
883,1,1702561.064023521,721015.0304501541,0.4234884995820586
884,1,2191756.3513956047,486158.4443195462,0.22181226668282905
885,0,1578446.379609806,0.0,0.0
886,2,474438.5400466928,102446.80898616332,0.2159327296135782
887,1,1178625.1542255394,639145.9425659032,0.5422809281428228
888,3,2125395.985788584,1482466.283940319,0.6975012157041788
889,1,345639.4534916808,345639.45349168073,0.9999999999999998
890,1,3946568.780016372,802520.9488489812,0.2033465001072785
891,1,1833257.006884809,898979.4220933428,0.4903728275507578
892,4,6508337.21452517,2651510.371367083,0.40740211884680744
893,3,3890329.8661478157,3769869.4840706172,0.96903594650793
894,0,342657.47996508307,0.0,0.0
895,1,1234678.6337091422,1234678.6337091422,1.0
896,1,2345691.7432603054,1314087.0066503286,0.5602129991828607
897,0,2317695.5818801215,0.0,0.0
898,2,3492063.1726085613,745514.4264137768,0.21348824163936292
899,1,2433406.516571763,37726.64742093352,0.015503635403296141
900,1,2808773.9449257115,2341960.1043942673,0.8338015626445187
901,1,2571129.6234387,19296.157444957556,0.007504933733815544
902,1,1708945.557303554,21204.04063641397,0.012407674747620747
903,1,1912827.5867884317,738343.7297735008,0.38599596475558634
904,0,1796620.6799132952,0.0,0.0
905,0,1890595.3840172102,0.0,0.0
906,0,1098350.7718960417,0.0,0.0
907,0,628817.7780893088,0.0,0.0
908,1,768422.1840571837,107357.19935489233,0.13971121810676815
909,1,530925.1141332693,529908.2888752806,0.998084804747561
910,2,1231173.2978419156,608079.3878260312,0.49390235224554835
911,1,1098925.6354670892,604952.236813699,0.5504942439135739
912,1,746498.4532941274,619202.7041655271,0.8294762051188812
913,1,1228513.232918016,162945.20286567544,0.1326360990663822
914,2,3167769.7997261574,869464.5501541925,0.2744721381677907
915,1,3408300.800775647,1017718.4008433656,0.29859993595980655
916,0,6320458.530709494,0.0,0.0
917,1,3679925.0132899815,1596182.0839591385,0.43375397003867094
918,1,2238694.011474277,159515.94523710612,0.07125401882504612
919,1,2190828.71438664,699177.5297075232,0.31913838134227207
920,1,5505724.23801506,3157920.364868379,0.573570383904095
921,0,2576162.676811332,0.0,0.0
