cluster_id,lat,lon,count,type,polygon,distance_to_coast
0,35.28385725721925,119.6703211425611,195,anchorage,"POLYGON ((119.77575752173914 35.1962198173913, 119.7249668283582 35.21051432835821, 119.62844432682927 35.24796108292683, 119.59321396825396 35.26527098412698, 119.63462674683544 35.335914525316454, 119.64162558000001 35.347845533333334, 119.65178572 35.36376796, 119.65861008333334 35.37100643055555, 119.72821196874999 35.33246636458333, 119.75235289873419 35.30588856962025, 119.76561881666666 35.279369116666665, 119.77575752173914 35.1962198173913))",18592.434685943936
1,39.14008433722095,119.15102698736251,487,anchorage,"POLYGON ((119.18111373913042 38.97915458152174, 119.10073971874999 38.984860822916666, 119.09257914999999 38.99735145, 119.06759491911764 39.05240555147059, 119.08325802739726 39.175312863013694, 119.1347899030733 39.202837371158395, 119.2973632909091 39.20794110303031, 119.3293155 39.192986, 119.35089711842106 39.178577276315785, 119.18634336666668 38.98319481, 119.18169218106996 38.97918144444445, 119.18111373913042 38.97915458152174))",16209.9151536178
10,38.90258265677712,118.66703438676036,480,anchorage,"POLYGON ((118.70698488235294 38.83842489705882, 118.61706428571428 38.847312274725276, 118.58782414746544 38.85227180645162, 118.57053392548076 38.85690103605769, 118.5625752875 38.8595200375, 118.55959830508475 38.86054545762712, 118.55907750000001 38.86073221621621, 118.55347983653846 38.86722425, 118.55399889589042 38.87572480547945, 118.55869698333332 38.90156540833333, 118.64165820895522 38.938864194029854, 118.65257392356689 38.941736675159234, 118.71078890109891 38.94734174725275, 118.79727183870968 38.92500370967742, 118.82101044000001 38.88262373333334, 118.80092069999999 38.85049927777778, 118.70980253488372 38.83873169767442, 118.70698488235294 38.83842489705882))",12833.864248900878
13,39.853584129830324,119.706183631602,278,anchorage,"POLYGON ((119.64993071698115 39.71390042138365, 119.5975155047619 39.76298457142857, 119.59401392391304 39.78802058695652, 119.58603378947369 39.91030948872181, 119.67137628787879 39.93321975757576, 119.71540637820512 39.939218102564105, 119.88130092857143 39.84346166071429, 119.86401860000001 39.79133788717949, 119.81470611111112 39.762719470085464, 119.68257223033707 39.722576247191014, 119.64993071698115 39.71390042138365))",11766.774633127474
20,31.431763845654768,121.52835872546387,557,anchorage,"POLYGON ((121.7379855510204 31.278005061224487, 121.56722206779662 31.286132508474576, 121.56719930612245 31.28613793877551, 121.22313641584158 31.643740356435647, 121.23492930232558 31.662122984496126, 121.26630102941175 31.66527922058824, 121.70148983475782 31.371425710826212, 121.72546907272728 31.348126127272728, 121.73172713432835 31.33722785074627, 121.7583258653846 31.283075865384617, 121.75682396721311 31.278539032786885, 121.7379855510204 31.278005061224487))",5784.536007155127
22,27.931659198432968,121.19757139488304,126,anchorage,"POLYGON ((121.31715002877698 27.862214244604317, 121.24399274074074 27.867347555555554, 121.11679 27.899737651515153, 121.110919625 27.940778024999997, 121.15376743859649 27.956442561403506, 121.15435217977527 27.956440640449436, 121.19427152112675 27.95563543661972, 121.29660346551724 27.92093822413793, 121.3314672745098 27.892707901960787, 121.335681984375 27.863372109375, 121.31715002877698 27.862214244604317))",7241.732572295374
26,38.98037963539988,121.75664730744683,147,anchorage,"POLYGON ((121.84745824590165 38.94805642622951, 121.65524606779661 38.96652123728814, 121.69867389855072 39.0178591884058, 121.74584932727272 39.023767672727274, 121.85934752702704 39.017206554054056, 121.89321578888888 38.996231622222226, 121.89870992 38.9771566, 121.84745824590165 38.94805642622951))",3624.106401156351
28,26.247662675404285,119.85811482866079,191,anchorage,"POLYGON ((119.84168540677966 26.174287101694915, 119.82958223728814 26.177769932203393, 119.80509296969697 26.188104939393938, 119.77707619 26.23501524, 119.79308267708332 26.264384979166667, 119.79346133846154 26.26494013846154, 119.85548924237429 26.326311408903546, 119.86121430187143 26.32443662815297, 119.87465144847329 26.319899797709922, 119.95205909090909 26.256950506493506, 119.9453686484375 26.2407753515625, 119.93509945263158 26.228832252631577, 119.91715212745098 26.21023685294118, 119.86934924175823 26.182450164835164, 119.84168540677966 26.174287101694915))",7911.089307598252
29,36.77323288140926,122.48487053169545,279,anchorage,"POLYGON ((122.57394972881356 36.56024494915254, 122.41612609375 36.5787495625, 122.37771578947367 36.591525092105265, 122.29133482178217 36.66675497029703, 122.28915718032786 36.67998186885246, 122.37468011926606 36.86496190825688, 122.4387579423077 36.88748899038462, 122.6392871 36.921090125, 122.66900035169492 36.89465105508474, 122.6939164883721 36.819966860465115, 122.7075934375 36.76667815625, 122.70203234042555 36.62289434042553, 122.57394972881356 36.56024494915254))",14055.734657432999
30,32.009606444644014,120.39444283295173,93,anchorage,"POLYGON ((120.32887103448276 31.95653924137931, 120.32907994736843 31.981475905263157, 120.33592783870968 31.992972725806453, 120.39835815555556 32.041695044444445, 120.46172521794873 32.07426988461538, 120.49213112499999 32.076083430555556, 120.49510181967214 32.076016459016394, 120.50885427659576 32.068322829787235, 120.4498318955224 31.98007067910448, 120.44913343548387 31.979306741935485, 120.43678950793651 31.970825904761902, 120.43497418918919 31.97019964864865, 120.43225392045453 31.96945665909091, 120.42792532978723 31.968454702127662, 120.42668915094339 31.96826588679245, 120.35549872340427 31.958779808510638, 120.32887103448276 31.95653924137931))",3487.2673564789293
32,26.468616246201304,120.0328782878629,89,anchorage,"POLYGON ((120.0558815 26.398691515151516, 120.00325331707319 26.422861512195123, 120.00166592592592 26.451311207407407, 120.00165660439559 26.469705164835165, 120.00184789814814 26.480111851851852, 120.00237687837839 26.480657702702704, 120.08332100826446 26.561382917355374, 120.08783754545455 26.563818090909088, 120.11754616666667 26.528317819444442, 120.11978271014493 26.41944443478261, 120.0558815 26.398691515151516))",15117.299127374718
33,23.261677595558396,116.85412173777218,67,anchorage,"POLYGON ((116.85180619018405 23.242454263803683, 116.84457462068966 23.24327782758621, 116.83542315625 23.247012453125, 116.83279072602741 23.249560273972605, 116.83479027631579 23.26554906578947, 116.8528903627451 23.28949485294118, 116.92512497345133 23.3275202920354, 116.92134001136364 23.283734227272728, 116.87807180392157 23.256316725490198, 116.85718806060606 23.243449015151516, 116.85180619018405 23.242454263803683))",6301.129881190049
35,22.141539236800377,113.77378293178552,26,anchorage,"POLYGON ((113.79021569565217 22.125654704347827, 113.76871769736842 22.12834438157895, 113.75956129824561 22.14902636842105, 113.76484360526315 22.15478905263158, 113.77055005882352 22.156180294117647, 113.77833931250001 22.15718989583333, 113.78461843548388 22.15003885483871, 113.79021569565217 22.125654704347827))",16962.262670436372
36,21.059281223962447,110.73108690557446,163,anchorage,"POLYGON ((110.7292401902174 20.992793652173912, 110.66607655172415 21.005024637931037, 110.67707133628319 21.072880517699115, 110.67921999475065 21.078883732283465, 110.68562154867257 21.082019371681415, 110.69775956410257 21.086018, 110.72180662204724 21.090145677165353, 110.81094772151899 21.084152069620252, 110.83897782513662 21.069504590163934, 110.81744042592592 21.05281337962963, 110.74721381699345 21.001476673202614, 110.7292401902174 20.992793652173912))",17490.444026861373
37,24.988720985168793,119.09168553638561,56,anchorage,"POLYGON ((119.16393245454545 24.927008909090908, 119.08452733766235 24.95310225974026, 119.03676253125 25.015413854166667, 119.06470207017543 25.105010640350876, 119.0679690652174 25.10297282608696, 119.14033027272727 24.983701151515152, 119.16393245454545 24.927008909090908))",8949.400211703476
38,26.45995571011606,119.93932869227707,426,anchorage,"POLYGON ((119.94698452659576 26.39679529787234, 119.94607681081082 26.397128554054053, 119.92981294565217 26.40339658695652, 119.86819494444444 26.46000275925926, 119.84044091304348 26.508125458937197, 119.99865065546219 26.48199631932773, 119.99967443636363 26.47926027272727, 119.99965792 26.468542760000002, 119.99889609433963 26.436621320754718, 119.9937380909091 26.415029136363636, 119.94698452659576 26.39679529787234))",9968.93090794899
41,35.47197782383453,119.88420088879793,150,anchorage,"POLYGON ((119.89924227272726 35.445258350649354, 119.87617465079364 35.45571673015873, 119.85650136231882 35.47096478260869, 119.85408598630136 35.4747654520548, 119.85307659016394 35.477427786885244, 119.85301008163266 35.482067479591834, 119.8789183041237 35.49710197938144, 119.88770835172414 35.50044483448276, 119.93694060493827 35.50434516049383, 119.92233783794465 35.468683909090906, 119.89924227272726 35.445258350649354))",18542.663114496903
49,33.28451345770115,120.87410149212948,47,anchorage,"POLYGON ((120.88355751274787 33.19067355524079, 120.86436249230769 33.22978646153846, 120.85747262666666 33.243919973333334, 120.85724596212121 33.24459406818182, 120.85700488764044 33.24531314606742, 120.85699308870967 33.24538036290323, 120.8629774076923 33.35403316153846, 120.87221437837837 33.35828052972973, 120.89191862068965 33.27964040229885, 120.88355751274787 33.19067355524079))",13928.858379533596
53,25.776530131519742,119.8312489843637,76,anchorage,"POLYGON ((119.81681504166666 25.753207041666666, 119.8063482685185 25.788640592592596, 119.80887431250001 25.78874725, 119.85648091791046 25.78322822761194, 119.86373357831326 25.779475728915664, 119.86807293 25.77685963, 119.82994448520711 25.758769621301774, 119.81681504166666 25.753207041666666))",15513.06390906762
54,25.959459971973146,119.80502874595906,50,anchorage,"POLYGON ((119.76638260714286 25.93153429761905, 119.76649213333334 25.95420035238095, 119.77275734146342 25.961725914634144, 119.7900799605263 25.971245894736843, 119.79841195698926 25.97446312903226, 119.82960058163266 25.978092469387757, 119.84041032515339 25.978912656441718, 119.84713537288135 25.978216610169493, 119.84853410526316 25.957235122807017, 119.83814565909091 25.94615405681818, 119.76638260714286 25.93153429761905))",11850.490611728546
58,33.88413333398337,120.57143005914924,25,anchorage,"POLYGON ((120.59743800000001 33.84072757777778, 120.55351554347827 33.86496780434783, 120.5431990338983 33.93683300847458, 120.5610152716763 33.94256467630058, 120.627485 33.853854687500004, 120.59743800000001 33.84072757777778))",16287.00107443814
59,33.820989292558416,120.48092280459653,10,anchorage,"POLYGON ((120.44970501749272 33.814326976676384, 120.48582509790211 33.82303086713287, 120.48607264634147 33.82305056097561, 120.48154249425286 33.819305793103446, 120.44970501749272 33.814326976676384))",3904.831460640917
60,35.96974277301985,120.39313530866922,68,anchorage,"POLYGON ((120.410168734375 35.95059903125, 120.39468624615385 35.95161761538461, 120.37387782666667 35.959257066666666, 120.36631627559055 35.96411237795276, 120.36234048529411 35.972263205882356, 120.35772187254902 35.99564969607843, 120.41814576666667 35.983650716666666, 120.43756376785714 35.97683817857143, 120.44211177941176 35.97489867647059, 120.44039986740331 35.96268151933702, 120.43524749315068 35.95620189041096, 120.410168734375 35.95059903125))",10063.902996728266
62,36.04368991876637,120.2381998361353,52,anchorage,"POLYGON ((120.24673823809523 35.978935071428566, 120.19017346031745 35.997504063492066, 120.18949426206896 35.998141813793104, 120.18967244444444 36.000122472222216, 120.2124555 36.066804160714284, 120.21302008510638 36.06759880851064, 120.25081865106384 36.108840674468084, 120.32441352439025 36.10024137804878, 120.32731817777777 36.096452633333335, 120.24673823809523 35.978935071428566))",6095.33235022886
64,38.88920244463513,122.00283519714074,43,anchorage,"POLYGON ((122.03143960180996 38.81544321266968, 121.96450650847457 38.839474762711866, 121.96206614705882 38.91488807352941, 121.98677832394367 38.935147690140845, 122.00369686936938 38.94206351801802, 122.02247684693877 38.94062632653061, 122.05246969444445 38.934799194444444, 122.06304486153846 38.9185396923077, 122.04666501851852 38.85165517592592, 122.03143960180996 38.81544321266968))",16564.62589855577
65,30.390523561673803,122.44848188888459,284,anchorage,"POLYGON ((122.56698243333334 30.319453866666667, 122.37150063580246 30.33565750617284, 122.31080706493506 30.39072466233766, 122.48811338372093 30.46118177906977, 122.49129353333333 30.46070255, 122.4918218548387 30.460404177419356, 122.56694193636363 30.415183181818183, 122.56707025806452 30.40453358064516, 122.56698243333334 30.319453866666667))",4232.4544652734685
