port_id,lat,lon,berth_count,polygon
130,28.157941643356722,121.10057225423611,2,"MULTIPOLYGON (((121.09867387878789 28.154980692307696, 121.09948812244897 28.154980692307696, 121.09948812244897 28.152822647058816, 121.09867387878789 28.152822647058816, 121.09867387878789 28.154980692307696)), ((121.09999999999998 28.156406892307693, 121.09999999999998 28.161164600000003, 121.10176766666666 28.161164600000003, 121.10176766666666 28.156406892307693, 121.09999999999998 28.156406892307693)))"
131,32.07596778946,120.4932330796785,2,"POLYGON ((120.49123325000002 32.076072347826084, 120.49528159322034 32.07613297368421, 120.49528159322034 32.07587377777778, 120.49123325000002 32.07579375, 120.49123325000002 32.076072347826084))"
132,37.67304878700527,120.22129936709639,2,"MULTIPOLYGON (((120.22015726666667 37.6741646, 120.22110506060608 37.6741646, 120.22110506060608 37.6733325, 120.22015726666667 37.6733325, 120.22015726666667 37.6741646)), ((120.22200616666666 37.67238038888889, 120.22264177419353 37.67238038888889, 120.22264177419353 37.67157119354838, 120.22200616666666 37.67157119354838, 120.22200616666666 37.67238038888889)))"
133,37.66108166749042,120.31078402139472,7,"MULTIPOLYGON (((120.31413465333331 37.658599333333335, 120.3135140378788 37.658599333333335, 120.3135140378788 37.65907005333332, 120.31413465333331 37.65907005333332, 120.31413465333331 37.658599333333335)), ((120.31600358536583 37.65791736585365, 120.31653191228068 37.65791736585365, 120.31653191228068 37.65740266666666, 120.31600358536583 37.65740266666666, 120.31600358536583 37.65791736585365)), ((120.3049135 37.66303854761904, 120.3050214 37.66303854761904, 120.3050214 37.662889400000005, 120.3049135 37.662889400000005, 120.3049135 37.66303854761904)), ((120.30766247368419 37.660723843373496, 120.30810813253012 37.660723843373496, 120.30810813253012 37.66039594736842, 120.30766247368419 37.66039594736842, 120.30766247368419 37.660723843373496)), ((120.30628269999997 37.66428654545455, 120.30628269999997 37.66490877777777, 120.30689325925925 37.66490877777777, 120.30689325925925 37.6642881111111, 120.30882566666666 37.6642881111111, 120.30882566666666 37.66421533333334, 120.30628269999997 37.66428654545455)), ((120.30187809615384 37.659904983606545, 120.30185696721313 37.659904983606545, 120.30185696721313 37.65993229126213, 120.30187809615384 37.65993229126213, 120.30187809615384 37.659904983606545)))"
134,31.834229751629646,120.84306095337398,4,"MULTIPOLYGON (((120.84566885714285 31.83184754761905, 120.84566885714285 31.82973371428572, 120.84429907142855 31.82973371428572, 120.84429907142855 31.83184754761905, 120.84566885714285 31.83184754761905)), ((120.83913081818183 31.839812327868852, 120.83913081818183 31.841077363636362, 120.84000181967214 31.841077363636362, 120.84000181967214 31.839812327868852, 120.83913081818183 31.839812327868852)), ((120.84069663934429 31.838623393442628, 120.84121872222224 31.838623393442628, 120.84121872222224 31.837647399999998, 120.84069663934429 31.837647399999998, 120.84069663934429 31.838623393442628)), ((120.84187244444443 31.83630897222222, 120.842517754717 31.83630897222222, 120.842517754717 31.83515316981132, 120.84187244444443 31.83515316981132, 120.84187244444443 31.83630897222222)))"
135,21.566715261794474,108.3355390159547,1,"POLYGON ((108.33551579310343 21.56652647761194, 108.33551579310343 21.566904045977008, 108.33556223880596 21.566904045977008, 108.33556223880596 21.56652647761194, 108.33551579310343 21.56652647761194))"
136,19.727450729640783,109.20223828084632,3,"MULTIPOLYGON (((109.20528825 19.7261131641791, 109.20758628985506 19.7261131641791, 109.20758628985506 19.724987625, 109.20528825 19.724987625, 109.20528825 19.7261131641791)), ((109.20060706382978 19.72934096629214, 109.20060706382978 19.72837855319148, 109.19780802247189 19.72837855319148, 109.19780802247189 19.72934096629214, 109.20060706382978 19.72934096629214)), ((109.19402566666666 19.731220499999996, 109.19402566666666 19.730858111111107, 109.19316475000002 19.730858111111107, 109.19316475000002 19.731220499999996, 109.19402566666666 19.731220499999996)))"
137,35.36655535714286,119.57137543529413,1,"POLYGON ((119.5709219 35.36567699999999, 119.5709219 35.36743371428572, 119.57182897058824 35.36743371428572, 119.57182897058824 35.36567699999999, 119.5709219 35.36567699999999))"
138,26.391204829815834,119.77650658463061,4,"MULTIPOLYGON (((119.78421303124999 26.395929265624993, 119.78421303124999 26.395824499999996, 119.78407418085108 26.395824499999996, 119.78407418085108 26.395929265624993, 119.78421303124999 26.395929265624993)), ((119.78731785 26.397752405000002, 119.78731785 26.397820064814816, 119.78733936111111 26.397820064814816, 119.78733936111111 26.397752405000002, 119.78731785 26.397752405000002)), ((119.77687927272727 26.391484319999996, 119.77687927272727 26.390483230769227, 119.77543424175825 26.390483230769227, 119.77543424175825 26.391484319999996, 119.77687927272727 26.391484319999996)), ((119.77938544230767 26.39303969230769, 119.77938544230767 26.39332359322034, 119.77981706779661 26.39332359322034, 119.77981706779661 26.39303969230769, 119.77938544230767 26.39303969230769)))"
139,26.381355697881087,119.76059250175636,2,"MULTIPOLYGON (((119.75782121621621 26.37995779069768, 119.75839160465117 26.37995779069768, 119.75839160465117 26.37959756756757, 119.75782121621621 26.37959756756757, 119.75782121621621 26.37995779069768)), ((119.76062382692308 26.381316978723408, 119.76062382692308 26.382127289473686, 119.76171578124999 26.382127289473686, 119.76171578124999 26.381316978723408, 119.76062382692308 26.381316978723408)))"
140,32.02968491695379,120.58434769264566,2,"MULTIPOLYGON (((120.58338053465347 32.03031213207547, 120.58528595744681 32.03031213207547, 120.58528595744681 32.02907678723403, 120.58338053465347 32.02907678723403, 120.58338053465347 32.03031213207547)), ((120.5865311304348 32.02826752173913, 120.58664959090909 32.02826752173913, 120.58664959090909 32.02813952272727, 120.5865311304348 32.02813952272727, 120.5865311304348 32.02826752173913)))"
141,31.699923666311307,121.13410432929105,1,"POLYGON ((121.1339002835821 31.699811571428572, 121.1339002835821 31.700035761194034, 121.13430837499997 31.700035761194034, 121.13430837499997 31.699811571428572, 121.1339002835821 31.699811571428572))"
142,31.9897506140596,120.61577091881449,5,"MULTIPOLYGON (((120.6337797752809 31.99012188764045, 120.63097741071427 31.99012188764045, 120.63097741071427 31.99038158928572, 120.6337797752809 31.99038158928572, 120.6337797752809 31.99012188764045)), ((120.62676825925928 31.98943750925926, 120.62676825925928 31.989331007692314, 120.62650484883721 31.989331007692314, 120.62650484883721 31.98943750925926, 120.62676825925928 31.98943750925926)), ((120.61689650000001 31.988993292929283, 120.6110387070707 31.988993292929283, 120.6110387070707 31.99040175, 120.62255136708862 31.990167176470578, 120.61689650000001 31.99002423076923, 120.61689650000001 31.988993292929283)))"
143,21.168279704013464,110.40334444560078,2,"MULTIPOLYGON (((110.40308227777778 21.168810170731703, 110.4035543902439 21.168810170731703, 110.4035543902439 21.167591666666663, 110.40308227777778 21.167591666666663, 110.40308227777778 21.168810170731703)), ((110.40430991999999 21.171721285714288, 110.40430991999999 21.171757444444445, 110.40467222222222 21.171757444444445, 110.40467222222222 21.171721285714288, 110.40430991999999 21.171721285714288)))"
144,25.579636161832653,119.66730702018536,5,"MULTIPOLYGON (((119.66979531707318 25.573942878048776, 119.66979531707318 25.573653333333336, 119.66936433333335 25.573653333333336, 119.66936433333335 25.573942878048776, 119.66979531707318 25.573942878048776)), ((119.67223343055552 25.576162454545447, 119.67223343055552 25.57642083333333, 119.67323633333336 25.57642083333333, 119.67323633333336 25.576162454545447, 119.67223343055552 25.576162454545447)), ((119.66818579999999 25.58053041666666, 119.66818579999999 25.579815399999998, 119.66742100000002 25.579815399999998, 119.66742100000002 25.58053041666666, 119.66818579999999 25.58053041666666)), ((119.6608375 25.585174999999996, 119.66020942857139 25.585174999999996, 119.66020942857139 25.585359571428576, 119.6608375 25.585359571428576, 119.6608375 25.585174999999996)), ((119.66301299999999 25.582422899999997, 119.6632991 25.582422899999997, 119.6632991 25.581433333333333, 119.66301299999999 25.581433333333333, 119.66301299999999 25.582422899999997)))"
145,40.20184740909092,121.9809444090909,1,"POLYGON ((121.98091072727269 40.20180090909091, 121.98091072727269 40.20189390909091, 121.9809780909091 40.20189390909091, 121.9809780909091 40.20180090909091, 121.98091072727269 40.20180090909091))"
146,23.39667567375886,116.55842071794872,1,"POLYGON ((116.55792876923077 23.394731666666665, 116.55792876923077 23.398619680851056, 116.55891266666667 23.398619680851056, 116.55891266666667 23.394731666666665, 116.55792876923077 23.394731666666665))"
147,22.981687781553408,116.52887642894777,7,"MULTIPOLYGON (((116.53093699999997 22.969545, 116.53065783333335 22.969969000000003, 116.53407622222218 22.970022058823528, 116.53093699999997 22.969943444444443, 116.53093699999997 22.969545)), ((116.52674626315789 22.982916071428573, 116.52674626315789 22.984079099999995, 116.52766971428568 22.984079099999995, 116.52766971428568 22.982916071428573, 116.52674626315789 22.982916071428573)), ((116.527943 22.982513444444447, 116.53046079166667 22.98230066666666, 116.5301635 22.979609500000002, 116.52996 22.980895333333336, 116.527943 22.980895333333336, 116.527943 22.982513444444447)), ((116.53325450000001 22.977016499999994, 116.53341213333334 22.977016499999994, 116.53341213333334 22.976606666666665, 116.53325450000001 22.976606666666665, 116.53325450000001 22.977016499999994)))"
148,30.247491192327786,122.15294999973558,2,"MULTIPOLYGON (((122.15214472222223 30.247639428571432, 122.15379996875001 30.247639428571432, 122.15379996875001 30.24734272222223, 122.15214472222223 30.24734272222223, 122.15214472222223 30.247639428571432)), ((122.1466881428571 30.247544428571427, 122.14673086666669 30.247544428571427, 122.14673086666669 30.24750326666667, 122.1466881428571 30.24750326666667, 122.1466881428571 30.247544428571427)))"
149,22.898512865268447,113.58179741477167,5,"MULTIPOLYGON (((113.58939189473683 22.903737999999997, 113.58901714285713 22.903737999999997, 113.58901714285713 22.90455213157894, 113.58939189473683 22.90455213157894, 113.58939189473683 22.903737999999997)), ((113.58289052173912 22.895318586956524, 113.58289052173912 22.893868916666666, 113.58189054761904 22.893868916666666, 113.58189054761904 22.895318586956524, 113.58289052173912 22.895318586956524)), ((113.58526163636361 22.897545363636365, 113.58526163636361 22.89843913793104, 113.58611675862068 22.89843913793104, 113.58611675862068 22.897545363636365, 113.58526163636361 22.897545363636365)), ((113.58455419354837 22.901764857142858, 113.58189666666667 22.901764857142858, 113.58189666666667 22.90443875, 113.58455419354837 22.90443875, 113.58455419354837 22.901764857142858)), ((113.57850549122807 22.892290999999997, 113.57850549122807 22.890145186046514, 113.57670088372093 22.890145186046514, 113.57670088372093 22.892290999999997, 113.57850549122807 22.892290999999997)))"
150,23.760064745273386,117.49864319887322,2,"MULTIPOLYGON (((117.49812200000002 23.762080098039213, 117.49941733333333 23.762080098039213, 117.49941733333333 23.761036000000004, 117.49812200000002 23.761036000000004, 117.49812200000002 23.762080098039213)), ((117.49795400000002 23.757633250000005, 117.49885330952381 23.757633250000005, 117.49885330952381 23.756839272727273, 117.49795400000002 23.756839272727273, 117.49795400000002 23.757633250000005)))"
151,24.452133056705268,117.98339628341054,2,"MULTIPOLYGON (((117.98170626086957 24.452465999999998, 117.98195004477611 24.452465999999998, 117.98195004477611 24.45237769354839, 117.98170626086957 24.45237769354839, 117.98170626086957 24.452465999999998)), ((117.98341918181819 24.45217373737374, 117.98398630208331 24.45217373737374, 117.98398630208331 24.4519795, 117.98341918181819 24.4519795, 117.98341918181819 24.45217373737374)))"
152,24.629404480587244,118.43263561764621,2,"MULTIPOLYGON (((118.43164999999998 24.63032557142857, 118.43164999999998 24.63123775, 118.4323495 24.63123775, 118.4323495 24.63032557142857, 118.43164999999998 24.63032557142857)), ((118.43291817307689 24.62867988888889, 118.43353547619046 24.62867988888889, 118.43353547619046 24.62756816666667, 118.43291817307689 24.62756816666667, 118.43291817307689 24.62867988888889)))"
153,22.444501984030044,113.04206493420931,2,"MULTIPOLYGON (((113.04371283333334 22.443917798387094, 113.04572564285715 22.443917798387094, 113.04572564285715 22.443489999999997, 113.04371283333334 22.443489999999997, 113.04371283333334 22.443917798387094)), ((113.03811178048781 22.445780910569102, 113.03935107499997 22.445780910569102, 113.03935107499997 22.445227666666668, 113.03811178048781 22.445227666666668, 113.03811178048781 22.445780910569102)))"
154,21.732581199375325,108.63334103529411,1,"POLYGON ((108.63315480392156 21.730792823529413, 108.63315480392156 21.734369575221233, 108.63352726666666 21.734369575221233, 108.63352726666666 21.730792823529413, 108.63315480392156 21.730792823529413))"
155,39.93233195937118,119.6971657316654,2,"MULTIPOLYGON (((119.69550661538462 39.93191174999999, 119.69754674390245 39.93191174999999, 119.69754674390245 39.93135276923077, 119.69550661538462 39.93135276923077, 119.69550661538462 39.93191174999999)), ((119.698252 39.933139, 119.698252 39.93439072972972, 119.698696875 39.93439072972972, 119.698696875 39.933139, 119.698252 39.933139)))"
156,22.29853236639779,113.07480901826322,3,"POLYGON ((113.07168999999999 22.297648699999996, 113.07536649999999 22.297648699999996, 113.07604287353631 22.303475757025762, 113.07623735483871 22.297241999999994, 113.07223819999997 22.297241999999994, 113.07223819999997 22.296532999999997, 113.07168999999999 22.296532999999997, 113.07168999999999 22.297648699999996))"
157,26.637366749999995,119.82634904166669,1,"POLYGON ((119.82612025 26.637055499999992, 119.82612025 26.637678, 119.82657783333335 26.637678, 119.82657783333335 26.637055499999992, 119.82612025 26.637055499999992))"
158,22.765337365767046,113.65796259230322,1,"POLYGON ((113.65729570312499 22.764277140625, 113.65729570312499 22.766397590909094, 113.65862948148147 22.766397590909094, 113.65862948148147 22.764277140625, 113.65729570312499 22.764277140625))"
159,24.457532387142862,117.95725904081083,1,"POLYGON ((117.95533046000001 24.45709971428571, 117.95533046000001 24.457965060000003, 117.95918762162164 24.457965060000003, 117.95918762162164 24.45709971428571, 117.95533046000001 24.45709971428571))"
160,22.205521955555557,113.08757197499999,1,"POLYGON ((113.08733275 22.20453688888889, 113.08733275 22.20650702222222, 113.08781119999998 22.20650702222222, 113.08781119999998 22.20453688888889, 113.08733275 22.20453688888889))"
161,24.359489223285486,118.09830552822274,1,"POLYGON ((118.09700315789473 24.358561060606057, 118.09700315789473 24.360417385964915, 118.09960789855072 24.360417385964915, 118.09960789855072 24.358561060606057, 118.09700315789473 24.358561060606057))"
162,23.336281483749055,116.73706747732425,1,"POLYGON ((116.73652251020408 23.335879518518517, 116.73652251020408 23.336683448979592, 116.73761244444441 23.336683448979592, 116.73761244444441 23.335879518518517, 116.73652251020408 23.335879518518517))"
163,39.93864861309525,119.71535445714284,1,"POLYGON ((119.71518371428571 39.93711664285715, 119.71518371428571 39.940180583333344, 119.71552519999999 39.940180583333344, 119.71552519999999 39.93711664285715, 119.71518371428571 39.93711664285715))"
164,22.98253741254969,113.56441623827264,5,"MULTIPOLYGON (((113.55610412121212 22.974344787878785, 113.55610412121212 22.973653303571425, 113.55516719642856 22.973653303571425, 113.55516719642856 22.974344787878785, 113.55610412121212 22.974344787878785)), ((113.55922401492538 22.976579970149253, 113.55922401492538 22.977380999999998, 113.56006093220337 22.977380999999998, 113.56006093220337 22.976579970149253, 113.55922401492538 22.976579970149253)), ((113.56138008139533 22.978634488372098, 113.56138008139533 22.979062925925923, 113.56171869135801 22.979062925925923, 113.56171869135801 22.978634488372098, 113.56138008139533 22.978634488372098)), ((113.56372206578945 22.980875460526317, 113.56372206578945 22.980986333333338, 113.56377878787877 22.980986333333338, 113.56377878787877 22.980875460526317, 113.56372206578945 22.980875460526317)), ((113.565411 22.98330204310345, 113.565411 22.985852139860143, 113.56729556140351 22.985852139860143, 113.56729556140351 22.98330204310345, 113.565411 22.98330204310345)))"
165,25.531868484126978,119.6638416031746,1,"POLYGON ((119.66378577777778 25.531819857142857, 119.66378577777778 25.53191711111111, 119.6638974285714 25.53191711111111, 119.6638974285714 25.531819857142857, 119.66378577777778 25.531819857142857))"
166,35.31636358253968,119.51568570584415,1,"POLYGON ((119.51551745714286 35.31301747619047, 119.51551745714286 35.31970968888888, 119.51585395454546 35.31970968888888, 119.51585395454546 35.31301747619047, 119.51551745714286 35.31301747619047))"
167,31.972140778550738,120.00242333121328,4,"MULTIPOLYGON (((120.00057946153848 31.973550375, 120.000025 31.973550375, 120.000025 31.97405309375, 120.00057946153848 31.97405309375, 120.00057946153848 31.973550375)), ((120.00199447904188 31.97249730538922, 120.00344957575756 31.97249730538922, 120.00344957575756 31.971305121212126, 120.00199447904188 31.971305121212126, 120.00199447904188 31.97249730538922)), ((120.00474323469389 31.970425275510202, 120.00495563106794 31.970425275510202, 120.00495563106794 31.970348436893197, 120.00474323469389 31.970348436893197, 120.00474323469389 31.970425275510202)), ((120.00637582876712 31.969898294520547, 120.00655504109591 31.969898294520547, 120.00655504109591 31.96985208219178, 120.00637582876712 31.96985208219178, 120.00637582876712 31.969898294520547)))"
168,32.02929070307516,120.38947946004292,2,"MULTIPOLYGON (((120.38434108860758 32.02750359259259, 120.38740509876541 32.02750359259259, 120.38740509876541 32.02515912658228, 120.38434108860758 32.02515912658228, 120.38434108860758 32.02750359259259)), ((120.38902153125 32.02866381249999, 120.38902153125 32.03255836666667, 120.39315553333334 32.03255836666667, 120.39315553333334 32.02866381249999, 120.38902153125 32.02866381249999)))"
169,32.2847765838074,119.85866201559902,3,"MULTIPOLYGON (((119.85548312962963 32.28778579487178, 119.85538658974362 32.28778579487178, 119.85538658974362 32.28798209375, 119.85548312962963 32.28798209375, 119.85548312962963 32.28778579487178)), ((119.85810378333335 32.285349366666665, 119.8593115319149 32.285349366666665, 119.8593115319149 32.28411716666667, 119.85810378333335 32.28411716666667, 119.85810378333335 32.285349366666665)), ((119.85083666055047 32.291254055045876, 119.85083666055047 32.29123416463415, 119.85079330392155 32.29123416463415, 119.85079330392155 32.291254055045876, 119.85083666055047 32.291254055045876)))"
170,25.237310297082804,118.97047637344922,2,"POLYGON ((118.97038007777775 25.236831244444442, 118.97042725531912 25.23872823404255, 118.97052535714285 25.23872823404255, 118.97055784615382 25.235536500000002, 118.97038007777775 25.236831244444442))"
171,39.111780634615386,118.53285692307692,1,"POLYGON ((118.53068949999997 39.1084695, 118.53068949999997 39.11509176923077, 118.53502434615386 39.11509176923077, 118.53502434615386 39.1084695, 118.53068949999997 39.1084695))"
172,30.557624599999997,121.02374223999999,1,"POLYGON ((121.02017400000001 30.554975, 121.02017400000001 30.5602742, 121.02731047999998 30.5602742, 121.02731047999998 30.554975, 121.02017400000001 30.554975))"
173,21.946459755896235,113.22903395768311,2,"MULTIPOLYGON (((113.23036183333333 21.943482457627123, 113.2304802033898 21.943482457627123, 113.2304802033898 21.943371265895955, 113.23036183333333 21.943371265895955, 113.23036183333333 21.943482457627123)), ((113.22860589010989 21.947219637362632, 113.2288730923077 21.947219637362632, 113.2288730923077 21.946987612820507, 113.22860589010989 21.946987612820507, 113.22860589010989 21.947219637362632)))"
174,22.991439374999995,116.53707547222221,1,"POLYGON ((116.5367985 22.991348749999997, 116.5367985 22.991529999999994, 116.53735244444444 22.991529999999994, 116.53735244444444 22.991348749999997, 116.5367985 22.991348749999997))"
175,23.008373199999998,113.53145075294118,1,"POLYGON ((113.53068770588234 23.007109999999997, 113.53068770588234 23.009636399999994, 113.5322138 23.009636399999994, 113.5322138 23.007109999999997, 113.53068770588234 23.007109999999997))"
176,23.016473756770814,113.52721523845058,2,"MULTIPOLYGON (((113.52543732558138 23.019288000000003, 113.52543732558138 23.02034258139534, 113.52593878181818 23.02034258139534, 113.52593878181818 23.019288000000003, 113.52543732558138 23.019288000000003)), ((113.52654409999998 23.01791295, 113.5281702222222 23.01791295, 113.5281702222222 23.0144135, 113.52654409999998 23.0144135, 113.52654409999998 23.01791295)))"
177,22.743254939212232,113.6648982907035,2,"MULTIPOLYGON (((113.66347822972972 22.74436183783784, 113.66626879365077 22.74436183783784, 113.66626879365077 22.742196571428575, 113.66347822972972 22.742196571428575, 113.66347822972972 22.74436183783784)), ((113.66885296296294 22.739363666666666, 113.66906686666665 22.739363666666666, 113.66906686666665 22.739191333333334, 113.66885296296294 22.739191333333334, 113.66885296296294 22.739363666666666)))"
178,21.068425248538272,110.48658251736121,2,"MULTIPOLYGON (((110.49113537878786 21.073615928571428, 110.49320704761904 21.073615928571428, 110.49320704761904 21.07305543939394, 110.49113537878786 21.07305543939394, 110.49113537878786 21.073615928571428)), ((110.48286988679244 21.06981865789474, 110.48971966666666 21.06981865789474, 110.48971966666666 21.0665262, 110.48286988679244 21.0665262, 110.48286988679244 21.06981865789474)))"
179,21.690874228721395,111.82147552352473,4,"MULTIPOLYGON (((111.81919725454544 21.69542571296296, 111.81919725454544 21.697499916666672, 111.81980808333333 21.697499916666672, 111.81980808333333 21.69542571296296, 111.81919725454544 21.69542571296296)), ((111.82036526415092 21.69320805660378, 111.82078538571427 21.69320805660378, 111.82078538571427 21.692029571428574, 111.82036526415092 21.692029571428574, 111.82036526415092 21.69320805660378)), ((111.82148684210526 21.690561736842106, 111.82155007407408 21.690561736842106, 111.82155007407408 21.690209759259254, 111.82148684210526 21.690209759259254, 111.82148684210526 21.690561736842106)), ((111.82235154545454 21.68816254545455, 111.82337824999999 21.68816254545455, 111.82337824999999 21.686098500000003, 111.82235154545454 21.686098500000003, 111.82235154545454 21.68816254545455)))"
180,30.585320246969697,121.08520303975044,1,"POLYGON ((121.08447023636363 30.58510932727272, 121.08447023636363 30.58553116666667, 121.08593584313724 30.58553116666667, 121.08593584313724 30.58510932727272, 121.08447023636363 30.58510932727272))"
181,21.138551623712498,110.39753621318741,2,"MULTIPOLYGON (((110.39339632258064 21.13758572, 110.39672319999998 21.13758572, 110.39672319999998 21.13407487096774, 110.39339632258064 21.13407487096774, 110.39339632258064 21.13758572)), ((110.3984829 21.139782899999997, 110.3984829 21.143079833333335, 110.40183075000002 21.143079833333335, 110.40183075000002 21.139782899999997, 110.3984829 21.139782899999997)))"
182,21.24106680537789,110.4198048519936,1,"POLYGON ((110.41939414035086 21.240642466101693, 110.41939414035086 21.241491144654088, 110.42021556363635 21.241491144654088, 110.42021556363635 21.240642466101693, 110.41939414035086 21.240642466101693))"
183,32.19695022787947,119.87992092009915,1,"POLYGON ((119.8797157173913 32.1960279122807, 119.8797157173913 32.19787254347825, 119.880126122807 32.19787254347825, 119.880126122807 32.1960279122807, 119.8797157173913 32.1960279122807))"
184,23.05189368810946,113.50755071729112,3,"MULTIPOLYGON (((113.5082438 23.05123035, 113.50979951515151 23.05123035, 113.50979951515151 23.04882644827586, 113.5082438 23.04882644827586, 113.5082438 23.05123035)), ((113.50633135238094 23.055219093750004, 113.50633135238094 23.05460051428571, 113.50562399999997 23.05460051428571, 113.50562399999997 23.055219093750004, 113.50633135238094 23.055219093750004)), ((113.50185375675677 23.0595665, 113.50185375675677 23.058797675675677, 113.500844375 23.058797675675677, 113.500844375 23.0595665, 113.50185375675677 23.0595665)))"
185,31.09707361416252,121.45976018258035,4,"MULTIPOLYGON (((121.45924325 31.0970775, 121.4577222857143 31.0970775, 121.4577222857143 31.100091910714287, 121.45924325 31.100091910714287, 121.45924325 31.0970775)), ((121.46120549999999 31.094414911764712, 121.46144473076924 31.094414911764712, 121.46144473076924 31.094124187499993, 121.46120549999999 31.094124187499993, 121.46120549999999 31.094414911764712)), ((121.46204324999998 31.092990000000004, 121.4630382 31.092990000000004, 121.4630382 31.091134499999995, 121.46204324999998 31.091134499999995, 121.46204324999998 31.092990000000004)), ((121.46046285714287 31.101707450000003, 121.46046285714287 31.10223036363636, 121.46144675000001 31.10223036363636, 121.46144675000001 31.101707450000003, 121.46046285714287 31.101707450000003)))"
186,24.448961316666665,117.99818120833335,1,"POLYGON ((117.99731104166666 24.4486895, 117.99731104166666 24.44923313333333, 117.999051375 24.44923313333333, 117.999051375 24.4486895, 117.99731104166666 24.4486895))"
187,31.356437770609737,121.50526828906723,5,"MULTIPOLYGON (((121.51871654166663 31.352471684210524, 121.51871654166663 31.35225, 121.51854512499997 31.35225, 121.51854512499997 31.352471684210524, 121.51871654166663 31.352471684210524)), ((121.51197233333333 31.355639000000004, 121.51197233333333 31.355887999999997, 121.51230242857145 31.355887999999997, 121.51230242857145 31.355639000000004, 121.51197233333333 31.355639000000004)), ((121.51056387499999 31.356572562500006, 121.51056387499999 31.356689199999998, 121.51084749090911 31.356689199999998, 121.51084749090911 31.356572562500006, 121.51056387499999 31.356572562500006)), ((121.49995964102564 31.359138306122443, 121.4997045050505 31.359138306122443, 121.4997045050505 31.359466959595956, 121.49995964102564 31.359466959595956, 121.49995964102564 31.359138306122443)), ((121.50264895918367 31.356587111111118, 121.50334190243902 31.356587111111118, 121.50334190243902 31.356081439024376, 121.50264895918367 31.356081439024376, 121.50264895918367 31.356587111111118)))"
188,36.884002819204596,122.43844818046858,4,"MULTIPOLYGON (((122.43874075609759 36.88606677777777, 122.43887894444445 36.88768940740741, 122.43913333333333 36.88409922222222, 122.4387592142857 36.88409922222222, 122.43874075609759 36.88606677777777)), ((122.43535659782609 36.880765679245286, 122.4351427162162 36.880765679245286, 122.4351427162162 36.88114074999999, 122.43535659782609 36.88114074999999, 122.43535659782609 36.880765679245286)), ((122.4373012615083 36.87913161538461, 122.43835377777778 36.87913161538461, 122.43835377777778 36.87895575000001, 122.4373012615083 36.87895575000001, 122.4373012615083 36.87913161538461)))"
189,34.31173408963899,120.26696912318994,2,"MULTIPOLYGON (((120.27340052525253 34.30816735714285, 120.27354451428572 34.30816735714285, 120.27354451428572 34.308084545454555, 120.27340052525253 34.308084545454555, 120.27340052525253 34.30816735714285)), ((120.26456968181817 34.31266233333333, 120.26935100000003 34.31266233333333, 120.26935100000003 34.310815590909094, 120.26456968181817 34.310815590909094, 120.26456968181817 34.31266233333333)))"
190,37.716628264203074,121.11325271281143,3,"POLYGON ((121.10847300000002 37.71741587499999, 121.12222249999999 37.71747766666666, 121.12222249999999 37.72042966666667, 121.12255571428568 37.72042966666667, 121.12224342500001 37.716933499999996, 121.110915 37.716933499999996, 121.110915 37.71447325000001, 121.10847300000002 37.71447325000001, 121.10847300000002 37.71741587499999))"
191,31.367486410427606,121.64389629741036,2,"POLYGON ((121.64208199999997 31.36859433333332, 121.64341699999999 31.36859433333332, 121.64341699999999 31.367964888888896, 121.64600555555555 31.367964888888896, 121.64600555555555 31.366636333333332, 121.64208199999997 31.366832499999997, 121.64208199999997 31.36859433333332))"
192,37.71360151742636,121.07315449441052,3,"POLYGON ((121.06401842028986 37.71365720512821, 121.08072305882352 37.71376790909091, 121.08072305882352 37.71347766666668, 121.06401842028986 37.71349447826087, 121.06401842028986 37.71365720512821))"
193,23.046691279936976,113.51840185976889,1,"POLYGON ((113.51792505882352 23.046074470588234, 113.51792505882352 23.047308089285718, 113.51887866071428 23.047308089285718, 113.51887866071428 23.046074470588234, 113.51792505882352 23.046074470588234))"
194,39.021404600656126,121.74500301392462,4,"MULTIPOLYGON (((121.74355999999999 39.01996233333333, 121.74431723076923 39.01996233333333, 121.74431723076923 39.01885956923077, 121.74355999999999 39.01885956923077, 121.74355999999999 39.01996233333333)), ((121.74494357407407 39.02169998148149, 121.74494357407407 39.02222333333333, 121.74570633333333 39.02222333333333, 121.74570633333333 39.02394777777778, 121.7462534528302 39.02394777777778, 121.74591566666666 39.02169998148149, 121.74494357407407 39.02169998148149)), ((121.74468780000001 39.0254536, 121.74451724637682 39.0254536, 121.74451724637682 39.02558688405798, 121.74468780000001 39.02558688405798, 121.74468780000001 39.0254536)))"
195,23.09216383928571,113.45484090039682,1,"POLYGON ((113.45346817857143 23.09185666666666, 113.45346817857143 23.092471011904763, 113.45621362222221 23.092471011904763, 113.45621362222221 23.09185666666666, 113.45346817857143 23.09185666666666))"
196,21.06331024117276,110.46032083522726,1,"POLYGON ((110.45998354545455 21.063205269230767, 110.45998354545455 21.063415213114755, 110.46065812500001 21.063415213114755, 110.46065812500001 21.063205269230767, 110.45998354545455 21.063205269230767))"
197,30.16207590384616,121.99450852499999,1,"POLYGON ((121.99341649999998 30.161607, 121.99341649999998 30.162544807692317, 121.99560054999999 30.162544807692317, 121.99560054999999 30.161607, 121.99341649999998 30.161607))"
